method,scenario,seed,status,K_true_relevant,K_selected,K_absolute_error,K_exact_recovery,selected_features,any_component_selected,joint_test_nrmse,mean_test_rmse,mean_test_r2,pca_joint_test_nrmse,dense_pls_joint_test_nrmse,sparse_regression_joint_test_nrmse,oracle_joint_test_nrmse,runtime_seconds,rmse_Y1,rmse_Y2,rmse_Y3,rmse_Y4,r2_Y1,r2_Y2,r2_Y3,r2_Y4,support_precision,support_recall,support_f1,support_fdr,noise_features_selected,assignment_coverage,ari_signal,nmi_signal,ari_with_noise,mean_group_jaccard,mean_score_correlation,mean_score_r2,mean_loading_cosine,subspace_error,bootstrap_support_jaccard,bootstrap_group_ari
latent_variable_determination,high_dimensional,3,ok,4.0,4.0,0.0,1.0,31.0,1.0,0.3064479617139945,0.5846209195938773,0.6935520382860054,0.26602768133633703,0.26633908015831015,0.30317986680447206,0.24897586367415897,0.7445052030088846,0.5300844056386477,0.6196386064178637,0.5972818464155624,0.5914788199034353,0.6903720462301426,0.6843021615957583,0.7214293717073426,0.6781045736107785,1.0,0.25833333333333336,0.41059602649006627,0.0,0.0,0.25833333333333336,0.02583007067676819,0.24534792655457904,0.13885344107313663,0.21875,0.9206655558343796,0.8495832811932269,0.47568987209547153,0.2596277816063794,0.23798708309447475,0.25325754481577867
latent_variable_determination,high_dimensional,4,ok,4.0,4.0,0.0,1.0,124.0,1.0,0.2878345454232053,0.5305230998944203,0.7121654545767948,0.28903381975885417,0.28764004725675774,0.31716684473926215,0.2752439688964654,0.5675291430088691,0.5308273035559224,0.4889737976839912,0.5600987835620368,0.5421925147757306,0.7108580466714989,0.7201782353414681,0.725198188107613,0.6924273481865988,0.967741935483871,1.0,0.9836065573770492,0.03225806451612903,4.0,1.0,1.0,1.0,0.9472079343065465,0.9705882352941176,0.8767534099736223,0.7763698768526093,0.880731640884909,0.13518239861213194,0.8749270833186508,0.7284524377925365
latent_variable_determination,heterogeneous_outcome_scales,0,ok,4.0,4.0,0.0,1.0,30.0,1.0,0.3057586690029596,0.5544993188361729,0.6942413309970403,0.30202514562091803,0.30211590612102895,0.3137766298376642,0.2623515842300385,0.1445434280030895,0.5538413475696824,0.5376578447262438,0.6013777818683055,0.5251203011804599,0.6933567360846113,0.7087060792408673,0.6700257886184617,0.7048767200442212,1.0,0.9375,0.967741935483871,0.0,0.0,0.9375,0.9280742459396751,0.9517420318399953,0.8785830409857106,0.9375,0.944795966729002,0.8934845511557964,0.9384229497243344,0.24504442845101518,0.8662627456433075,0.7161724374664599
latent_variable_determination,heterogeneous_outcome_scales,1,ok,4.0,4.0,0.0,1.0,31.0,1.0,0.3152440691931034,0.5718916278543013,0.6847559308068967,0.31476726452640447,0.31441571755537445,0.3234772883476152,0.27283420716885226,0.15492021299724001,0.5700668034836738,0.5613145316535231,0.6057550302546543,0.5504301460253539,0.7152673082028729,0.662841226436429,0.6822944124668762,0.6786207761214085,1.0,0.96875,0.9841269841269841,0.0,0.0,0.96875,0.9587217043941412,0.9671434505504625,0.93496117355025,0.96875,0.9680328191945256,0.9371168282377541,0.9704567798362154,0.23605752474065103,0.7544996755654431,0.44023141573873215
latent_variable_determination,heterogeneous_outcome_scales,2,ok,4.0,4.0,0.0,1.0,30.0,1.0,0.29260426235679726,0.5435704493855915,0.7073957376432027,0.28760048810568095,0.28799275865433865,0.29568954409592774,0.2474861274669511,0.16615745800663717,0.5623222639782606,0.5109895876842215,0.5420791545589035,0.5588907913209803,0.7073809849403162,0.7371104486004045,0.7189742853001022,0.6661172317319879,1.0,0.9375,0.967741935483871,0.0,0.0,0.9375,0.8496605237633366,0.888784111498315,0.8343896705228333,0.8854166666666666,0.9447965069706268,0.8936109401737321,0.9347904606275358,0.23845556910680196,0.8046336206896552,0.560485997560557
latent_variable_determination,heterogeneous_outcome_scales,3,ok,4.0,4.0,0.0,1.0,31.0,1.0,0.318563065203113,0.5630036006545579,0.6814369347968869,0.3177279469344603,0.31739807126896963,0.3272995332288599,0.2745046620271696,0.15120194900373463,0.5595510116629364,0.5593035394279259,0.581463538751906,0.5516963127754633,0.6787434155282448,0.6689288870337688,0.6834834234455335,0.694592013180001,1.0,0.96875,0.9841269841269841,0.0,0.0,0.96875,0.8761651131824234,0.9014303516513876,0.8870378277451711,0.9131944444444444,0.9653756687523759,0.9320041322416924,0.9716644868595352,0.2461401097728354,0.8047379032258064,0.5504995269762623
latent_variable_determination,heterogeneous_outcome_scales,4,ok,4.0,4.0,0.0,1.0,32.0,1.0,0.2843422948777451,0.5368981159953194,0.7156577051222549,0.2841975904621847,0.28351364877799534,0.29085166463962314,0.24697019349193014,0.28073288401355967,0.529881145537491,0.5308038229727368,0.5598931464279759,0.5270143490430739,0.7074804275087978,0.7318025440241233,0.7075853255434984,0.7157625234126003,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9753997345921082,0.9514085499322115,0.9979297439403474,0.2230253233343278,0.7984879032258065,0.5569118936299285
latent_variable_determination,missing_data,0,ok,4.0,4.0,0.0,1.0,31.0,1.0,0.3186808577865291,0.5537929279207247,0.6813191422134708,0.31612820379589357,0.31558400487538424,0.3235863736180573,0.2622655760747375,0.16288465600518975,0.5436488221082696,0.5439465777814003,0.5835993325023388,0.5439769792908901,0.6881788366557264,0.6698272522971807,0.6948035536423145,0.672466926258662,1.0,0.96875,0.9841269841269841,0.0,0.0,0.96875,0.9587217043941412,0.9671434505504625,0.93496117355025,0.96875,0.8700081328420904,0.7584757031641253,0.882872567349962,0.2832804645432308,0.9311491935483872,0.724683566968715
latent_variable_determination,missing_data,1,ok,4.0,4.0,0.0,1.0,28.0,1.0,0.35205632504730455,0.596678006910197,0.6479436749526954,0.33312203731776674,0.3330445892593973,0.3443678103508117,0.2811939794950615,0.1616523860138841,0.6107249628227002,0.5890728317770001,0.6565150339377523,0.5303991991033356,0.6272865129406222,0.6605049394566596,0.6409806135757479,0.6630026338377522,1.0,0.875,0.9333333333333333,0.0,0.0,0.875,0.7239263803680982,0.7752519179358015,0.6971685059101329,0.7777777777777778,0.8264526458499284,0.7030715754471275,0.8264881465470476,0.3103252145142272,0.8247916666666667,0.6192166883235396
latent_variable_determination,missing_data,2,ok,4.0,4.0,0.0,1.0,28.0,1.0,0.3142305380291082,0.5580111511246586,0.6857694619708918,0.3037867175272585,0.30401910091280776,0.31264912817898205,0.2507244372783415,0.16001966399198864,0.5719648773077369,0.5416554819308707,0.5610006672940002,0.5574235779660268,0.6659192524744999,0.7050243268228057,0.7016581526164951,0.6704761159697663,1.0,0.875,0.9333333333333333,0.0,0.0,0.875,0.660290894600518,0.7509411074117711,0.6632381505367425,0.775,0.9270345475553762,0.859844904034583,0.8867277558487484,0.29333885902337253,0.8085416666666667,0.5965035958855068
latent_variable_determination,missing_data,3,ok,4.0,4.0,0.0,1.0,30.0,1.0,0.31410181868023995,0.5574846552470542,0.68589818131976,0.31325730949757313,0.313345808487207,0.32793342499247424,0.25113565024752416,0.18294811599480454,0.5795815491504792,0.5629822605221203,0.5482383499877654,0.5391364613278515,0.6694877115818197,0.6556612429571369,0.7246589213805106,0.6937848493595731,1.0,0.9375,0.967741935483871,0.0,0.0,0.9375,0.9280742459396751,0.9517420318399953,0.8785830409857106,0.9375,0.9309240232112775,0.8675863634899446,0.9439271141560408,0.29426941687099895,0.8430309139784946,0.6356061386910736
latent_variable_determination,missing_data,4,ok,4.0,4.0,0.0,1.0,32.0,1.0,0.32508627969654025,0.5746065858532239,0.6749137203034598,0.3256404320853231,0.32602406226885927,0.3409549837470184,0.2652048195500504,0.14569201100675855,0.5506792457102466,0.5844622889106444,0.5820764577436696,0.5812083510483348,0.6915278807998815,0.6667866649271356,0.6710640278452797,0.6702763076415423,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9623192095447205,0.9260634634176772,0.9975080265572417,0.2747472493657298,0.7522647849462365,0.49326673575323443
latent_variable_determination,complete_null,0,ok,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0234492745626518,0.0,1.0004152394943309,1.0082360987917196,1.0,1.0,0.1792550310055958,1.0664256701981922,0.981909653139383,1.077259263977781,0.9682025109352512,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,,,,,,1.0,1.0
latent_variable_determination,complete_null,1,ok,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9858880681467586,0.0,1.0014666669412773,1.0058103870958037,1.0,1.0,0.12978365398885217,1.000481477986619,0.9456433489938711,1.002915496361281,0.9945119492452632,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,,,,,,1.0,1.0
latent_variable_determination,complete_null,2,ok,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9924678412913108,0.0,0.99941124621722,1.0119346707144579,1.0,1.0,0.16211006700177677,1.0563048826308734,0.9344561434835402,0.9725463156982034,1.0065640233526263,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,,,,,,1.0,1.0
latent_variable_determination,complete_null,3,ok,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9814235215554743,0.0,1.0013982453641874,1.00242545544477,1.0,1.0,0.2099475050054025,0.9621423088902565,0.9545735016529325,1.0274114201060167,0.9815668555726919,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,,,,,,1.0,1.0
latent_variable_determination,complete_null,4,ok,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.969080310443824,0.0,1.0011254559354072,1.0132506071551861,1.0,1.0,0.1572039489983581,0.9566892297363658,0.930025882443662,0.9897341828819242,0.9998719467133445,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,,,,,,1.0,1.0
