scenario,task,seed,method,absolute_residual
external_appliances_energy,static_ate,87000056,Expert: interaction,0.3131002673032587
external_appliances_energy,static_ate,87000056,Expert: piecewise,0.3744090088727777
external_appliances_energy,static_ate,87000056,Linear g-computation,0.25130638137305594
external_appliances_energy,static_ate,87000056,Random forest g-computation,0.017135725662431878
external_appliances_energy,static_ate,87000056,Spline g-computation,0.2625069507482355
external_appliances_energy,static_ate,87000056,Interaction g-computation,0.3131002673032587
external_appliances_energy,static_ate,87000056,AIPW,0.40535710741850683
external_appliances_energy,static_ate,87000056,DR learner (spline nuisances),0.06432652832740882
external_appliances_energy,static_ate,87000057,Pretrained soft router,0.31825919978386635
external_appliances_energy,static_ate,87000057,Pretrained hard top-1,0.38480453164360345
external_appliances_energy,static_ate,87000057,Temperature-scaled router,0.38020378095872825
external_appliances_energy,static_ate,87000057,Uniform expert mean,0.266061553070758
external_appliances_energy,static_ate,87000057,Median expert,0.38480453164360345
external_appliances_energy,static_ate,87000057,Best fixed expert,0.40764020354530633
external_appliances_energy,static_ate,87000057,Metadata-only selector,0.40764020354530633
external_appliances_energy,static_ate,87000057,Shallow risk selector,0.38480453164360345
external_appliances_energy,static_ate,87000057,Convex stack,0.3840045312226676
external_appliances_energy,static_ate,87000057,Expert: linear,0.3668136444785339
external_appliances_energy,static_ate,87000057,Expert: orthogonal,0.25328411190726935
external_appliances_energy,static_ate,87000057,Expert: spline,0.38480453164360345
external_appliances_energy,static_ate,87000057,Expert: interaction,0.40764020354530633
external_appliances_energy,static_ate,87000057,Expert: piecewise,0.42433349759361566
external_appliances_energy,static_ate,87000057,Linear g-computation,0.366839105045563
external_appliances_energy,static_ate,87000057,Random forest g-computation,0.24922728054576443
external_appliances_energy,static_ate,87000057,Spline g-computation,0.38480453164360345
external_appliances_energy,static_ate,87000057,Interaction g-computation,0.40764020354530633
external_appliances_energy,static_ate,87000057,AIPW,0.25328411190726935
external_appliances_energy,static_ate,87000057,DR learner (spline nuisances),0.15979158289327672
external_appliances_energy,static_ate,87000058,Pretrained soft router,0.13056571146178753
external_appliances_energy,static_ate,87000058,Pretrained hard top-1,0.212915054094601
external_appliances_energy,static_ate,87000058,Temperature-scaled router,0.15647970778753528
external_appliances_energy,static_ate,87000058,Uniform expert mean,0.1143386573908809
external_appliances_energy,static_ate,87000058,Median expert,0.1850536973593715
external_appliances_energy,static_ate,87000058,Best fixed expert,0.20453076673727066
external_appliances_energy,static_ate,87000058,Metadata-only selector,0.20453076673727066
external_appliances_energy,static_ate,87000058,Shallow risk selector,0.1850536973593715
external_appliances_energy,static_ate,87000058,Convex stack,0.194023750206476
external_appliances_energy,static_ate,87000058,Expert: linear,0.1850536973593715
external_appliances_energy,static_ate,87000058,Expert: orthogonal,0.06619382785577743
external_appliances_energy,static_ate,87000058,Expert: spline,0.212915054094601
external_appliances_energy,static_ate,87000058,Expert: interaction,0.20453076673727066
external_appliances_energy,static_ate,87000058,Expert: piecewise,0.035387596618938755
external_appliances_energy,static_ate,87000058,Linear g-computation,0.18507070536895998
external_appliances_energy,static_ate,87000058,Random forest g-computation,0.12579176996057312
external_appliances_energy,static_ate,87000058,Spline g-computation,0.212915054094601
external_appliances_energy,static_ate,87000058,Interaction g-computation,0.20453076673727066
external_appliances_energy,static_ate,87000058,AIPW,0.06619382785577743
external_appliances_energy,static_ate,87000058,DR learner (spline nuisances),0.497207293427655
external_appliances_energy,static_ate,87000059,Pretrained soft router,0.036095876789121406
external_appliances_energy,static_ate,87000059,Pretrained hard top-1,0.08813690142983754
external_appliances_energy,static_ate,87000059,Temperature-scaled router,0.06934175269239568
external_appliances_energy,static_ate,87000059,Uniform expert mean,0.013009633592313108
external_appliances_energy,static_ate,87000059,Median expert,0.027773370317166646
external_appliances_energy,static_ate,87000059,Best fixed expert,0.011865874103253682
external_appliances_energy,static_ate,87000059,Metadata-only selector,0.011865874103253682
external_appliances_energy,static_ate,87000059,Shallow risk selector,0.08813690142983754
external_appliances_energy,static_ate,87000059,Convex stack,0.04219960351815799
external_appliances_energy,static_ate,87000059,Expert: linear,0.027773370317166646
external_appliances_energy,static_ate,87000059,Expert: orthogonal,0.20764339966421763
external_appliances_energy,static_ate,87000059,Expert: spline,0.08813690142983754
external_appliances_energy,static_ate,87000059,Expert: interaction,0.011865874103253682
external_appliances_energy,static_ate,87000059,Expert: piecewise,0.1449154217755254
external_appliances_energy,static_ate,87000059,Linear g-computation,0.027779397589280497
external_appliances_energy,static_ate,87000059,Random forest g-computation,0.20822232842334748
external_appliances_energy,static_ate,87000059,Spline g-computation,0.08813690142983754
external_appliances_energy,static_ate,87000059,Interaction g-computation,0.011865874103253682
external_appliances_energy,static_ate,87000059,AIPW,0.20764339966421763
external_appliances_energy,static_ate,87000059,DR learner (spline nuisances),0.26650437365732016
external_appliances_energy,static_ate,87000060,Pretrained soft router,0.026032053890845563
external_appliances_energy,static_ate,87000060,Pretrained hard top-1,0.024860852186274485
external_appliances_energy,static_ate,87000060,Temperature-scaled router,0.04617466047695401
external_appliances_energy,static_ate,87000060,Uniform expert mean,0.00022133069794183502
external_appliances_energy,static_ate,87000060,Median expert,0.024860852186274485
external_appliances_energy,static_ate,87000060,Best fixed expert,0.024860852186274485
external_appliances_energy,static_ate,87000060,Metadata-only selector,0.024860852186274485
external_appliances_energy,static_ate,87000060,Shallow risk selector,0.048611038152766184
external_appliances_energy,static_ate,87000060,Convex stack,0.07013169216656184
external_appliances_energy,static_ate,87000060,Expert: linear,0.1141203872605085
external_appliances_energy,static_ate,87000060,Expert: orthogonal,0.19702155071060662
external_appliances_energy,static_ate,87000060,Expert: spline,0.048611038152766184
external_appliances_energy,static_ate,87000060,Expert: interaction,0.024860852186274485
external_appliances_energy,static_ate,87000060,Expert: piecewise,0.008322619621348337
external_appliances_energy,static_ate,87000060,Linear g-computation,0.11412868297174777
external_appliances_energy,static_ate,87000060,Random forest g-computation,0.2632122080321411
external_appliances_energy,static_ate,87000060,Spline g-computation,0.048611038152766184
external_appliances_energy,static_ate,87000060,Interaction g-computation,0.024860852186274485
external_appliances_energy,static_ate,87000060,AIPW,0.19702155071060662
external_appliances_energy,static_ate,87000060,DR learner (spline nuisances),0.10151943763042809
external_appliances_energy,static_ate,87000061,Pretrained soft router,0.3632962623217839
external_appliances_energy,static_ate,87000061,Pretrained hard top-1,0.2475712520382753
external_appliances_energy,static_ate,87000061,Temperature-scaled router,0.2912280577969849
external_appliances_energy,static_ate,87000061,Uniform expert mean,0.4095134907714477
external_appliances_energy,static_ate,87000061,Median expert,0.2799915445349565
external_appliances_energy,static_ate,87000061,Best fixed expert,0.25652272229412704
external_appliances_energy,static_ate,87000061,Metadata-only selector,0.25652272229412704
external_appliances_energy,static_ate,87000061,Shallow risk selector,0.25652272229412704
external_appliances_energy,static_ate,87000061,Convex stack,0.2673124418848454
external_appliances_energy,static_ate,87000061,Expert: linear,0.2799915445349565
external_appliances_energy,static_ate,87000061,Expert: orthogonal,0.8925716650984636
external_appliances_energy,static_ate,87000061,Expert: spline,0.2475712520382753
external_appliances_energy,static_ate,87000061,Expert: interaction,0.25652272229412704
external_appliances_energy,static_ate,87000061,Expert: piecewise,0.3709102698914161
external_appliances_energy,static_ate,87000061,Linear g-computation,0.2799938496122563
external_appliances_energy,static_ate,87000061,Random forest g-computation,0.3478079588897226
external_appliances_energy,static_ate,87000061,Spline g-computation,0.2475712520382753
external_appliances_energy,static_ate,87000061,Interaction g-computation,0.25652272229412704
external_appliances_energy,static_ate,87000061,AIPW,0.8925716650984636
external_appliances_energy,static_ate,87000061,DR learner (spline nuisances),0.279237604816156
external_appliances_energy,static_ate,87000062,Pretrained soft router,0.2656457375892134
external_appliances_energy,static_ate,87000062,Pretrained hard top-1,0.2677197610090878
external_appliances_energy,static_ate,87000062,Temperature-scaled router,0.23094938267727794
external_appliances_energy,static_ate,87000062,Uniform expert mean,0.31108242618547943
external_appliances_energy,static_ate,87000062,Median expert,0.23877616273867153
external_appliances_energy,static_ate,87000062,Best fixed expert,0.2677197610090878
external_appliances_energy,static_ate,87000062,Metadata-only selector,0.2677197610090878
external_appliances_energy,static_ate,87000062,Shallow risk selector,0.22423900711046718
external_appliances_energy,static_ate,87000062,Convex stack,0.23751225069018833
external_appliances_energy,static_ate,87000062,Expert: linear,0.22423900711046718
external_appliances_energy,static_ate,87000062,Expert: orthogonal,0.6962638055037167
external_appliances_energy,static_ate,87000062,Expert: spline,0.23877616273867153
external_appliances_energy,static_ate,87000062,Expert: interaction,0.2677197610090878
external_appliances_energy,static_ate,87000062,Expert: piecewise,0.12841339456545375
external_appliances_energy,static_ate,87000062,Linear g-computation,0.2242852862113487
external_appliances_energy,static_ate,87000062,Random forest g-computation,0.18946796450379838
external_appliances_energy,static_ate,87000062,Spline g-computation,0.23877616273867153
external_appliances_energy,static_ate,87000062,Interaction g-computation,0.2677197610090878
external_appliances_energy,static_ate,87000062,AIPW,0.6962638055037167
external_appliances_energy,static_ate,87000062,DR learner (spline nuisances),0.17092395693495122
external_appliances_energy,static_ate,87000063,Pretrained soft router,0.12539795094957318
external_appliances_energy,static_ate,87000063,Pretrained hard top-1,0.1441346879755495
external_appliances_energy,static_ate,87000063,Temperature-scaled router,0.09214666050073089
external_appliances_energy,static_ate,87000063,Uniform expert mean,0.16343378980507833
external_appliances_energy,static_ate,87000063,Median expert,0.14524899680962544
external_appliances_energy,static_ate,87000063,Best fixed expert,0.14524899680962544
external_appliances_energy,static_ate,87000063,Metadata-only selector,0.14524899680962544
external_appliances_energy,static_ate,87000063,Shallow risk selector,0.1973333831583498
external_appliances_energy,static_ate,87000063,Convex stack,0.161292491016628
external_appliances_energy,static_ate,87000063,Expert: linear,0.1973333831583498
external_appliances_energy,static_ate,87000063,Expert: orthogonal,0.4594582792078493
external_appliances_energy,static_ate,87000063,Expert: spline,0.1441346879755495
external_appliances_energy,static_ate,87000063,Expert: interaction,0.14524899680962544
external_appliances_energy,static_ate,87000063,Expert: piecewise,0.12900639812598247
external_appliances_energy,static_ate,87000063,Linear g-computation,0.19729771616563424
external_appliances_energy,static_ate,87000063,Random forest g-computation,0.3448559691265711
external_appliances_energy,static_ate,87000063,Spline g-computation,0.1441346879755495
external_appliances_energy,static_ate,87000063,Interaction g-computation,0.14524899680962544
external_appliances_energy,static_ate,87000063,AIPW,0.4594582792078493
external_appliances_energy,static_ate,87000063,DR learner (spline nuisances),0.18598307652109888
external_appliances_energy,static_ate,87000064,Pretrained soft router,0.4521813257127929
external_appliances_energy,static_ate,87000064,Pretrained hard top-1,0.44259137583594177
external_appliances_energy,static_ate,87000064,Temperature-scaled router,0.4209753909420411
external_appliances_energy,static_ate,87000064,Uniform expert mean,0.47463070072862656
external_appliances_energy,static_ate,87000064,Median expert,0.44259137583594177
external_appliances_energy,static_ate,87000064,Best fixed expert,0.44259137583594177
external_appliances_energy,static_ate,87000064,Metadata-only selector,0.44259137583594177
external_appliances_energy,static_ate,87000064,Shallow risk selector,0.325656394638823
external_appliances_energy,static_ate,87000064,Convex stack,0.3777885233073687
external_appliances_energy,static_ate,87000064,Expert: linear,0.325656394638823
external_appliances_energy,static_ate,87000064,Expert: orthogonal,0.6707302175245747
external_appliances_energy,static_ate,87000064,Expert: spline,0.3825255883175448
external_appliances_energy,static_ate,87000064,Expert: interaction,0.44259137583594177
external_appliances_energy,static_ate,87000064,Expert: piecewise,0.5516499273262486
external_appliances_energy,static_ate,87000064,Linear g-computation,0.3256566119360343
external_appliances_energy,static_ate,87000064,Random forest g-computation,0.37482491791458783
external_appliances_energy,static_ate,87000064,Spline g-computation,0.3825255883175448
external_appliances_energy,static_ate,87000064,Interaction g-computation,0.44259137583594177
external_appliances_energy,static_ate,87000064,AIPW,0.6707302175245747
external_appliances_energy,static_ate,87000064,DR learner (spline nuisances),0.42594857993966984
external_appliances_energy,static_ate,87000065,Pretrained soft router,0.21850693227548712
external_appliances_energy,static_ate,87000065,Pretrained hard top-1,0.3108903949067916
external_appliances_energy,static_ate,87000065,Temperature-scaled router,0.3023727221346564
external_appliances_energy,static_ate,87000065,Uniform expert mean,0.12962610767343896
external_appliances_energy,static_ate,87000065,Median expert,0.3108903949067916
external_appliances_energy,static_ate,87000065,Best fixed expert,0.315727192621025
external_appliances_energy,static_ate,87000065,Metadata-only selector,0.315727192621025
external_appliances_energy,static_ate,87000065,Shallow risk selector,0.315727192621025
external_appliances_energy,static_ate,87000065,Convex stack,0.30852009888569654
external_appliances_energy,static_ate,87000065,Expert: linear,0.30188878224352256
external_appliances_energy,static_ate,87000065,Expert: orthogonal,0.6034144873811875
external_appliances_energy,static_ate,87000065,Expert: spline,0.3108903949067916
external_appliances_energy,static_ate,87000065,Expert: interaction,0.315727192621025
external_appliances_energy,static_ate,87000065,Expert: piecewise,0.32303865597704307
external_appliances_energy,static_ate,87000065,Linear g-computation,0.30193126183595687
external_appliances_energy,static_ate,87000065,Random forest g-computation,0.2166128112796645
external_appliances_energy,static_ate,87000065,Spline g-computation,0.3108903949067916
external_appliances_energy,static_ate,87000065,Interaction g-computation,0.315727192621025
external_appliances_energy,static_ate,87000065,AIPW,0.6034144873811875
external_appliances_energy,static_ate,87000065,DR learner (spline nuisances),0.21037830232969193
external_appliances_energy,static_ate,87000066,Pretrained soft router,0.0838782994390303
external_appliances_energy,static_ate,87000066,Pretrained hard top-1,0.1195088584098562
external_appliances_energy,static_ate,87000066,Temperature-scaled router,0.07929449787690707
external_appliances_energy,static_ate,87000066,Uniform expert mean,0.09248781987759913
external_appliances_energy,static_ate,87000066,Median expert,0.0736484486732229
external_appliances_energy,static_ate,87000066,Best fixed expert,0.1195088584098562
external_appliances_energy,static_ate,87000066,Metadata-only selector,0.1195088584098562
external_appliances_energy,static_ate,87000066,Shallow risk selector,0.1195088584098562
external_appliances_energy,static_ate,87000066,Convex stack,0.08002339365903915
external_appliances_energy,static_ate,87000066,Expert: linear,0.062413777795766234
external_appliances_energy,static_ate,87000066,Expert: orthogonal,0.1778231222305044
external_appliances_energy,static_ate,87000066,Expert: spline,0.0736484486732229
external_appliances_energy,static_ate,87000066,Expert: interaction,0.1195088584098562
external_appliances_energy,static_ate,87000066,Expert: piecewise,0.029044892278645873
external_appliances_energy,static_ate,87000066,Linear g-computation,0.06243686820052352
external_appliances_energy,static_ate,87000066,Random forest g-computation,0.26133813215305357
external_appliances_energy,static_ate,87000066,Spline g-computation,0.0736484486732229
external_appliances_energy,static_ate,87000066,Interaction g-computation,0.11950888821217859
external_appliances_energy,static_ate,87000066,AIPW,0.1778231222305044
external_appliances_energy,static_ate,87000066,DR learner (spline nuisances),0.07133480188660268
external_appliances_energy,static_ate,87000067,Pretrained soft router,0.10533285163654676
external_appliances_energy,static_ate,87000067,Pretrained hard top-1,0.19466542140410276
external_appliances_energy,static_ate,87000067,Temperature-scaled router,0.1262423506832379
external_appliances_energy,static_ate,87000067,Uniform expert mean,0.08939103619025085
external_appliances_energy,static_ate,87000067,Median expert,0.07017754451201291
external_appliances_energy,static_ate,87000067,Best fixed expert,0.19466542140410276
external_appliances_energy,static_ate,87000067,Metadata-only selector,0.19466542140410276
external_appliances_energy,static_ate,87000067,Shallow risk selector,0.06695832745001645
external_appliances_energy,static_ate,87000067,Convex stack,0.14657445447656792
external_appliances_energy,static_ate,87000067,Expert: linear,0.16873248354361386
external_appliances_energy,static_ate,87000067,Expert: orthogonal,0.05357859595849185
external_appliances_energy,static_ate,87000067,Expert: spline,0.06695832745001645
external_appliances_energy,static_ate,87000067,Expert: interaction,0.19466542140410276
external_appliances_energy,static_ate,87000067,Expert: piecewise,0.07017754451201291
external_appliances_energy,static_ate,87000067,Linear g-computation,0.16875218268555892
external_appliances_energy,static_ate,87000067,Random forest g-computation,0.34858362597611314
external_appliances_energy,static_ate,87000067,Spline g-computation,0.06695832745001645
external_appliances_energy,static_ate,87000067,Interaction g-computation,0.19466542140410276
external_appliances_energy,static_ate,87000067,AIPW,0.05357859595849185
external_appliances_energy,static_ate,87000067,DR learner (spline nuisances),0.08645324678119087
external_appliances_energy,static_ate,87000068,Pretrained soft router,0.13941666469332842
external_appliances_energy,static_ate,87000068,Pretrained hard top-1,0.05844099090515248
external_appliances_energy,static_ate,87000068,Temperature-scaled router,0.05423406704690892
external_appliances_energy,static_ate,87000068,Uniform expert mean,0.21180524990974536
external_appliances_energy,static_ate,87000068,Median expert,0.029417373399125257
external_appliances_energy,static_ate,87000068,Best fixed expert,0.029417373399125257
external_appliances_energy,static_ate,87000068,Metadata-only selector,0.029417373399125257
external_appliances_energy,static_ate,87000068,Shallow risk selector,0.029417373399125257
external_appliances_energy,static_ate,87000068,Convex stack,0.008674624311952484
external_appliances_energy,static_ate,87000068,Expert: linear,0.03483175470413097
external_appliances_energy,static_ate,87000068,Expert: orthogonal,0.9768098072808848
external_appliances_energy,static_ate,87000068,Expert: spline,0.05844099090515248
external_appliances_energy,static_ate,87000068,Expert: interaction,0.029417373399125257
external_appliances_energy,static_ate,87000068,Expert: piecewise,0.029189832667695204
external_appliances_energy,static_ate,87000068,Linear g-computation,0.03484255560634847
external_appliances_energy,static_ate,87000068,Random forest g-computation,0.2988686995902895
external_appliances_energy,static_ate,87000068,Spline g-computation,0.05844099090515248
external_appliances_energy,static_ate,87000068,Interaction g-computation,0.029417373399125257
external_appliances_energy,static_ate,87000068,AIPW,0.9768098072808848
external_appliances_energy,static_ate,87000068,DR learner (spline nuisances),0.14137041541829481
external_appliances_energy,static_ate,87000069,Pretrained soft router,0.03842881781517077
external_appliances_energy,static_ate,87000069,Pretrained hard top-1,0.04189344182377991
external_appliances_energy,static_ate,87000069,Temperature-scaled router,0.014937678463538717
external_appliances_energy,static_ate,87000069,Uniform expert mean,0.05445589557057556
external_appliances_energy,static_ate,87000069,Median expert,0.04189344182377991
external_appliances_energy,static_ate,87000069,Best fixed expert,0.04189344182377991
external_appliances_energy,static_ate,87000069,Metadata-only selector,0.04189344182377991
external_appliances_energy,static_ate,87000069,Shallow risk selector,0.05520458087557617
external_appliances_energy,static_ate,87000069,Convex stack,0.030040479602307935
external_appliances_energy,static_ate,87000069,Expert: linear,0.0692435608827478
external_appliances_energy,static_ate,87000069,Expert: orthogonal,0.20162748232251343
external_appliances_energy,static_ate,87000069,Expert: spline,0.05520458087557617
external_appliances_energy,static_ate,87000069,Expert: interaction,0.04189344182377991
external_appliances_energy,static_ate,87000069,Expert: piecewise,0.15320669546490845
external_appliances_energy,static_ate,87000069,Linear g-computation,0.06925860488825708
external_appliances_energy,static_ate,87000069,Random forest g-computation,0.3003398778160283
external_appliances_energy,static_ate,87000069,Spline g-computation,0.05520461067789856
external_appliances_energy,static_ate,87000069,Interaction g-computation,0.04189344182377991
external_appliances_energy,static_ate,87000069,AIPW,0.20162748232251343
external_appliances_energy,static_ate,87000069,DR learner (spline nuisances),0.03995049024322345
external_appliances_energy,static_ate,87000070,Pretrained soft router,0.1150308667095985
external_appliances_energy,static_ate,87000070,Pretrained hard top-1,0.06191262427918365
external_appliances_energy,static_ate,87000070,Temperature-scaled router,0.01795914706396906
external_appliances_energy,static_ate,87000070,Uniform expert mean,0.22401333030112336
external_appliances_energy,static_ate,87000070,Median expert,0.031196119150000312
external_appliances_energy,static_ate,87000070,Best fixed expert,0.031196119150000312
external_appliances_energy,static_ate,87000070,Metadata-only selector,0.031196119150000312
external_appliances_energy,static_ate,87000070,Shallow risk selector,0.06191262427918365
external_appliances_energy,static_ate,87000070,Convex stack,0.03172056209106622
external_appliances_energy,static_ate,87000070,Expert: linear,0.09434276994116852
external_appliances_energy,static_ate,87000070,Expert: orthogonal,1.1428667920435245
external_appliances_energy,static_ate,87000070,Expert: spline,0.06191262427918365
external_appliances_energy,static_ate,87000070,Expert: interaction,0.031196119150000312
external_appliances_energy,static_ate,87000070,Expert: piecewise,0.08642640534989288
external_appliances_energy,static_ate,87000070,Linear g-computation,0.09433051355892991
external_appliances_energy,static_ate,87000070,Random forest g-computation,0.24693787847729293
external_appliances_energy,static_ate,87000070,Spline g-computation,0.06191262427918365
external_appliances_energy,static_ate,87000070,Interaction g-computation,0.031196119150000312
external_appliances_energy,static_ate,87000070,AIPW,1.1428667920435245
external_appliances_energy,static_ate,87000070,DR learner (spline nuisances),0.04672829810508938
external_appliances_energy,static_ate,87000071,Pretrained soft router,0.0632029469538854
external_appliances_energy,static_ate,87000071,Pretrained hard top-1,0.11120087606743134
external_appliances_energy,static_ate,87000071,Temperature-scaled router,0.08253683777225923
external_appliances_energy,static_ate,87000071,Uniform expert mean,0.04321973128155032
external_appliances_energy,static_ate,87000071,Median expert,0.0781751344902829
external_appliances_energy,static_ate,87000071,Best fixed expert,0.11120087606743134
external_appliances_energy,static_ate,87000071,Metadata-only selector,0.11120087606743134
external_appliances_energy,static_ate,87000071,Shallow risk selector,0.0781751344902829
external_appliances_energy,static_ate,87000071,Convex stack,0.11531852993451014
external_appliances_energy,static_ate,87000071,Expert: linear,0.14801114005878724
external_appliances_energy,static_ate,87000071,Expert: orthogonal,0.09065529005691253
external_appliances_energy,static_ate,87000071,Expert: spline,0.0781751344902829
external_appliances_energy,static_ate,87000071,Expert: interaction,0.11120087606743134
external_appliances_energy,static_ate,87000071,Expert: piecewise,0.030633204151837456
external_appliances_energy,static_ate,87000071,Linear g-computation,0.14800146922454493
external_appliances_energy,static_ate,87000071,Random forest g-computation,0.31450151438155005
external_appliances_energy,static_ate,87000071,Spline g-computation,0.0781751344902829
external_appliances_energy,static_ate,87000071,Interaction g-computation,0.11120087606743134
external_appliances_energy,static_ate,87000071,AIPW,0.09065529005691253
external_appliances_energy,static_ate,87000071,DR learner (spline nuisances),0.06841271942070531
external_appliances_energy,static_ate,87000072,Pretrained soft router,0.2518035850627508
external_appliances_energy,static_ate,87000072,Pretrained hard top-1,0.18210248587602718
external_appliances_energy,static_ate,87000072,Temperature-scaled router,0.21148136860173813
external_appliances_energy,static_ate,87000072,Uniform expert mean,0.28173658264750584
external_appliances_energy,static_ate,87000072,Median expert,0.2264083617734347
external_appliances_energy,static_ate,87000072,Best fixed expert,0.12925383387083156
external_appliances_energy,static_ate,87000072,Metadata-only selector,0.12925383387083156
external_appliances_energy,static_ate,87000072,Shallow risk selector,0.12925383387083156
external_appliances_energy,static_ate,87000072,Convex stack,0.18995630600240054
external_appliances_energy,static_ate,87000072,Expert: linear,0.2264083617734347
external_appliances_energy,static_ate,87000072,Expert: orthogonal,0.5818705850648318
external_appliances_energy,static_ate,87000072,Expert: spline,0.18210248587602718
external_appliances_energy,static_ate,87000072,Expert: interaction,0.12925383387083156
external_appliances_energy,static_ate,87000072,Expert: piecewise,0.2890476466524039
external_appliances_energy,static_ate,87000072,Linear g-computation,0.2264103501196087
external_appliances_energy,static_ate,87000072,Random forest g-computation,0.3153477540660936
external_appliances_energy,static_ate,87000072,Spline g-computation,0.18210248587602718
external_appliances_energy,static_ate,87000072,Interaction g-computation,0.12925381896967036
external_appliances_energy,static_ate,87000072,AIPW,0.5818705850648318
external_appliances_energy,static_ate,87000072,DR learner (spline nuisances),0.3494139348321676
external_appliances_energy,static_ate,87000073,Pretrained soft router,0.1125383080378477
external_appliances_energy,static_ate,87000073,Pretrained hard top-1,0.10095798299590686
external_appliances_energy,static_ate,87000073,Temperature-scaled router,0.11044906873803029
external_appliances_energy,static_ate,87000073,Uniform expert mean,0.11367862448970417
external_appliances_energy,static_ate,87000073,Median expert,0.10095798299590686
external_appliances_energy,static_ate,87000073,Best fixed expert,0.10095798299590686
external_appliances_energy,static_ate,87000073,Metadata-only selector,0.10095798299590686
external_appliances_energy,static_ate,87000073,Shallow risk selector,0.07073042617122272
external_appliances_energy,static_ate,87000073,Convex stack,0.08615166130774757
external_appliances_energy,static_ate,87000073,Expert: linear,0.07073042617122272
external_appliances_energy,static_ate,87000073,Expert: orthogonal,0.1247841350821648
external_appliances_energy,static_ate,87000073,Expert: spline,0.0877389393834267
external_appliances_energy,static_ate,87000073,Expert: interaction,0.10095798299590686
external_appliances_energy,static_ate,87000073,Expert: piecewise,0.18418163881579974
external_appliances_energy,static_ate,87000073,Linear g-computation,0.0706732064840695
external_appliances_energy,static_ate,87000073,Random forest g-computation,0.2854711581411523
external_appliances_energy,static_ate,87000073,Spline g-computation,0.0877389393834267
external_appliances_energy,static_ate,87000073,Interaction g-computation,0.10095799789706805
external_appliances_energy,static_ate,87000073,AIPW,0.1247841350821648
external_appliances_energy,static_ate,87000073,DR learner (spline nuisances),0.13757472211624078
external_appliances_energy,static_ate,87000074,Pretrained soft router,0.13450279872486037
external_appliances_energy,static_ate,87000074,Pretrained hard top-1,0.24198117137439157
external_appliances_energy,static_ate,87000074,Temperature-scaled router,0.21441074493677514
external_appliances_energy,static_ate,87000074,Uniform expert mean,0.0740417349386921
external_appliances_energy,static_ate,87000074,Median expert,0.20215161920077707
external_appliances_energy,static_ate,87000074,Best fixed expert,0.2526268589545002
external_appliances_energy,static_ate,87000074,Metadata-only selector,0.2526268589545002
external_appliances_energy,static_ate,87000074,Shallow risk selector,0.24198117137439157
external_appliances_energy,static_ate,87000074,Convex stack,0.22614015497247653
external_appliances_energy,static_ate,87000074,Expert: linear,0.20215161920077707
external_appliances_energy,static_ate,87000074,Expert: orthogonal,0.5219061148118267
external_appliances_energy,static_ate,87000074,Expert: spline,0.24198117137439157
external_appliances_energy,static_ate,87000074,Expert: interaction,0.2526268589545002
external_appliances_energy,static_ate,87000074,Expert: piecewise,0.19535513997561837
external_appliances_energy,static_ate,87000074,Linear g-computation,0.20220571808203436
external_appliances_energy,static_ate,87000074,Random forest g-computation,0.14907500644036903
external_appliances_energy,static_ate,87000074,Spline g-computation,0.24198117137439157
external_appliances_energy,static_ate,87000074,Interaction g-computation,0.2526268589545002
external_appliances_energy,static_ate,87000074,AIPW,0.5219061148118267
external_appliances_energy,static_ate,87000074,DR learner (spline nuisances),0.02446310972811555
external_appliances_energy,static_ate,87000075,Pretrained soft router,0.03523741703896566
external_appliances_energy,static_ate,87000075,Pretrained hard top-1,0.0874538064102196
external_appliances_energy,static_ate,87000075,Temperature-scaled router,0.0006147383145403973
external_appliances_energy,static_ate,87000075,Uniform expert mean,0.09619614778957136
external_appliances_energy,static_ate,87000075,Median expert,0.0874538064102196
external_appliances_energy,static_ate,87000075,Best fixed expert,0.0874538064102196
external_appliances_energy,static_ate,87000075,Metadata-only selector,0.0874538064102196
external_appliances_energy,static_ate,87000075,Shallow risk selector,0.10552834869423144
external_appliances_energy,static_ate,87000075,Convex stack,0.10478733022700426
external_appliances_energy,static_ate,87000075,Expert: linear,0.10552834869423144
external_appliances_energy,static_ate,87000075,Expert: orthogonal,0.5774686694045997
external_appliances_energy,static_ate,87000075,Expert: spline,0.1542143911222481
external_appliances_energy,static_ate,87000075,Expert: interaction,0.0874538064102196
external_appliances_energy,static_ate,87000075,Expert: piecewise,0.2507086157699562
external_appliances_energy,static_ate,87000075,Linear g-computation,0.10554309991368988
external_appliances_energy,static_ate,87000075,Random forest g-computation,0.3150082881016814
external_appliances_energy,static_ate,87000075,Spline g-computation,0.1542143762210869
external_appliances_energy,static_ate,87000075,Interaction g-computation,0.0874538064102196
external_appliances_energy,static_ate,87000075,AIPW,0.5774686694045997
external_appliances_energy,static_ate,87000075,DR learner (spline nuisances),0.15005674106863442
external_appliances_energy,static_ate,87000076,Pretrained soft router,0.2033646092574884
external_appliances_energy,static_ate,87000076,Pretrained hard top-1,0.2318290689509041
external_appliances_energy,static_ate,87000076,Temperature-scaled router,0.20359473371385645
external_appliances_energy,static_ate,87000076,Uniform expert mean,0.20129801421572038
external_appliances_energy,static_ate,87000076,Median expert,0.16846115081716845
external_appliances_energy,static_ate,87000076,Best fixed expert,0.2318290689509041
external_appliances_energy,static_ate,87000076,Metadata-only selector,0.2318290689509041
