scenario,seed,probe,original_estimate,transformed_estimate,expected_transformed_estimate,absolute_equivariance_error,relative_equivariance_error
ate_nonlinear,86100000,row_permutation,0.40122029185295105,0.40122026205062866,0.40122029185295105,2.9802322387695312e-08,7.427920021208197e-08
ate_nonlinear,86100000,covariate_permutation,0.40122029185295105,0.40122029185295105,0.40122029185295105,0.0,0.0
ate_nonlinear,86100000,outcome_translation,0.40122029185295105,0.40122029185295105,0.40122029185295105,0.0,0.0
ate_nonlinear,86100000,positive_outcome_scaling,0.40122029185295105,1.0030508041381836,1.0030507296323776,7.450580596923828e-08,7.427920021208197e-08
ate_nonlinear,86100000,negative_outcome_scaling,0.40122029185295105,-0.6133878231048584,-0.6018304377794266,0.011557385325431824,0.019203723507363806
ate_nonlinear,86100000,treatment_recoding,0.40122029185295105,-0.407073438167572,-0.40122029185295105,0.005853146314620972,0.014588360642452688
ate_nonlinear,86100000,irrelevant_feature_insertion,0.40122029185295105,0.38141247630119324,0.40122029185295105,0.019807815551757812,0.04936892762895816
ate_nonlinear,86100000,near_duplicate_feature,0.40122029185295105,0.4027229845523834,0.40122029185295105,0.001502692699432373,0.003745305833093597
ate_nonlinear,86100000,near_constant_feature,0.40122029185295105,0.40139031410217285,0.40122029185295105,0.00017002224922180176,0.00042376283720992763
ate_nonlinear,86100001,row_permutation,1.4249963760375977,1.424996256828308,1.4249963760375977,1.1920928955078125e-07,8.365585453786164e-08
ate_nonlinear,86100001,covariate_permutation,1.4249963760375977,1.4249963760375977,1.4249963760375977,0.0,0.0
ate_nonlinear,86100001,outcome_translation,1.4249963760375977,1.4249961376190186,1.4249963760375977,2.384185791015625e-07,1.6731170907572328e-07
ate_nonlinear,86100001,positive_outcome_scaling,1.4249963760375977,3.562490463256836,3.562490940093994,4.76837158203125e-07,1.3384936726057863e-07
ate_nonlinear,86100001,negative_outcome_scaling,1.424996256828308,-2.156501293182373,-2.137494385242462,0.01900690793991089,0.008892144031412218
ate_nonlinear,86100001,treatment_recoding,1.4249963760375977,-1.4330030679702759,-1.4249963760375977,0.008006691932678223,0.005618745470035477
ate_nonlinear,86100001,irrelevant_feature_insertion,1.4249963760375977,1.5125077962875366,1.4249963760375977,0.08751142024993896,0.06141167916038969
ate_nonlinear,86100001,near_duplicate_feature,1.4249963760375977,1.4273195266723633,1.4249963760375977,0.002323150634765625,0.0016302852932338476
ate_nonlinear,86100001,near_constant_feature,1.4249963760375977,1.4248747825622559,1.4249963760375977,0.00012159347534179688,8.532897162861886e-05
ate_nonlinear,86100002,row_permutation,-0.09581906348466873,-0.09581907093524933,-0.09581906348466873,7.450580596923828e-09,7.775676703536074e-08
ate_nonlinear,86100002,covariate_permutation,-0.09581906348466873,-0.09581906348466873,-0.09581906348466873,0.0,0.0
ate_nonlinear,86100002,outcome_translation,-0.09581906348466873,-0.09581908583641052,-0.09581906348466873,2.2351741790771484e-08,2.3327030110608222e-07
ate_nonlinear,86100002,positive_outcome_scaling,-0.09581906348466873,-0.23954766988754272,-0.23954765871167183,1.1175870895385742e-08,4.6654060221216446e-08
ate_nonlinear,86100002,negative_outcome_scaling,-0.09581906348466873,0.14209772646427155,0.1437285952270031,0.0016308687627315521,0.011346863581013777
ate_nonlinear,86100002,treatment_recoding,-0.09581906348466873,0.09607506543397903,0.09581906348466873,0.00025600194931030273,0.0026717225153349952
ate_nonlinear,86100002,irrelevant_feature_insertion,-0.09581906348466873,-0.3190120756626129,-0.09581906348466873,0.22319301217794418,2.3293174036673356
ate_nonlinear,86100002,near_duplicate_feature,-0.09581906348466873,-0.09354275465011597,-0.09581906348466873,0.002276308834552765,0.02375632522141045
ate_nonlinear,86100002,near_constant_feature,-0.09581906348466873,-0.0955420732498169,-0.09581906348466873,0.00027699023485183716,0.0028907633280736062
ate_nonlinear,86100003,row_permutation,-1.024289846420288,-1.024289846420288,-1.024289846420288,0.0,0.0
ate_nonlinear,86100003,covariate_permutation,-1.024289846420288,-1.0242897272109985,-1.024289846420288,1.1920928955078125e-07,1.1638237942843682e-07
ate_nonlinear,86100003,outcome_translation,-1.024289608001709,-1.0242897272109985,-1.024289608001709,1.1920928955078125e-07,1.1638240651815961e-07
ate_nonlinear,86100003,positive_outcome_scaling,-1.024289846420288,-2.5607242584228516,-2.56072461605072,3.5762786865234375e-07,1.3965885531412418e-07
ate_nonlinear,86100003,negative_outcome_scaling,-1.024289846420288,1.492026448249817,1.5364347696304321,0.044408321380615234,0.028903486342799333
ate_nonlinear,86100003,treatment_recoding,-1.024289846420288,0.996063232421875,1.024289846420288,0.028226613998413086,0.027557252565824128
ate_nonlinear,86100003,irrelevant_feature_insertion,-1.024289846420288,-0.9797196388244629,-1.024289846420288,0.044570207595825195,0.043513276785462816
ate_nonlinear,86100003,near_duplicate_feature,-1.024289846420288,-1.0236105918884277,-1.024289846420288,0.0006792545318603516,0.0006631467979832331
ate_nonlinear,86100003,near_constant_feature,-1.024289846420288,-1.0233814716339111,-1.024289846420288,0.0009083747863769531,0.0008868337312446886
ate_nonlinear,86100004,row_permutation,0.002619576407596469,0.002619576407596469,0.002619576407596469,0.0,0.0
ate_nonlinear,86100004,covariate_permutation,0.002619576407596469,0.0026195708196610212,0.002619576407596469,5.587935447692871e-09,2.133144668538205e-06
ate_nonlinear,86100004,outcome_translation,0.002619576407596469,0.002619680482894182,0.002619576407596469,1.0407529771327972e-07,3.9729819451524064e-05
ate_nonlinear,86100004,positive_outcome_scaling,0.002619576407596469,0.006548941135406494,0.006548941018991172,1.1641532182693481e-10,1.7776205571151708e-08
ate_nonlinear,86100004,negative_outcome_scaling,0.002619576407596469,-0.037549763917922974,-0.003929364611394703,0.03362039930652827,8.556192318990453
ate_nonlinear,86100004,treatment_recoding,0.002619576407596469,-0.029679426923394203,-0.002619576407596469,0.027059850515797734,10.329857314841933
ate_nonlinear,86100004,irrelevant_feature_insertion,0.002619576407596469,-0.05324584245681763,0.002619576407596469,0.055865418864414096,21.326126889221797
ate_nonlinear,86100004,near_duplicate_feature,0.002619576407596469,0.005010982044041157,0.002619576407596469,0.002391405636444688,0.9128978370357466
ate_nonlinear,86100004,near_constant_feature,0.002619576407596469,0.0018605784280225635,0.002619576407596469,0.0007589979795739055,0.28974072959769337
ate_nonlinear,86100005,row_permutation,-0.3143155574798584,-0.3143155574798584,-0.3143155574798584,0.0,0.0
ate_nonlinear,86100005,covariate_permutation,-0.314315527677536,-0.3143155574798584,-0.314315527677536,2.9802322387695312e-08,9.481657685798534e-08
ate_nonlinear,86100005,outcome_translation,-0.314315527677536,-0.3143154978752136,-0.314315527677536,2.9802322387695312e-08,9.481657685798534e-08
ate_nonlinear,86100005,positive_outcome_scaling,-0.314315527677536,-0.7857887744903564,-0.78578881919384,4.470348358154297e-08,5.6889946114791207e-08
ate_nonlinear,86100005,negative_outcome_scaling,-0.314315527677536,0.4482521116733551,0.471473291516304,0.023221179842948914,0.049252376032303626
ate_nonlinear,86100005,treatment_recoding,-0.314315527677536,0.27576112747192383,0.314315527677536,0.03855440020561218,0.12266145580044675
ate_nonlinear,86100005,irrelevant_feature_insertion,-0.314315527677536,-0.38324490189552307,-0.314315527677536,0.06892937421798706,0.21929993318275828
ate_nonlinear,86100005,near_duplicate_feature,-0.314315527677536,-0.29446929693222046,-0.314315527677536,0.019846230745315552,0.06314110821046132
ate_nonlinear,86100005,near_constant_feature,-0.314315527677536,-0.314204603433609,-0.314315527677536,0.00011092424392700195,0.0003529072990654214
ate_nonlinear,86100006,row_permutation,-1.0529427528381348,-1.0529427528381348,-1.0529427528381348,0.0,0.0
ate_nonlinear,86100006,covariate_permutation,-1.0529426336288452,-1.0529427528381348,-1.0529426336288452,1.1920928955078125e-07,1.1321536971101663e-07
ate_nonlinear,86100006,outcome_translation,-1.0529426336288452,-1.0529427528381348,-1.0529426336288452,1.1920928955078125e-07,1.1321536971101663e-07
ate_nonlinear,86100006,positive_outcome_scaling,-1.0529426336288452,-2.632357120513916,-2.632356584072113,5.364418029785156e-07,2.0378766547982995e-07
ate_nonlinear,86100006,negative_outcome_scaling,-1.0529426336288452,1.5734963417053223,1.5794139504432678,0.005917608737945557,0.003746711706759814
ate_nonlinear,86100006,treatment_recoding,-1.0529426336288452,1.04947030544281,1.0529426336288452,0.0034723281860351562,0.0032977372889424926
ate_nonlinear,86100006,irrelevant_feature_insertion,-1.0529426336288452,-1.0315148830413818,-1.0529426336288452,0.02142775058746338,0.020350349490185528
ate_nonlinear,86100006,near_duplicate_feature,-1.0529427528381348,-1.053228497505188,-1.0529427528381348,0.00028574466705322266,0.0002713772104732357
ate_nonlinear,86100006,near_constant_feature,-1.0529426336288452,-1.0533939599990845,-1.0529426336288452,0.0004513263702392578,0.000428633389725909
ate_nonlinear,86100007,row_permutation,-0.1083701103925705,-0.10837011784315109,-0.1083701103925705,7.450580596923828e-09,6.87512504133669e-08
ate_nonlinear,86100007,covariate_permutation,-0.1083701103925705,-0.10837011784315109,-0.1083701103925705,7.450580596923828e-09,6.87512504133669e-08
ate_nonlinear,86100007,outcome_translation,-0.1083701103925705,-0.1083700880408287,-0.1083701103925705,2.2351741790771484e-08,2.0625375124010069e-07
ate_nonlinear,86100007,positive_outcome_scaling,-0.1083701103925705,-0.2709253430366516,-0.27092527598142624,6.705522537231445e-08,2.475045014881208e-07
ate_nonlinear,86100007,negative_outcome_scaling,-0.1083701103925705,0.14980550110340118,0.16255516558885574,0.01274966448545456,0.07843284733074417
ate_nonlinear,86100007,treatment_recoding,-0.1083701103925705,0.10406922549009323,0.1083701103925705,0.004300884902477264,0.03968700305736811
ate_nonlinear,86100007,irrelevant_feature_insertion,-0.1083701103925705,-0.05303645879030228,-0.1083701103925705,0.05533365160226822,0.5105988302662254
ate_nonlinear,86100007,near_duplicate_feature,-0.1083701103925705,-0.10802972316741943,-0.1083701103925705,0.000340387225151062,0.00314096962638508
ate_nonlinear,86100007,near_constant_feature,-0.1083701103925705,-0.1081814244389534,-0.1083701103925705,0.00018868595361709595,0.0017411254167185165
ate_nonlinear,86100008,row_permutation,-0.9906213283538818,-0.9906213283538818,-0.9906213283538818,0.0,0.0
ate_nonlinear,86100008,covariate_permutation,-0.9906213283538818,-0.9906213283538818,-0.9906213283538818,0.0,0.0
ate_nonlinear,86100008,outcome_translation,-0.9906213283538818,-0.9906213283538818,-0.9906213283538818,0.0,0.0
ate_nonlinear,86100008,positive_outcome_scaling,-0.9906213283538818,-2.476553201675415,-2.4765533208847046,1.1920928955078125e-07,4.813515967756182e-08
ate_nonlinear,86100008,negative_outcome_scaling,-0.9906213283538818,1.4849156141281128,1.4859319925308228,0.001016378402709961,0.0006840006190181535
ate_nonlinear,86100008,treatment_recoding,-0.9906212091445923,0.997087299823761,0.9906212091445923,0.006466090679168701,0.006527308944608819
ate_nonlinear,86100008,irrelevant_feature_insertion,-0.9906213283538818,-0.990939736366272,-0.9906213283538818,0.0003184080123901367,0.00032142252874691905
ate_nonlinear,86100008,near_duplicate_feature,-0.9906213283538818,-0.9905639886856079,-0.9906213283538818,5.733966827392578e-05,5.788252951226809e-05
ate_nonlinear,86100008,near_constant_feature,-0.9906213283538818,-0.990827202796936,-0.9906213283538818,0.00020587444305419922,0.00020782355190787315
ate_nonlinear,86100009,row_permutation,1.172528862953186,1.1725287437438965,1.172528862953186,1.1920928955078125e-07,1.0166853313148741e-07
ate_nonlinear,86100009,covariate_permutation,1.172528862953186,1.1725287437438965,1.172528862953186,1.1920928955078125e-07,1.0166853313148741e-07
ate_nonlinear,86100009,outcome_translation,1.172528862953186,1.172528862953186,1.172528862953186,0.0,0.0
ate_nonlinear,86100009,positive_outcome_scaling,1.172528862953186,2.931321859359741,2.931322157382965,2.980232238769531e-07,1.0166853313148741e-07
ate_nonlinear,86100009,negative_outcome_scaling,1.172528862953186,-1.776510238647461,-1.758793294429779,0.017716944217681885,0.010073352152178815
ate_nonlinear,86100009,treatment_recoding,1.172528862953186,-1.1839518547058105,-1.172528862953186,0.011422991752624512,0.009742183850258518
ate_nonlinear,86100009,irrelevant_feature_insertion,1.172528862953186,1.1444584131240845,1.172528862953186,0.028070449829101562,0.023940092833537603
ate_nonlinear,86100009,near_duplicate_feature,1.172528862953186,1.1719589233398438,1.172528862953186,0.0005699396133422852,0.0004860772569016413
ate_nonlinear,86100009,near_constant_feature,1.172528862953186,1.1731232404708862,1.172528862953186,0.0005943775177001953,0.0005069193061935962
ate_nonlinear,86100010,row_permutation,-0.8763812780380249,-0.8763812184333801,-0.8763812780380249,5.960464477539063e-08,6.801222968709342e-08
ate_nonlinear,86100010,covariate_permutation,-0.8763812780380249,-0.8763812184333801,-0.8763812780380249,5.960464477539063e-08,6.801222968709342e-08
ate_nonlinear,86100010,outcome_translation,-0.8763812780380249,-0.8763813376426697,-0.8763812780380249,5.960464477539063e-08,6.801222968709342e-08
ate_nonlinear,86100010,positive_outcome_scaling,-0.8763812184333801,-2.190953254699707,-2.1909530460834503,2.086162567138672e-07,9.521712803785996e-08
ate_nonlinear,86100010,negative_outcome_scaling,-0.8763812780380249,1.294851541519165,1.3145719170570374,0.019720375537872314,0.015001366819109279
ate_nonlinear,86100010,treatment_recoding,-0.8763812780380249,0.8716306686401367,0.8763812780380249,0.004750609397888184,0.005420710730520719
ate_nonlinear,86100010,irrelevant_feature_insertion,-0.8763812780380249,-0.9169827103614807,-0.8763812780380249,0.04060143232345581,0.046328502606024606
ate_nonlinear,86100010,near_duplicate_feature,-0.8763813376426697,-0.8778684139251709,-0.8763813376426697,0.0014870762825012207,0.0016968370030576256
ate_nonlinear,86100010,near_constant_feature,-0.8763812780380249,-0.8766601085662842,-0.8763812780380249,0.00027883052825927734,0.000318161210476223
ate_nonlinear,86100011,row_permutation,-0.06203067675232887,-0.06203068047761917,-0.06203067675232887,3.725290298461914e-09,6.005561269847103e-08
ate_nonlinear,86100011,covariate_permutation,-0.06203067675232887,-0.06203068420290947,-0.06203067675232887,7.450580596923828e-09,1.2011122539694206e-07
ate_nonlinear,86100011,outcome_translation,-0.06203067675232887,-0.06203068420290947,-0.06203067675232887,7.450580596923828e-09,1.2011122539694206e-07
ate_nonlinear,86100011,positive_outcome_scaling,-0.06203067675232887,-0.15507669746875763,-0.15507669188082218,5.587935447692871e-09,3.603336761908262e-08
ate_nonlinear,86100011,negative_outcome_scaling,-0.06203067675232887,0.06944490969181061,0.09304601512849331,0.0236011054366827,0.25364982481077125
ate_nonlinear,86100011,treatment_recoding,-0.06203067675232887,0.04753711447119713,0.06203067675232887,0.014493562281131744,0.23365152598609365
ate_nonlinear,86100011,irrelevant_feature_insertion,-0.06203067675232887,0.00521464180201292,-0.06203067675232887,0.06724531855434179,1.0840655313633532
ate_nonlinear,86100011,near_duplicate_feature,-0.06203067675232887,-0.06248527765274048,-0.06203067675232887,0.00045460090041160583,0.00732864647320712
ate_nonlinear,86100011,near_constant_feature,-0.06203067675232887,-0.06257060170173645,-0.06203067675232887,0.0005399249494075775,0.0087041602264529
ate_nonlinear,86100012,row_permutation,0.1497696191072464,0.1497696042060852,0.1497696191072464,1.4901161193847656e-08,9.949388455863866e-08
ate_nonlinear,86100012,covariate_permutation,0.1497696042060852,0.1497696042060852,0.1497696042060852,0.0,0.0
ate_nonlinear,86100012,outcome_translation,0.1497696191072464,0.149769589304924,0.1497696191072464,2.9802322387695312e-08,1.9898776911727731e-07
ate_nonlinear,86100012,positive_outcome_scaling,0.1497696191072464,0.37442395091056824,0.374424047768116,9.685754776000977e-08,2.586840998524605e-07
ate_nonlinear,86100012,negative_outcome_scaling,0.1497696191072464,-0.23040786385536194,-0.2246544286608696,0.00575343519449234,0.02561015702556001
ate_nonlinear,86100012,treatment_recoding,0.1497696191072464,-0.1509932279586792,-0.1497696191072464,0.0012236088514328003,0.008169940330532614
ate_nonlinear,86100012,irrelevant_feature_insertion,0.1497696191072464,0.1814110279083252,0.1497696191072464,0.031641408801078796,0.21126720485561995
ate_nonlinear,86100012,near_duplicate_feature,0.1497696191072464,0.15054595470428467,0.1497696191072464,0.000776335597038269,0.005183531891620515
ate_nonlinear,86100012,near_constant_feature,0.1497696191072464,0.14946365356445312,0.1497696191072464,0.0003059655427932739,0.0020429079316425275
ate_nonlinear,86100013,row_permutation,1.1673542261123657,1.1673542261123657,1.1673542261123657,0.0,0.0
ate_nonlinear,86100013,covariate_permutation,1.1673542261123657,1.1673542261123657,1.1673542261123657,0.0,0.0
ate_nonlinear,86100013,outcome_translation,1.1673542261123657,1.1673543453216553,1.1673542261123657,1.1920928955078125e-07,1.021192084495067e-07
ate_nonlinear,86100013,positive_outcome_scaling,1.1673542261123657,2.918386220932007,2.9183855652809143,6.556510925292969e-07,2.2466225858891473e-07
ate_nonlinear,86100013,negative_outcome_scaling,1.1673542261123657,-1.7521182298660278,-1.7510313391685486,0.001086890697479248,0.0006207145886922516
ate_nonlinear,86100013,treatment_recoding,1.1673542261123657,-1.1721718311309814,-1.1673542261123657,0.004817605018615723,0.0041269435710699146
ate_nonlinear,86100013,irrelevant_feature_insertion,1.1673542261123657,1.1654925346374512,1.1673542261123657,0.0018616914749145508,0.001594795678355946
ate_nonlinear,86100013,near_duplicate_feature,1.1673542261123657,1.1698232889175415,1.1673542261123657,0.0024690628051757812,0.002115093045406183
ate_nonlinear,86100013,near_constant_feature,1.1673543453216553,1.167616844177246,1.1673543453216553,0.0002624988555908203,0.00022486647404262742
ate_nonlinear,86100014,row_permutation,-0.19547569751739502,-0.19547568261623383,-0.19547569751739502,1.4901161193847656e-08,7.623024950465584e-08
ate_nonlinear,86100014,covariate_permutation,-0.19547569751739502,-0.19547569751739502,-0.19547569751739502,0.0,0.0
ate_nonlinear,86100014,outcome_translation,-0.19547569751739502,-0.1954757124185562,-0.19547569751739502,1.4901161193847656e-08,7.623024950465584e-08
ate_nonlinear,86100014,positive_outcome_scaling,-0.19547569751739502,-0.4886891841888428,-0.48868924379348755,5.960464477539063e-08,1.2196839920744934e-07
ate_nonlinear,86100014,negative_outcome_scaling,-0.19547569751739502,0.2714079022407532,0.29321354627609253,0.021805644035339355,0.07436779204875808
ate_nonlinear,86100014,treatment_recoding,-0.19547569751739502,0.1820308268070221,0.19547569751739502,0.013444870710372925,0.06878026722056582
ate_nonlinear,86100014,irrelevant_feature_insertion,-0.19547569751739502,-0.15005573630332947,-0.19547569751739502,0.04541996121406555,0.23235605137065038
ate_nonlinear,86100014,near_duplicate_feature,-0.19547569751739502,-0.1970936357975006,-0.19547569751739502,0.0016179382801055908,0.008276928030716522
ate_nonlinear,86100014,near_constant_feature,-0.19547569751739502,-0.1959814578294754,-0.19547569751739502,0.0005057603120803833,0.0025873308984375237
ate_nonlinear,86100015,row_permutation,-1.0296061038970947,-1.0296059846878052,-1.0296061038970947,1.1920928955078125e-07,1.1578145185772497e-07
ate_nonlinear,86100015,covariate_permutation,-1.0296061038970947,-1.0296061038970947,-1.0296061038970947,0.0,0.0
ate_nonlinear,86100015,outcome_translation,-1.0296059846878052,-1.0296059846878052,-1.0296059846878052,0.0,0.0
ate_nonlinear,86100015,positive_outcome_scaling,-1.0296061038970947,-2.5740151405334473,-2.574015259742737,1.1920928955078125e-07,4.631258074308999e-08
ate_nonlinear,86100015,negative_outcome_scaling,-1.0296061038970947,1.5537751913070679,1.544409155845642,0.009366035461425781,0.00606447807303849
ate_nonlinear,86100015,treatment_recoding,-1.0296061038970947,1.023830771446228,1.0296061038970947,0.005775332450866699,0.005609263998151202
ate_nonlinear,86100015,irrelevant_feature_insertion,-1.0296061038970947,-0.9893016815185547,-1.0296061038970947,0.04030442237854004,0.0391454773101931
ate_nonlinear,86100015,near_duplicate_feature,-1.0296061038970947,-1.0327705144882202,-1.0296061038970947,0.0031644105911254883,0.0030734186395633095
ate_nonlinear,86100015,near_constant_feature,-1.0296061038970947,-1.0302823781967163,-1.0296061038970947,0.000676274299621582,0.0006568281763888738
ate_nonlinear,86100016,row_permutation,0.4581637680530548,0.4581637382507324,0.4581637680530548,2.9802322387695312e-08,6.504731378986791e-08
ate_nonlinear,86100016,covariate_permutation,0.4581637680530548,0.4581637680530548,0.4581637680530548,0.0,0.0
ate_nonlinear,86100016,outcome_translation,0.4581637680530548,0.45816367864608765,0.4581637680530548,8.940696716308594e-08,1.951419413696037e-07
ate_nonlinear,86100016,positive_outcome_scaling,0.4581637680530548,1.1454094648361206,1.145409420132637,4.470348358154297e-08,3.902838827392074e-08
ate_nonlinear,86100016,negative_outcome_scaling,0.4581637680530548,-0.6798053979873657,-0.6872456520795822,0.007440254092216492,0.010826193035492525
ate_nonlinear,86100016,treatment_recoding,0.4581637680530548,-0.45023971796035767,-0.4581637680530548,0.007924050092697144,0.01729523512164661
ate_nonlinear,86100016,irrelevant_feature_insertion,0.4581637680530548,0.4615648090839386,0.4581637680530548,0.003401041030883789,0.0074231994496997255
ate_nonlinear,86100016,near_duplicate_feature,0.4581637680530548,0.4587215185165405,0.4581637680530548,0.0005577504634857178,0.0012173604775773778
ate_nonlinear,86100016,near_constant_feature,0.4581637680530548,0.4583035409450531,0.4581637680530548,0.00013977289199829102,0.0003050719016744805
ate_nonlinear,86100017,row_permutation,0.9257078766822815,0.9257078170776367,0.9257078766822815,5.960464477539063e-08,6.438817933472975e-08
ate_nonlinear,86100017,covariate_permutation,0.9257078766822815,0.9257078170776367,0.9257078766822815,5.960464477539063e-08,6.438817933472975e-08
ate_nonlinear,86100017,outcome_translation,0.9257078766822815,0.9257078766822815,0.9257078766822815,0.0,0.0
ate_nonlinear,86100017,positive_outcome_scaling,0.9257078766822815,2.314269542694092,2.3142696917057037,1.4901161193847656e-07,6.438817933472975e-08
ate_nonlinear,86100017,negative_outcome_scaling,0.9257077574729919,-1.390380859375,-1.388561636209488,0.001819223165512085,0.0013101493790929023
ate_nonlinear,86100017,treatment_recoding,0.9257078766822815,-0.9299109578132629,-0.9257078766822815,0.004203081130981445,0.004540396853967802
ate_nonlinear,86100017,irrelevant_feature_insertion,0.9257078766822815,0.8422825336456299,0.9257078766822815,0.08342534303665161,0.0901205932649578
ate_nonlinear,86100017,near_duplicate_feature,0.9257078766822815,0.9247530102729797,0.9257078766822815,0.0009548664093017578,0.0010314986329423704
ate_nonlinear,86100017,near_constant_feature,0.9257078766822815,0.9257317781448364,0.9257078766822815,2.390146255493164e-05,2.5819659913226625e-05
ate_nonlinear,86100018,row_permutation,-0.8166507482528687,-0.8166507482528687,-0.8166507482528687,0.0,0.0
ate_nonlinear,86100018,covariate_permutation,-0.8166507482528687,-0.8166506886482239,-0.8166507482528687,5.960464477539063e-08,7.298670196887467e-08
ate_nonlinear,86100018,outcome_translation,-0.8166507482528687,-0.8166507482528687,-0.8166507482528687,0.0,0.0
ate_nonlinear,86100018,positive_outcome_scaling,-0.8166507482528687,-2.0416266918182373,-2.0416268706321716,1.7881393432617188e-07,8.75840423626496e-08
ate_nonlinear,86100018,negative_outcome_scaling,-0.8166506886482239,1.2075895071029663,1.2249760329723358,0.017386525869369507,0.014193360034303753
ate_nonlinear,86100018,treatment_recoding,-0.8166507482528687,0.798873245716095,0.8166507482528687,0.01777750253677368,0.021768794769130653
ate_nonlinear,86100018,irrelevant_feature_insertion,-0.8166507482528687,-0.8133014440536499,-0.8166507482528687,0.00334930419921875,0.004101268757035006
ate_nonlinear,86100018,near_duplicate_feature,-0.8166507482528687,-0.8142468333244324,-0.8166507482528687,0.0024039149284362793,0.0029436266771066845
ate_nonlinear,86100018,near_constant_feature,-0.8166507482528687,-0.8165630102157593,-0.8166507482528687,8.7738037109375e-05,0.00010743642529818352
ate_nonlinear,86100019,row_permutation,-1.076519250869751,-1.0765191316604614,-1.076519250869751,1.1920928955078125e-07,1.1073586417936198e-07
ate_nonlinear,86100019,covariate_permutation,-1.076519250869751,-1.0765191316604614,-1.076519250869751,1.1920928955078125e-07,1.1073586417936198e-07
ate_nonlinear,86100019,outcome_translation,-1.076519250869751,-1.076519250869751,-1.076519250869751,0.0,0.0
ate_nonlinear,86100019,positive_outcome_scaling,-1.076519250869751,-2.691298007965088,-2.6912981271743774,1.1920928955078125e-07,4.429434567174479e-08
ate_nonlinear,86100019,negative_outcome_scaling,-1.076519250869751,1.6369061470031738,1.6147788763046265,0.022127270698547363,0.013702972600920422
ate_nonlinear,86100019,treatment_recoding,-1.076519250869751,1.0901726484298706,1.076519250869751,0.013653397560119629,0.012682910732054865
ate_nonlinear,86100019,irrelevant_feature_insertion,-1.076519250869751,-1.0875195264816284,-1.076519250869751,0.011000275611877441,0.010218373338878985
ate_nonlinear,86100019,near_duplicate_feature,-1.076519250869751,-1.0766816139221191,-1.076519250869751,0.00016236305236816406,0.00015082224701229102
ate_nonlinear,86100019,near_constant_feature,-1.076519250869751,-1.076441764831543,-1.076519250869751,7.748603820800781e-05,7.197831171658529e-05
ate_nonlinear,86100020,row_permutation,-0.9429946541786194,-0.9429946541786194,-0.9429946541786194,0.0,0.0
ate_nonlinear,86100020,covariate_permutation,-0.9429946541786194,-0.9429946541786194,-0.9429946541786194,0.0,0.0
ate_nonlinear,86100020,outcome_translation,-0.9429946541786194,-0.9429945945739746,-0.9429946541786194,5.960464477539063e-08,6.320782892169024e-08
ate_nonlinear,86100020,positive_outcome_scaling,-0.9429946541786194,-2.3574867248535156,-2.3574866354465485,8.940696716308594e-08,3.7924697353014146e-08
ate_nonlinear,86100020,negative_outcome_scaling,-0.9429946541786194,1.401419758796692,1.414491981267929,0.013072222471237183,0.009241637735916637
ate_nonlinear,86100020,treatment_recoding,-0.9429946541786194,0.9348535537719727,0.9429946541786194,0.008141100406646729,0.008633241313269062
ate_nonlinear,86100020,irrelevant_feature_insertion,-0.9429946541786194,-0.9130598902702332,-0.9429946541786194,0.02993476390838623,0.03174436225670912
ate_nonlinear,86100020,near_duplicate_feature,-0.9429946541786194,-0.9415319561958313,-0.9429946541786194,0.001462697982788086,0.0015511201217382785
ate_nonlinear,86100020,near_constant_feature,-0.9429946541786194,-0.9430944323539734,-0.9429946541786194,9.97781753540039e-05,0.00010580990561490947
ate_nonlinear,86100021,row_permutation,-0.29387128353118896,-0.29387128353118896,-0.29387128353118896,0.0,0.0
ate_nonlinear,86100021,covariate_permutation,-0.29387128353118896,-0.29387128353118896,-0.29387128353118896,0.0,0.0
ate_nonlinear,86100021,outcome_translation,-0.29387128353118896,-0.2938712239265442,-0.29387128353118896,5.960464477539063e-08,2.028256863316987e-07
ate_nonlinear,86100021,positive_outcome_scaling,-0.29387128353118896,-0.7346781492233276,-0.7346782088279724,5.960464477539063e-08,8.113027453267947e-08
ate_nonlinear,86100021,negative_outcome_scaling,-0.29387128353118896,0.4101722538471222,0.44080692529678345,0.030634671449661255,0.06949680164175223
ate_nonlinear,86100021,treatment_recoding,-0.29387128353118896,0.2639065682888031,0.29387128353118896,0.029964715242385864,0.10196544174826006
ate_nonlinear,86100021,irrelevant_feature_insertion,-0.29387128353118896,-0.2757265865802765,-0.29387128353118896,0.018144696950912476,0.06174368836887989
ate_nonlinear,86100021,near_duplicate_feature,-0.29387128353118896,-0.2930551767349243,-0.29387128353118896,0.0008161067962646484,0.0027770892972536184
ate_nonlinear,86100021,near_constant_feature,-0.29387128353118896,-0.2934977412223816,-0.29387128353118896,0.00037354230880737305,0.0012711085762407558
ate_nonlinear,86100022,row_permutation,0.22048138082027435,0.22048141062259674,0.22048138082027435,2.9802322387695312e-08,1.3516933845760295e-07
ate_nonlinear,86100022,covariate_permutation,0.22048138082027435,0.22048138082027435,0.22048138082027435,0.0,0.0
ate_nonlinear,86100022,outcome_translation,0.22048138082027435,0.22048138082027435,0.22048138082027435,0.0,0.0
ate_nonlinear,86100022,positive_outcome_scaling,0.22048138082027435,0.5512036085128784,0.5512034520506859,1.564621925354004e-07,2.838556107609662e-07
