scenario,task,seed,method,truth,estimate,absolute_error
interference_linear,network_interference,60300163,Best fixed expert,-0.49815364131882756,-0.49623560905456543,0.0019180322642621261
interference_linear,network_interference,60300163,Metadata-only selector,-0.49815364131882756,-0.49623560905456543,0.0019180322642621261
interference_linear,network_interference,60300163,Shallow risk selector,-0.49815364131882756,-0.49623560905456543,0.0019180322642621261
interference_linear,network_interference,60300163,Convex stack,-0.49815364131882756,-0.5114883263474367,0.013334685028609128
interference_linear,network_interference,60300163,Expert: linear,-0.49815364131882756,-0.5584808588027954,0.060327217483967854
interference_linear,network_interference,60300163,Expert: orthogonal,-0.49815364131882756,-0.46230950951576233,0.03584413180306523
interference_linear,network_interference,60300163,Expert: spline,-0.49815364131882756,-0.5022080540657043,0.00405441274687679
interference_linear,network_interference,60300163,Expert: interaction,-0.49815364131882756,-0.49623560905456543,0.0019180322642621261
interference_linear,network_interference,60300163,Expert: piecewise,-0.49815364131882756,-0.4903191924095154,0.007834448909312175
interference_linear,network_interference,60300163,Expert: design_or_null,-0.49815364131882756,0.0,0.49815364131882756
interference_linear,network_interference,60300164,Pretrained soft router,-0.23236200384549205,-0.0915399666440308,0.14082203720146125
interference_linear,network_interference,60300164,Pretrained hard top-1,-0.23236200384549205,-0.19780564308166504,0.03455636076382701
interference_linear,network_interference,60300164,Temperature-scaled router,-0.23236200384549205,-0.11481594956092565,0.1175460542845664
interference_linear,network_interference,60300164,Uniform expert mean,-0.23236200384549205,-0.06720818610241015,0.1651538177430819
interference_linear,network_interference,60300164,Median expert,-0.23236200384549205,-0.08125785738229752,0.15110414646319453
interference_linear,network_interference,60300164,Best fixed expert,-0.23236200384549205,-0.1873617321252823,0.04500027172020976
interference_linear,network_interference,60300164,Metadata-only selector,-0.23236200384549205,-0.1873617321252823,0.04500027172020976
interference_linear,network_interference,60300164,Shallow risk selector,-0.23236200384549205,-0.1873617321252823,0.04500027172020976
interference_linear,network_interference,60300164,Convex stack,-0.23236200384549205,-0.06457267493677651,0.16778932890871553
interference_linear,network_interference,60300164,Expert: linear,-0.23236200384549205,-0.19780564308166504,0.03455636076382701
interference_linear,network_interference,60300164,Expert: orthogonal,-0.23236200384549205,-0.16251571476459503,0.06984628908089702
interference_linear,network_interference,60300164,Expert: spline,-0.23236200384549205,0.12922658026218414,0.3615885841076762
interference_linear,network_interference,60300164,Expert: interaction,-0.23236200384549205,-0.1873617321252823,0.04500027172020976
interference_linear,network_interference,60300164,Expert: piecewise,-0.23236200384549205,0.01520739309489727,0.24756939694038932
interference_linear,network_interference,60300164,Expert: design_or_null,-0.23236200384549205,0.0,0.23236200384549205
interference_linear,network_interference,60300165,Pretrained soft router,-0.5507424603860082,-0.3527204644311963,0.19802199595481185
interference_linear,network_interference,60300165,Pretrained hard top-1,-0.5507424603860082,-0.39934614300727844,0.15139631737872972
interference_linear,network_interference,60300165,Temperature-scaled router,-0.5507424603860082,-0.35967220581142545,0.1910702545745827
interference_linear,network_interference,60300165,Uniform expert mean,-0.5507424603860082,-0.3466111620267232,0.20413129835928495
interference_linear,network_interference,60300165,Median expert,-0.5507424603860082,-0.3972495049238205,0.15349295546218766
interference_linear,network_interference,60300165,Best fixed expert,-0.5507424603860082,-0.39515286684036255,0.1555895935456456
interference_linear,network_interference,60300165,Metadata-only selector,-0.5507424603860082,-0.39515286684036255,0.1555895935456456
interference_linear,network_interference,60300165,Shallow risk selector,-0.5507424603860082,-0.39934614300727844,0.15139631737872972
interference_linear,network_interference,60300165,Convex stack,-0.5507424603860082,-0.40782794970252667,0.1429145106834815
interference_linear,network_interference,60300165,Expert: linear,-0.5507424603860082,-0.39934614300727844,0.15139631737872972
interference_linear,network_interference,60300165,Expert: orthogonal,-0.5507424603860082,-0.4528202414512634,0.09792221893474473
interference_linear,network_interference,60300165,Expert: spline,-0.5507424603860082,-0.29321590065956116,0.257526559726447
interference_linear,network_interference,60300165,Expert: interaction,-0.5507424603860082,-0.39515286684036255,0.1555895935456456
interference_linear,network_interference,60300165,Expert: piecewise,-0.5507424603860082,-0.5391318202018738,0.01161064018413438
interference_linear,network_interference,60300165,Expert: design_or_null,-0.5507424603860082,0.0,0.5507424603860082
interference_linear,network_interference,60300166,Pretrained soft router,-0.4028662323099178,-0.3567882318610742,0.04607800044884358
interference_linear,network_interference,60300166,Pretrained hard top-1,-0.4028662323099178,-0.4539393484592438,0.05107311614932597
interference_linear,network_interference,60300166,Temperature-scaled router,-0.4028662323099178,-0.35749464096620087,0.04537159134371693
interference_linear,network_interference,60300166,Uniform expert mean,-0.4028662323099178,-0.3632437288761139,0.03962250343380391
interference_linear,network_interference,60300166,Median expert,-0.4028662323099178,-0.3850044012069702,0.01786183110294759
interference_linear,network_interference,60300166,Best fixed expert,-0.4028662323099178,-0.4539393484592438,0.05107311614932597
interference_linear,network_interference,60300166,Metadata-only selector,-0.4028662323099178,-0.4539393484592438,0.05107311614932597
interference_linear,network_interference,60300166,Shallow risk selector,-0.4028662323099178,-0.44063788652420044,0.037771654214282635
interference_linear,network_interference,60300166,Convex stack,-0.4028662323099178,-0.4586490153060354,0.05578278299611761
interference_linear,network_interference,60300166,Expert: linear,-0.4028662323099178,-0.44063788652420044,0.037771654214282635
interference_linear,network_interference,60300166,Expert: orthogonal,-0.4028662323099178,-0.32937091588974,0.07349531642017781
interference_linear,network_interference,60300166,Expert: spline,-0.4028662323099178,-0.7840366363525391,0.38117040404262126
interference_linear,network_interference,60300166,Expert: interaction,-0.4028662323099178,-0.4539393484592438,0.05107311614932597
interference_linear,network_interference,60300166,Expert: piecewise,-0.4028662323099178,-0.17147758603096008,0.23138864627895772
interference_linear,network_interference,60300166,Expert: design_or_null,-0.4028662323099178,0.0,0.4028662323099178
interference_linear,network_interference,60300167,Pretrained soft router,-0.2828785614420837,-0.48244410327295073,0.19956554183086705
interference_linear,network_interference,60300167,Pretrained hard top-1,-0.2828785614420837,-0.5090847611427307,0.22620619970064704
interference_linear,network_interference,60300167,Temperature-scaled router,-0.2828785614420837,-0.47476982524474637,0.1918912638026627
interference_linear,network_interference,60300167,Uniform expert mean,-0.2828785614420837,-0.49596260488033295,0.21308404343824927
interference_linear,network_interference,60300167,Median expert,-0.2828785614420837,-0.5106074810028076,0.22772891956072394
interference_linear,network_interference,60300167,Best fixed expert,-0.2828785614420837,-0.5090847611427307,0.22620619970064704
interference_linear,network_interference,60300167,Metadata-only selector,-0.2828785614420837,-0.5090847611427307,0.22620619970064704
interference_linear,network_interference,60300167,Shallow risk selector,-0.2828785614420837,-0.5121302008628845,0.22925163942080085
interference_linear,network_interference,60300167,Convex stack,-0.2828785614420837,-0.6262754961163504,0.3433969346742667
interference_linear,network_interference,60300167,Expert: linear,-0.2828785614420837,-0.5121302008628845,0.22925163942080085
interference_linear,network_interference,60300167,Expert: orthogonal,-0.2828785614420837,-0.453503280878067,0.17062471943598334
interference_linear,network_interference,60300167,Expert: spline,-0.2828785614420837,-0.8170741200447083,0.5341955586026246
interference_linear,network_interference,60300167,Expert: interaction,-0.2828785614420837,-0.5090847611427307,0.22620619970064704
interference_linear,network_interference,60300167,Expert: piecewise,-0.2828785614420837,-0.6839832663536072,0.4011047049115235
interference_linear,network_interference,60300167,Expert: design_or_null,-0.2828785614420837,0.0,0.2828785614420837
interference_linear,network_interference,60300168,Pretrained soft router,0.225,0.27707141194406537,0.052071411944065366
interference_linear,network_interference,60300168,Pretrained hard top-1,0.225,0.27551981806755066,0.050519818067550654
interference_linear,network_interference,60300168,Temperature-scaled router,0.225,0.28050358027748357,0.05550358027748356
interference_linear,network_interference,60300168,Uniform expert mean,0.225,0.2727752774953842,0.04777527749538421
interference_linear,network_interference,60300168,Median expert,0.225,0.3141953945159912,0.0891953945159912
interference_linear,network_interference,60300168,Best fixed expert,0.225,0.27551981806755066,0.050519818067550654
interference_linear,network_interference,60300168,Metadata-only selector,0.225,0.27551981806755066,0.050519818067550654
interference_linear,network_interference,60300168,Shallow risk selector,0.225,0.2930378317832947,0.06803783178329467
interference_linear,network_interference,60300168,Convex stack,0.225,0.3239313008715305,0.09893130087153049
interference_linear,network_interference,60300168,Expert: linear,0.225,0.2930378317832947,0.06803783178329467
interference_linear,network_interference,60300168,Expert: orthogonal,0.225,0.33535295724868774,0.11035295724868774
interference_linear,network_interference,60300168,Expert: spline,0.225,0.3667617440223694,0.14176174402236938
interference_linear,network_interference,60300168,Expert: interaction,0.225,0.27551981806755066,0.050519818067550654
interference_linear,network_interference,60300168,Expert: piecewise,0.225,0.36597931385040283,0.14097931385040283
interference_linear,network_interference,60300168,Expert: design_or_null,0.225,0.0,0.225
interference_linear,network_interference,60300169,Pretrained soft router,-0.225,-0.16660176498295992,0.058398235017040084
interference_linear,network_interference,60300169,Pretrained hard top-1,-0.225,-0.21429406106472015,0.010705938935279852
interference_linear,network_interference,60300169,Temperature-scaled router,-0.225,-0.18182239270261297,0.04317760729738704
interference_linear,network_interference,60300169,Uniform expert mean,-0.225,-0.15094365117450556,0.07405634882549444
interference_linear,network_interference,60300169,Median expert,-0.225,-0.1845622882246971,0.04043771177530289
interference_linear,network_interference,60300169,Best fixed expert,-0.225,-0.2624758183956146,0.03747581839561462
interference_linear,network_interference,60300169,Metadata-only selector,-0.225,-0.2624758183956146,0.03747581839561462
interference_linear,network_interference,60300169,Shallow risk selector,-0.225,-0.2624758183956146,0.03747581839561462
interference_linear,network_interference,60300169,Convex stack,-0.225,-0.17409511121159207,0.05090488878840793
interference_linear,network_interference,60300169,Expert: linear,-0.225,-0.21429406106472015,0.010705938935279852
interference_linear,network_interference,60300169,Expert: orthogonal,-0.225,-0.22167715430259705,0.0033228456974029597
interference_linear,network_interference,60300169,Expert: spline,-0.225,-0.052384357899427414,0.1726156421005726
interference_linear,network_interference,60300169,Expert: interaction,-0.225,-0.2624758183956146,0.03747581839561462
interference_linear,network_interference,60300169,Expert: piecewise,-0.225,-0.15483051538467407,0.07016948461532593
interference_linear,network_interference,60300169,Expert: design_or_null,-0.225,0.0,0.225
interference_linear,network_interference,60300170,Pretrained soft router,-0.225,-0.25545406375682633,0.030454063756826327
interference_linear,network_interference,60300170,Pretrained hard top-1,-0.225,-0.27832287549972534,0.053322875499725336
interference_linear,network_interference,60300170,Temperature-scaled router,-0.225,-0.2533493176565571,0.0283493176565571
interference_linear,network_interference,60300170,Uniform expert mean,-0.225,-0.2612191488345464,0.03621914883454638
interference_linear,network_interference,60300170,Median expert,-0.225,-0.28779204189777374,0.06279204189777374
interference_linear,network_interference,60300170,Best fixed expert,-0.225,-0.27832287549972534,0.053322875499725336
interference_linear,network_interference,60300170,Metadata-only selector,-0.225,-0.27832287549972534,0.053322875499725336
interference_linear,network_interference,60300170,Shallow risk selector,-0.225,-0.29726120829582214,0.07226120829582214
interference_linear,network_interference,60300170,Convex stack,-0.225,-0.3127154967597434,0.08771549675974341
interference_linear,network_interference,60300170,Expert: linear,-0.225,-0.29726120829582214,0.07226120829582214
interference_linear,network_interference,60300170,Expert: orthogonal,-0.225,-0.3074246942996979,0.08242469429969787
interference_linear,network_interference,60300170,Expert: spline,-0.225,-0.4493982195854187,0.2243982195854187
interference_linear,network_interference,60300170,Expert: interaction,-0.225,-0.27832287549972534,0.053322875499725336
interference_linear,network_interference,60300170,Expert: piecewise,-0.225,-0.23490789532661438,0.009907895326614374
interference_linear,network_interference,60300170,Expert: design_or_null,-0.225,0.0,0.225
interference_linear,network_interference,60300171,Pretrained soft router,-0.225,-0.2117615584313375,0.013238441568662496
interference_linear,network_interference,60300171,Pretrained hard top-1,-0.225,-0.2999976575374603,0.07499765753746032
interference_linear,network_interference,60300171,Temperature-scaled router,-0.225,-0.23374091192720678,0.008740911927206774
interference_linear,network_interference,60300171,Uniform expert mean,-0.225,-0.18913292791694403,0.03586707208305598
interference_linear,network_interference,60300171,Median expert,-0.225,-0.2352900132536888,0.010290013253688807
interference_linear,network_interference,60300171,Best fixed expert,-0.225,-0.3317566215991974,0.10675662159919738
interference_linear,network_interference,60300171,Metadata-only selector,-0.225,-0.3317566215991974,0.10675662159919738
interference_linear,network_interference,60300171,Shallow risk selector,-0.225,-0.2999976575374603,0.07499765753746032
interference_linear,network_interference,60300171,Convex stack,-0.225,-0.19836458965791623,0.026635410342083776
interference_linear,network_interference,60300171,Expert: linear,-0.225,-0.2999976575374603,0.07499765753746032
interference_linear,network_interference,60300171,Expert: orthogonal,-0.225,-0.3616749942302704,0.13667499423027038
interference_linear,network_interference,60300171,Expert: spline,-0.225,0.029214074835181236,0.2542140748351812
interference_linear,network_interference,60300171,Expert: interaction,-0.225,-0.3317566215991974,0.10675662159919738
interference_linear,network_interference,60300171,Expert: piecewise,-0.225,-0.1705823689699173,0.05441763103008271
interference_linear,network_interference,60300171,Expert: design_or_null,-0.225,0.0,0.225
interference_linear,network_interference,60300172,Pretrained soft router,-0.225,0.045433190736915784,0.2704331907369158
interference_linear,network_interference,60300172,Pretrained hard top-1,-0.225,-0.013590697199106216,0.2114093028008938
interference_linear,network_interference,60300172,Temperature-scaled router,-0.225,0.03268431804959067,0.2576843180495907
interference_linear,network_interference,60300172,Uniform expert mean,-0.225,0.05848038378947725,0.28348038378947726
interference_linear,network_interference,60300172,Median expert,-0.225,-0.0013404042692855,0.2236595957307145
interference_linear,network_interference,60300172,Best fixed expert,-0.225,-0.013590697199106216,0.2114093028008938
interference_linear,network_interference,60300172,Metadata-only selector,-0.225,-0.013590697199106216,0.2114093028008938
interference_linear,network_interference,60300172,Shallow risk selector,-0.225,0.0,0.225
interference_linear,network_interference,60300172,Convex stack,-0.225,0.08503192696040264,0.31003192696040266
interference_linear,network_interference,60300172,Expert: linear,-0.225,-0.006233140826225281,0.21876685917377472
interference_linear,network_interference,60300172,Expert: orthogonal,-0.225,-0.002680808538571,0.222319191461429
interference_linear,network_interference,60300172,Expert: spline,-0.225,0.22295060753822327,0.44795060753822324
interference_linear,network_interference,60300172,Expert: interaction,-0.225,-0.013590697199106216,0.2114093028008938
interference_linear,network_interference,60300172,Expert: piecewise,-0.225,0.15043634176254272,0.3754363417625427
interference_linear,network_interference,60300172,Expert: design_or_null,-0.225,0.0,0.225
interference_linear,network_interference,60300173,Pretrained soft router,0.3190960893644339,0.2465174685139122,0.07257862085052169
interference_linear,network_interference,60300173,Pretrained hard top-1,0.3190960893644339,0.24728214740753174,0.07181394195690216
interference_linear,network_interference,60300173,Temperature-scaled router,0.3190960893644339,0.2524246859308486,0.0666714034335853
interference_linear,network_interference,60300173,Uniform expert mean,0.3190960893644339,0.2386369158824285,0.0804591734820054
interference_linear,network_interference,60300173,Median expert,0.3190960893644339,0.2547317296266556,0.06436435973777832
interference_linear,network_interference,60300173,Best fixed expert,0.3190960893644339,0.24728214740753174,0.07181394195690216
interference_linear,network_interference,60300173,Metadata-only selector,0.3190960893644339,0.24728214740753174,0.07181394195690216
interference_linear,network_interference,60300173,Shallow risk selector,0.3190960893644339,0.2621813118457794,0.05691477751865448
interference_linear,network_interference,60300173,Convex stack,0.3190960893644339,0.32098059467198037,0.001884505307546469
interference_linear,network_interference,60300173,Expert: linear,0.3190960893644339,0.2621813118457794,0.05691477751865448
interference_linear,network_interference,60300173,Expert: orthogonal,0.3190960893644339,0.1429150402545929,0.176181049109841
interference_linear,network_interference,60300173,Expert: spline,0.3190960893644339,0.31445202231407166,0.004644067050362244
interference_linear,network_interference,60300173,Expert: interaction,0.3190960893644339,0.24728214740753174,0.07181394195690216
interference_linear,network_interference,60300173,Expert: piecewise,0.3190960893644339,0.4649909734725952,0.14589488410816132
interference_linear,network_interference,60300173,Expert: design_or_null,0.3190960893644339,0.0,0.3190960893644339
interference_linear,network_interference,60300174,Pretrained soft router,-0.46428210865626734,-0.5450673236766819,0.08078521502041452
interference_linear,network_interference,60300174,Pretrained hard top-1,-0.46428210865626734,-0.6589350700378418,0.19465296138157445
interference_linear,network_interference,60300174,Temperature-scaled router,-0.46428210865626734,-0.552556608319931,0.08827449966366369
interference_linear,network_interference,60300174,Uniform expert mean,-0.46428210865626734,-0.5421406428019205,0.07785853414565319
interference_linear,network_interference,60300174,Median expert,-0.46428210865626734,-0.6233305633068085,0.15904845465054113
interference_linear,network_interference,60300174,Best fixed expert,-0.46428210865626734,-0.6589350700378418,0.19465296138157445
interference_linear,network_interference,60300174,Metadata-only selector,-0.46428210865626734,-0.6589350700378418,0.19465296138157445
interference_linear,network_interference,60300174,Shallow risk selector,-0.46428210865626734,-0.6448957920074463,0.18061368335117894
interference_linear,network_interference,60300174,Convex stack,-0.46428210865626734,-0.6671530604025581,0.20287095174629072
interference_linear,network_interference,60300174,Expert: linear,-0.46428210865626734,-0.6448957920074463,0.18061368335117894
interference_linear,network_interference,60300174,Expert: orthogonal,-0.46428210865626734,-0.5868858098983765,0.12260370124210912
interference_linear,network_interference,60300174,Expert: spline,-0.46428210865626734,-0.6017653346061707,0.1374832259499033
interference_linear,network_interference,60300174,Expert: interaction,-0.46428210865626734,-0.6589350700378418,0.19465296138157445
interference_linear,network_interference,60300174,Expert: piecewise,-0.46428210865626734,-0.7603618502616882,0.2960797416054209
interference_linear,network_interference,60300174,Expert: design_or_null,-0.46428210865626734,0.0,0.46428210865626734
interference_linear,network_interference,60300175,Pretrained soft router,0.4431462960219599,0.40828038351179896,0.03486591251016091
interference_linear,network_interference,60300175,Pretrained hard top-1,0.4431462960219599,0.4349210858345032,0.0082252101874567
interference_linear,network_interference,60300175,Temperature-scaled router,0.4431462960219599,0.42221004785689525,0.02093624816506462
interference_linear,network_interference,60300175,Uniform expert mean,0.4431462960219599,0.3891005466381709,0.05404574938378898
interference_linear,network_interference,60300175,Median expert,0.4431462960219599,0.42810241878032684,0.01504387724163303
interference_linear,network_interference,60300175,Best fixed expert,0.4431462960219599,0.4349210858345032,0.0082252101874567
interference_linear,network_interference,60300175,Metadata-only selector,0.4431462960219599,0.4349210858345032,0.0082252101874567
interference_linear,network_interference,60300175,Shallow risk selector,0.4431462960219599,0.4212837517261505,0.02186254429580936
interference_linear,network_interference,60300175,Convex stack,0.4431462960219599,0.4726274973070937,0.029481201285133818
interference_linear,network_interference,60300175,Expert: linear,0.4431462960219599,0.4212837517261505,0.02186254429580936
interference_linear,network_interference,60300175,Expert: orthogonal,0.4431462960219599,0.4446358382701874,0.0014895422482275045
interference_linear,network_interference,60300175,Expert: spline,0.4431462960219599,0.4083850681781769,0.034761227843782994
interference_linear,network_interference,60300175,Expert: interaction,0.4431462960219599,0.4349210858345032,0.0082252101874567
interference_linear,network_interference,60300175,Expert: piecewise,0.4431462960219599,0.6253775358200073,0.18223123979804745
interference_linear,network_interference,60300175,Expert: design_or_null,0.4431462960219599,0.0,0.4431462960219599
interference_linear,network_interference,60300176,Pretrained soft router,-0.6165510026012624,-0.5231642508459853,0.09338675175527711
interference_linear,network_interference,60300176,Pretrained hard top-1,-0.6165510026012624,-0.5937443375587463,0.02280666504251605
interference_linear,network_interference,60300176,Temperature-scaled router,-0.6165510026012624,-0.5236160300178592,0.09293497258340322
interference_linear,network_interference,60300176,Uniform expert mean,-0.6165510026012624,-0.5277189910411835,0.08883201156007892
interference_linear,network_interference,60300176,Median expert,-0.6165510026012624,-0.5888509452342987,0.027700057366963682
interference_linear,network_interference,60300176,Best fixed expert,-0.6165510026012624,-0.5937443375587463,0.02280666504251605
interference_linear,network_interference,60300176,Metadata-only selector,-0.6165510026012624,-0.5937443375587463,0.02280666504251605
interference_linear,network_interference,60300176,Shallow risk selector,-0.6165510026012624,-0.5937443375587463,0.02280666504251605
interference_linear,network_interference,60300176,Convex stack,-0.6165510026012624,-0.6665458091636967,0.04999480656243427
interference_linear,network_interference,60300176,Expert: linear,-0.6165510026012624,-0.5839575529098511,0.032593449691411314
interference_linear,network_interference,60300176,Expert: orthogonal,-0.6165510026012624,-0.4916178584098816,0.1249331441913808
interference_linear,network_interference,60300176,Expert: spline,-0.6165510026012624,-0.741949737071991,0.12539873447072858
interference_linear,network_interference,60300176,Expert: interaction,-0.6165510026012624,-0.5937443375587463,0.02280666504251605
interference_linear,network_interference,60300176,Expert: piecewise,-0.6165510026012624,-0.7550444602966309,0.13849345769536847
interference_linear,network_interference,60300176,Expert: design_or_null,-0.6165510026012624,0.0,0.6165510026012624
interference_linear,network_interference,60300177,Pretrained soft router,0.32179480983408615,0.1706115224817486,0.15118328735233755
interference_linear,network_interference,60300177,Pretrained hard top-1,0.32179480983408615,0.2721024751663208,0.04969233466776535
interference_linear,network_interference,60300177,Temperature-scaled router,0.32179480983408615,0.2047850270183879,0.11700978281569824
interference_linear,network_interference,60300177,Uniform expert mean,0.32179480983408615,0.13383590430021286,0.1879589055338733
interference_linear,network_interference,60300177,Median expert,0.32179480983408615,0.19455502927303314,0.127239780561053
interference_linear,network_interference,60300177,Best fixed expert,0.32179480983408615,0.2721024751663208,0.04969233466776535
interference_linear,network_interference,60300177,Metadata-only selector,0.32179480983408615,0.2721024751663208,0.04969233466776535
interference_linear,network_interference,60300177,Shallow risk selector,0.32179480983408615,0.2894759476184845,0.03231886221560165
interference_linear,network_interference,60300177,Convex stack,0.32179480983408615,0.1210074290200496,0.20078738081403655
interference_linear,network_interference,60300177,Expert: linear,0.32179480983408615,0.2894759476184845,0.03231886221560165
interference_linear,network_interference,60300177,Expert: orthogonal,0.32179480983408615,0.32951003313064575,0.0077152232965596035
interference_linear,network_interference,60300177,Expert: spline,0.32179480983408615,0.11700758337974548,0.20478722645434067
interference_linear,network_interference,60300177,Expert: interaction,0.32179480983408615,0.2721024751663208,0.04969233466776535
interference_linear,network_interference,60300177,Expert: piecewise,0.32179480983408615,-0.20508061349391937,0.5268754233280055
interference_linear,network_interference,60300177,Expert: design_or_null,0.32179480983408615,0.0,0.32179480983408615
interference_linear,network_interference,60300178,Pretrained soft router,-0.5642823569164019,-0.16822664433754153,0.3960557125788604
interference_linear,network_interference,60300178,Pretrained hard top-1,-0.5642823569164019,-0.24095402657985687,0.32332833033654507
interference_linear,network_interference,60300178,Temperature-scaled router,-0.5642823569164019,-0.17713439601075456,0.3871479609056474
interference_linear,network_interference,60300178,Uniform expert mean,-0.5642823569164019,-0.1609430176516374,0.4033393392647645
interference_linear,network_interference,60300178,Median expert,-0.5642823569164019,-0.20045588165521622,0.3638264752611857
interference_linear,network_interference,60300178,Best fixed expert,-0.5642823569164019,-0.24095402657985687,0.32332833033654507
interference_linear,network_interference,60300178,Metadata-only selector,-0.5642823569164019,-0.24095402657985687,0.32332833033654507
interference_linear,network_interference,60300178,Shallow risk selector,-0.5642823569164019,-0.2322378158569336,0.33204454105946835
interference_linear,network_interference,60300178,Convex stack,-0.5642823569164019,-0.17779062272340745,0.3864917341929945
interference_linear,network_interference,60300178,Expert: linear,-0.5642823569164019,-0.2322378158569336,0.33204454105946835
interference_linear,network_interference,60300178,Expert: orthogonal,-0.5642823569164019,-0.2594161331653595,0.30486622375104244
interference_linear,network_interference,60300178,Expert: spline,-0.5642823569164019,-0.16867394745349884,0.3956084094629031
interference_linear,network_interference,60300178,Expert: interaction,-0.5642823569164019,-0.24095402657985687,0.32332833033654507
interference_linear,network_interference,60300178,Expert: piecewise,-0.5642823569164019,-0.06437618285417557,0.49990617406222637
interference_linear,network_interference,60300178,Expert: design_or_null,-0.5642823569164019,0.0,0.5642823569164019
interference_linear,network_interference,60300179,Pretrained soft router,0.3741901780664325,0.4127193981593149,0.0385292200928824
interference_linear,network_interference,60300179,Pretrained hard top-1,0.3741901780664325,0.4888763427734375,0.11468616470700499
interference_linear,network_interference,60300179,Temperature-scaled router,0.3741901780664325,0.43887185680090246,0.06468167873446995
interference_linear,network_interference,60300179,Uniform expert mean,0.3741901780664325,0.38542220493157703,0.011232026865144518
interference_linear,network_interference,60300179,Median expert,0.3741901780664325,0.4811314195394516,0.10694124147301909
interference_linear,network_interference,60300179,Best fixed expert,0.3741901780664325,0.4888763427734375,0.11468616470700499
interference_linear,network_interference,60300179,Metadata-only selector,0.3741901780664325,0.4888763427734375,0.11468616470700499
interference_linear,network_interference,60300179,Shallow risk selector,0.3741901780664325,0.4888763427734375,0.11468616470700499
interference_linear,network_interference,60300179,Convex stack,0.3741901780664325,0.4567132160799049,0.08252303801347238
interference_linear,network_interference,60300179,Expert: linear,0.3741901780664325,0.5040677189826965,0.12987754091626402
interference_linear,network_interference,60300179,Expert: orthogonal,0.3741901780664325,0.4868793785572052,0.11268920049077269
interference_linear,network_interference,60300179,Expert: spline,0.3741901780664325,0.475383460521698,0.10119328245526549
interference_linear,network_interference,60300179,Expert: interaction,0.3741901780664325,0.4888763427734375,0.11468616470700499
interference_linear,network_interference,60300179,Expert: piecewise,0.3741901780664325,0.35732632875442505,0.01686384931200746
interference_linear,network_interference,60300179,Expert: design_or_null,0.3741901780664325,0.0,0.3741901780664325
interference_linear,network_interference,60300180,Pretrained soft router,0.225,-0.03848462323387172,0.26348462323387173
interference_linear,network_interference,60300180,Pretrained hard top-1,0.225,0.019793972373008728,0.20520602762699128
interference_linear,network_interference,60300180,Temperature-scaled router,0.225,-0.016523096292871166,0.24152309629287116
interference_linear,network_interference,60300180,Uniform expert mean,0.225,-0.06685665032515924,0.29185665032515923
interference_linear,network_interference,60300180,Median expert,0.225,-0.007546023465692997,0.232546023465693
interference_linear,network_interference,60300180,Best fixed expert,0.225,0.019793972373008728,0.20520602762699128
interference_linear,network_interference,60300180,Metadata-only selector,0.225,0.019793972373008728,0.20520602762699128
interference_linear,network_interference,60300180,Shallow risk selector,0.225,0.0,0.225
interference_linear,network_interference,60300180,Convex stack,0.225,-0.09154268013986828,0.3165426801398683
interference_linear,network_interference,60300180,Expert: linear,0.225,0.047121092677116394,0.1778789073228836
interference_linear,network_interference,60300180,Expert: orthogonal,0.225,-0.015092046931385994,0.240092046931386
interference_linear,network_interference,60300180,Expert: spline,0.225,-0.3554307818412781,0.580430781841278
interference_linear,network_interference,60300180,Expert: interaction,0.225,0.019793972373008728,0.20520602762699128
interference_linear,network_interference,60300180,Expert: piecewise,0.225,-0.09753213822841644,0.3225321382284164
interference_linear,network_interference,60300180,Expert: design_or_null,0.225,0.0,0.225
interference_linear,network_interference,60300181,Pretrained soft router,0.28982448338174127,0.23192906870877972,0.057895414672961554
interference_linear,network_interference,60300181,Pretrained hard top-1,0.28982448338174127,0.31364649534225464,0.023822011960513367
interference_linear,network_interference,60300181,Temperature-scaled router,0.28982448338174127,0.2586531361052773,0.03117134727646398
interference_linear,network_interference,60300181,Uniform expert mean,0.28982448338174127,0.20302074899276099,0.08680373438898029
interference_linear,network_interference,60300181,Median expert,0.28982448338174127,0.22269833087921143,0.06712615250252985
interference_linear,network_interference,60300181,Best fixed expert,0.28982448338174127,0.31364649534225464,0.023822011960513367
interference_linear,network_interference,60300181,Metadata-only selector,0.28982448338174127,0.31364649534225464,0.023822011960513367
interference_linear,network_interference,60300181,Shallow risk selector,0.28982448338174127,0.31364649534225464,0.023822011960513367
interference_linear,network_interference,60300181,Convex stack,0.28982448338174127,0.22147033757661805,0.06835414580512322
interference_linear,network_interference,60300181,Expert: linear,0.28982448338174127,0.3410942852497101,0.05126980186796881
interference_linear,network_interference,60300181,Expert: orthogonal,0.28982448338174127,0.3446986675262451,0.054874184144503846
interference_linear,network_interference,60300181,Expert: spline,0.28982448338174127,0.0869348794221878,0.20288960395955347
interference_linear,network_interference,60300181,Expert: interaction,0.28982448338174127,0.31364649534225464,0.023822011960513367
interference_linear,network_interference,60300181,Expert: piecewise,0.28982448338174127,0.1317501664161682,0.15807431696557306
interference_linear,network_interference,60300181,Expert: design_or_null,0.28982448338174127,0.0,0.28982448338174127
interference_linear,network_interference,60300182,Pretrained soft router,0.4183404695306454,0.3483346012305324,0.07000586830011302
interference_linear,network_interference,60300182,Pretrained hard top-1,0.4183404695306454,0.4257597029209137,0.007419233390268287
