scenario,task,seed,method,absolute_residual
interference_linear,network_interference,70300290,Expert: orthogonal,0.08850680095211161
interference_linear,network_interference,70300290,Expert: spline,0.33077002865329874
interference_linear,network_interference,70300290,Expert: interaction,0.14377905231968058
interference_linear,network_interference,70300290,Expert: piecewise,0.13817828345044958
interference_linear,network_interference,70300290,Expert: design_or_null,0.2268400062893282
interference_linear,network_interference,70300290,Linear g-computation,0.0944529458182305
interference_linear,network_interference,70300290,Random forest g-computation,0.01910937823223946
interference_linear,network_interference,70300290,Spline g-computation,0.33077002865329874
interference_linear,network_interference,70300290,Interaction g-computation,0.14377905231968058
interference_linear,network_interference,70300290,Piecewise exposure-response,0.13817828345044958
interference_linear,network_interference,70300290,Null shrinkage,0.2268400062893282
interference_linear,network_interference,70300291,Pretrained soft router,0.08628587674385926
interference_linear,network_interference,70300291,Pretrained hard top-1,0.03092231452465058
interference_linear,network_interference,70300291,Temperature-scaled router,0.07888241385122488
interference_linear,network_interference,70300291,Uniform expert mean,0.09233843386173249
interference_linear,network_interference,70300291,Median expert,0.0574539065361023
interference_linear,network_interference,70300291,Best fixed expert,0.03092231452465058
interference_linear,network_interference,70300291,Metadata-only selector,0.03092231452465058
interference_linear,network_interference,70300291,Shallow risk selector,0.06599118411540986
interference_linear,network_interference,70300291,Convex stack,0.065336333637629
interference_linear,network_interference,70300291,Expert: linear,0.03749086558818818
interference_linear,network_interference,70300291,Expert: orthogonal,0.06599118411540986
interference_linear,network_interference,70300291,Expert: spline,0.048916628956794744
interference_linear,network_interference,70300291,Expert: interaction,0.03092231452465058
interference_linear,network_interference,70300291,Expert: piecewise,0.14570960998535157
interference_linear,network_interference,70300291,Expert: design_or_null,0.225
interference_linear,network_interference,70300291,Linear g-computation,0.0350732350960401
interference_linear,network_interference,70300291,Random forest g-computation,0.10092757056217712
interference_linear,network_interference,70300291,Spline g-computation,0.048916628956794744
interference_linear,network_interference,70300291,Interaction g-computation,0.030922299623489385
interference_linear,network_interference,70300291,Piecewise exposure-response,0.14570960998535157
interference_linear,network_interference,70300291,Null shrinkage,0.225
interference_linear,network_interference,70300292,Pretrained soft router,0.02144775260596732
interference_linear,network_interference,70300292,Pretrained hard top-1,0.0013569045102086452
interference_linear,network_interference,70300292,Temperature-scaled router,0.02191941557511856
interference_linear,network_interference,70300292,Uniform expert mean,0.022918244398088594
interference_linear,network_interference,70300292,Median expert,0.0243370932305369
interference_linear,network_interference,70300292,Best fixed expert,0.0013569045102086452
interference_linear,network_interference,70300292,Metadata-only selector,0.0013569045102086452
interference_linear,network_interference,70300292,Shallow risk selector,0.1962722885643926
interference_linear,network_interference,70300292,Convex stack,0.06680967829305684
interference_linear,network_interference,70300292,Expert: linear,0.08778938173895212
interference_linear,network_interference,70300292,Expert: orthogonal,0.050031090971282444
interference_linear,network_interference,70300292,Expert: spline,0.16565523028726248
interference_linear,network_interference,70300292,Expert: interaction,0.0013569045102086452
interference_linear,network_interference,70300292,Expert: piecewise,0.1962722885643926
interference_linear,network_interference,70300292,Expert: design_or_null,0.3629734170401606
interference_linear,network_interference,70300292,Linear g-computation,0.11021769045187957
interference_linear,network_interference,70300292,Random forest g-computation,0.2607629027655866
interference_linear,network_interference,70300292,Spline g-computation,0.16565523028726248
interference_linear,network_interference,70300292,Interaction g-computation,0.0013569045102086452
interference_linear,network_interference,70300292,Piecewise exposure-response,0.1962722885643926
interference_linear,network_interference,70300292,Null shrinkage,0.3629734170401606
interference_linear,network_interference,70300293,Pretrained soft router,0.03957699082748767
interference_linear,network_interference,70300293,Pretrained hard top-1,0.053516531348630325
interference_linear,network_interference,70300293,Temperature-scaled router,0.04153141328870641
interference_linear,network_interference,70300293,Uniform expert mean,0.04003022050897731
interference_linear,network_interference,70300293,Median expert,0.02169674074689998
interference_linear,network_interference,70300293,Best fixed expert,0.053516531348630325
interference_linear,network_interference,70300293,Metadata-only selector,0.053516531348630325
interference_linear,network_interference,70300293,Shallow risk selector,0.07337149417440547
interference_linear,network_interference,70300293,Convex stack,0.014190178390739105
interference_linear,network_interference,70300293,Expert: linear,0.07337149417440547
interference_linear,network_interference,70300293,Expert: orthogonal,0.010123049854830368
interference_linear,network_interference,70300293,Expert: spline,0.0914009567495142
interference_linear,network_interference,70300293,Expert: interaction,0.053516531348630325
interference_linear,network_interference,70300293,Expert: piecewise,0.1003833171125208
interference_linear,network_interference,70300293,Expert: design_or_null,0.31520062124769344
interference_linear,network_interference,70300293,Linear g-computation,0.006030927518294482
interference_linear,network_interference,70300293,Random forest g-computation,0.06740082687484303
interference_linear,network_interference,70300293,Spline g-computation,0.0914009567495142
interference_linear,network_interference,70300293,Interaction g-computation,0.053516531348630325
interference_linear,network_interference,70300293,Piecewise exposure-response,0.1003833171125208
interference_linear,network_interference,70300293,Null shrinkage,0.31520062124769344
interference_linear,network_interference,70300294,Pretrained soft router,0.03895083301039126
interference_linear,network_interference,70300294,Pretrained hard top-1,0.06903689053917483
interference_linear,network_interference,70300294,Temperature-scaled router,0.024576564377979726
interference_linear,network_interference,70300294,Uniform expert mean,0.0512730832172974
interference_linear,network_interference,70300294,Median expert,0.07764699009323672
interference_linear,network_interference,70300294,Best fixed expert,0.08625708964729861
interference_linear,network_interference,70300294,Metadata-only selector,0.08625708964729861
interference_linear,network_interference,70300294,Shallow risk selector,0.08625708964729861
interference_linear,network_interference,70300294,Convex stack,0.039340581650878836
interference_linear,network_interference,70300294,Expert: linear,0.06903689053917483
interference_linear,network_interference,70300294,Expert: orthogonal,0.13631026891136722
interference_linear,network_interference,70300294,Expert: spline,0.13487242606545047
interference_linear,network_interference,70300294,Expert: interaction,0.08625708964729861
interference_linear,network_interference,70300294,Expert: piecewise,0.13176033946608945
interference_linear,network_interference,70300294,Expert: design_or_null,0.6023548350009863
interference_linear,network_interference,70300294,Linear g-computation,0.06647590011590587
interference_linear,network_interference,70300294,Random forest g-computation,0.3826788725175658
interference_linear,network_interference,70300294,Spline g-computation,0.13487242606545047
interference_linear,network_interference,70300294,Interaction g-computation,0.08625714925194339
interference_linear,network_interference,70300294,Piecewise exposure-response,0.13176033946608945
interference_linear,network_interference,70300294,Null shrinkage,0.6023548350009863
interference_linear,network_interference,70300295,Pretrained soft router,0.17279132500081384
interference_linear,network_interference,70300295,Pretrained hard top-1,0.07260002250598985
interference_linear,network_interference,70300295,Temperature-scaled router,0.15595650374048609
interference_linear,network_interference,70300295,Uniform expert mean,0.18887689764427262
interference_linear,network_interference,70300295,Median expert,0.09948252196239549
interference_linear,network_interference,70300295,Best fixed expert,0.0724705612175377
interference_linear,network_interference,70300295,Metadata-only selector,0.0724705612175377
interference_linear,network_interference,70300295,Shallow risk selector,0.07260002250598985
interference_linear,network_interference,70300295,Convex stack,0.10496267308411655
interference_linear,network_interference,70300295,Expert: linear,0.07260002250598985
interference_linear,network_interference,70300295,Expert: orthogonal,0.06728310937809068
interference_linear,network_interference,70300295,Expert: spline,0.15293626542018968
interference_linear,network_interference,70300295,Expert: interaction,0.0724705612175377
interference_linear,network_interference,70300295,Expert: piecewise,0.12636502141880113
interference_linear,network_interference,70300295,Expert: design_or_null,0.6416064059250267
interference_linear,network_interference,70300295,Linear g-computation,0.09334428113213566
interference_linear,network_interference,70300295,Random forest g-computation,0.1953950763551064
interference_linear,network_interference,70300295,Spline g-computation,0.15293626542018968
interference_linear,network_interference,70300295,Interaction g-computation,0.0724705612175377
interference_linear,network_interference,70300295,Piecewise exposure-response,0.12636502141880113
interference_linear,network_interference,70300295,Null shrinkage,0.6416064059250267
interference_linear,network_interference,70300296,Pretrained soft router,0.06774939648860795
interference_linear,network_interference,70300296,Pretrained hard top-1,0.10675870283406769
interference_linear,network_interference,70300296,Temperature-scaled router,0.09665510828623003
interference_linear,network_interference,70300296,Uniform expert mean,0.02922176225942169
interference_linear,network_interference,70300296,Median expert,0.10761744185250793
interference_linear,network_interference,70300296,Best fixed expert,0.10675870283406769
interference_linear,network_interference,70300296,Metadata-only selector,0.10675870283406769
interference_linear,network_interference,70300296,Shallow risk selector,0.1464118848637918
interference_linear,network_interference,70300296,Convex stack,0.0937544662610495
interference_linear,network_interference,70300296,Expert: linear,0.10847618087094818
interference_linear,network_interference,70300296,Expert: orthogonal,0.1464118848637918
interference_linear,network_interference,70300296,Expert: spline,0.4573405791922232
interference_linear,network_interference,70300296,Expert: interaction,0.10675870283406769
interference_linear,network_interference,70300296,Expert: piecewise,0.16396359698015656
interference_linear,network_interference,70300296,Expert: design_or_null,0.43498798116010223
interference_linear,network_interference,70300296,Linear g-computation,0.10815369672669495
interference_linear,network_interference,70300296,Random forest g-computation,0.0490000960870548
interference_linear,network_interference,70300296,Spline g-computation,0.45734051958757843
interference_linear,network_interference,70300296,Interaction g-computation,0.10675870283406769
interference_linear,network_interference,70300296,Piecewise exposure-response,0.16396359698015656
interference_linear,network_interference,70300296,Null shrinkage,0.43498798116010223
interference_linear,network_interference,70300297,Pretrained soft router,0.0927313484017891
interference_linear,network_interference,70300297,Pretrained hard top-1,0.02935601402834931
interference_linear,network_interference,70300297,Temperature-scaled router,0.06698225366130134
interference_linear,network_interference,70300297,Uniform expert mean,0.12328452497239789
interference_linear,network_interference,70300297,Median expert,0.0349848382623581
interference_linear,network_interference,70300297,Best fixed expert,0.02935601402834931
interference_linear,network_interference,70300297,Metadata-only selector,0.02935601402834931
interference_linear,network_interference,70300297,Shallow risk selector,0.02053369213656464
interference_linear,network_interference,70300297,Convex stack,0.03567835829489141
interference_linear,network_interference,70300297,Expert: linear,0.02053369213656464
interference_linear,network_interference,70300297,Expert: orthogonal,0.04061366249636689
interference_linear,network_interference,70300297,Expert: spline,0.1381104998739151
interference_linear,network_interference,70300297,Expert: interaction,0.02935601402834931
interference_linear,network_interference,70300297,Expert: piecewise,0.04012130568905792
interference_linear,network_interference,70300297,Expert: design_or_null,0.5512145869882492
interference_linear,network_interference,70300297,Linear g-computation,0.003460881308587349
interference_linear,network_interference,70300297,Random forest g-computation,0.23950955249403294
interference_linear,network_interference,70300297,Spline g-computation,0.1381104998739151
interference_linear,network_interference,70300297,Interaction g-computation,0.02935601402834931
interference_linear,network_interference,70300297,Piecewise exposure-response,0.04012130568905792
interference_linear,network_interference,70300297,Null shrinkage,0.5512145869882492
interference_linear,network_interference,70300298,Pretrained soft router,0.048097138881269985
interference_linear,network_interference,70300298,Pretrained hard top-1,0.05321316390591446
interference_linear,network_interference,70300298,Temperature-scaled router,0.034886859051488084
interference_linear,network_interference,70300298,Uniform expert mean,0.060347994473004485
interference_linear,network_interference,70300298,Median expert,0.027643665366943515
interference_linear,network_interference,70300298,Best fixed expert,0.002074166827972568
interference_linear,network_interference,70300298,Metadata-only selector,0.002074166827972568
interference_linear,network_interference,70300298,Shallow risk selector,0.002074166827972568
interference_linear,network_interference,70300298,Convex stack,0.02804697156274838
interference_linear,network_interference,70300298,Expert: linear,0.05321316390591446
interference_linear,network_interference,70300298,Expert: orthogonal,0.05997179418164078
interference_linear,network_interference,70300298,Expert: spline,0.04904858798426803
interference_linear,network_interference,70300298,Expert: interaction,0.002074166827972568
interference_linear,network_interference,70300298,Expert: piecewise,0.10467670827465836
interference_linear,network_interference,70300298,Expert: design_or_null,0.5329752120439452
interference_linear,network_interference,70300298,Linear g-computation,0.057035295440950096
interference_linear,network_interference,70300298,Random forest g-computation,0.11145432584286136
interference_linear,network_interference,70300298,Spline g-computation,0.04904858798426803
interference_linear,network_interference,70300298,Interaction g-computation,0.002074166827972568
interference_linear,network_interference,70300298,Piecewise exposure-response,0.10467670827465836
interference_linear,network_interference,70300298,Null shrinkage,0.5329752120439452
interference_linear,network_interference,70300299,Pretrained soft router,0.13896116417170562
interference_linear,network_interference,70300299,Pretrained hard top-1,0.02569930460524822
interference_linear,network_interference,70300299,Temperature-scaled router,0.12403090775971759
interference_linear,network_interference,70300299,Uniform expert mean,0.15202932513229314
interference_linear,network_interference,70300299,Median expert,0.12363113668036724
interference_linear,network_interference,70300299,Best fixed expert,0.02569930460524822
interference_linear,network_interference,70300299,Metadata-only selector,0.02569930460524822
interference_linear,network_interference,70300299,Shallow risk selector,0.02569930460524822
interference_linear,network_interference,70300299,Convex stack,0.11209687715600297
interference_linear,network_interference,70300299,Expert: linear,0.03309191968512798
interference_linear,network_interference,70300299,Expert: orthogonal,0.08771781828475261
interference_linear,network_interference,70300299,Expert: spline,0.2422719618327644
interference_linear,network_interference,70300299,Expert: interaction,0.02569930460524822
interference_linear,network_interference,70300299,Expert: piecewise,0.15954445507598186
interference_linear,network_interference,70300299,Expert: design_or_null,0.36385049130988384
interference_linear,network_interference,70300299,Linear g-computation,0.052154913349858945
interference_linear,network_interference,70300299,Random forest g-computation,0.2613351526542951
interference_linear,network_interference,70300299,Spline g-computation,0.2422719618327644
interference_linear,network_interference,70300299,Interaction g-computation,0.02569930460524822
interference_linear,network_interference,70300299,Piecewise exposure-response,0.15954445507598186
interference_linear,network_interference,70300299,Null shrinkage,0.36385049130988384
interference_threshold,network_interference,70400000,Pretrained soft router,0.2666375769952394
interference_threshold,network_interference,70400000,Pretrained hard top-1,0.354970052055406
interference_threshold,network_interference,70400000,Temperature-scaled router,0.26903469434784755
interference_threshold,network_interference,70400000,Uniform expert mean,0.29238364518869664
interference_threshold,network_interference,70400000,Median expert,0.3330607853451246
interference_threshold,network_interference,70400000,Best fixed expert,0.354970052055406
interference_threshold,network_interference,70400000,Metadata-only selector,0.354970052055406
interference_threshold,network_interference,70400000,Shallow risk selector,0.04337899465174733
interference_threshold,network_interference,70400000,Convex stack,0.07703952204611464
interference_threshold,network_interference,70400000,Expert: linear,0.3665393732109541
interference_threshold,network_interference,70400000,Expert: orthogonal,0.31115151863484325
interference_threshold,network_interference,70400000,Expert: spline,0.41222266931147633
interference_threshold,network_interference,70400000,Expert: interaction,0.354970052055406
interference_threshold,network_interference,70400000,Expert: piecewise,0.04337899465174733
interference_threshold,network_interference,70400000,Expert: design_or_null,1.1772425911942
interference_threshold,network_interference,70400000,Linear g-computation,0.3612875746164811
interference_threshold,network_interference,70400000,Random forest g-computation,0.11275834689134157
interference_threshold,network_interference,70400000,Spline g-computation,0.41222266931147633
interference_threshold,network_interference,70400000,Interaction g-computation,0.354970052055406
interference_threshold,network_interference,70400000,Piecewise exposure-response,0.04337899465174733
interference_threshold,network_interference,70400000,Null shrinkage,1.1772425911942
interference_threshold,network_interference,70400001,Pretrained soft router,0.32929277496691267
interference_threshold,network_interference,70400001,Pretrained hard top-1,0.3726700636251904
interference_threshold,network_interference,70400001,Temperature-scaled router,0.352841616893882
interference_threshold,network_interference,70400001,Uniform expert mean,0.2994933220251538
interference_threshold,network_interference,70400001,Median expert,0.3490787091358639
interference_threshold,network_interference,70400001,Best fixed expert,0.3726700636251904
interference_threshold,network_interference,70400001,Metadata-only selector,0.3726700636251904
interference_threshold,network_interference,70400001,Shallow risk selector,0.32548735464653744
interference_threshold,network_interference,70400001,Convex stack,0.21186166489084846
interference_threshold,network_interference,70400001,Expert: linear,0.4026389809950329
interference_threshold,network_interference,70400001,Expert: orthogonal,0.32548735464653744
interference_threshold,network_interference,70400001,Expert: spline,0.04567883337578549
interference_threshold,network_interference,70400001,Expert: interaction,0.3726700636251904
interference_threshold,network_interference,70400001,Expert: piecewise,0.0077618750437237205
interference_threshold,network_interference,70400001,Expert: design_or_null,0.6427228244646527
interference_threshold,network_interference,70400001,Linear g-computation,0.3824807647282778
interference_threshold,network_interference,70400001,Random forest g-computation,0.5072555756756311
interference_threshold,network_interference,70400001,Spline g-computation,0.04567883337578549
interference_threshold,network_interference,70400001,Interaction g-computation,0.3726700636251904
interference_threshold,network_interference,70400001,Piecewise exposure-response,0.0077618750437237205
interference_threshold,network_interference,70400001,Null shrinkage,0.6427228244646527
interference_threshold,network_interference,70400002,Pretrained soft router,0.44301402655685307
interference_threshold,network_interference,70400002,Pretrained hard top-1,0.42690767832204124
interference_threshold,network_interference,70400002,Temperature-scaled router,0.4611950715261708
interference_threshold,network_interference,70400002,Uniform expert mean,0.41510369368001243
interference_threshold,network_interference,70400002,Median expert,0.4204271186153533
interference_threshold,network_interference,70400002,Best fixed expert,0.42690767832204124
interference_threshold,network_interference,70400002,Metadata-only selector,0.42690767832204124
interference_threshold,network_interference,70400002,Shallow risk selector,0.3292333979169967
interference_threshold,network_interference,70400002,Convex stack,0.2823320744728117
interference_threshold,network_interference,70400002,Expert: linear,0.4139465589086654
interference_threshold,network_interference,70400002,Expert: orthogonal,0.5344641406099441
interference_threshold,network_interference,70400002,Expert: spline,0.06742144636706093
interference_threshold,network_interference,70400002,Expert: interaction,0.42690767832204124
interference_threshold,network_interference,70400002,Expert: piecewise,0.3292333979169967
interference_threshold,network_interference,70400002,Expert: design_or_null,0.8534918326894881
interference_threshold,network_interference,70400002,Linear g-computation,0.46255426285490675
interference_threshold,network_interference,70400002,Random forest g-computation,0.47505710187102473
interference_threshold,network_interference,70400002,Spline g-computation,0.06742144636706093
interference_threshold,network_interference,70400002,Interaction g-computation,0.4269077081243636
interference_threshold,network_interference,70400002,Piecewise exposure-response,0.3292333979169967
interference_threshold,network_interference,70400002,Null shrinkage,0.8534918326894881
interference_threshold,network_interference,70400003,Pretrained soft router,0.26268099483520785
interference_threshold,network_interference,70400003,Pretrained hard top-1,0.28854345977306367
interference_threshold,network_interference,70400003,Temperature-scaled router,0.2780792833379173
interference_threshold,network_interference,70400003,Uniform expert mean,0.24153961191574733
interference_threshold,network_interference,70400003,Median expert,0.2752168744802475
interference_threshold,network_interference,70400003,Best fixed expert,0.28854345977306367
interference_threshold,network_interference,70400003,Metadata-only selector,0.28854345977306367
interference_threshold,network_interference,70400003,Shallow risk selector,0.28514490723609925
interference_threshold,network_interference,70400003,Convex stack,0.1877353303534814
interference_threshold,network_interference,70400003,Expert: linear,0.28514490723609925
interference_threshold,network_interference,70400003,Expert: orthogonal,0.26528884172439576
interference_threshold,network_interference,70400003,Expert: spline,0.0234496772289276
interference_threshold,network_interference,70400003,Expert: interaction,0.28854345977306367
interference_threshold,network_interference,70400003,Expert: piecewise,0.18371013998985292
interference_threshold,network_interference,70400003,Expert: design_or_null,0.45
interference_threshold,network_interference,70400003,Linear g-computation,0.29157866564952456
interference_threshold,network_interference,70400003,Random forest g-computation,0.41913326833270725
interference_threshold,network_interference,70400003,Spline g-computation,0.0234496772289276
interference_threshold,network_interference,70400003,Interaction g-computation,0.28854345977306367
interference_threshold,network_interference,70400003,Piecewise exposure-response,0.18371013998985292
interference_threshold,network_interference,70400003,Null shrinkage,0.45
interference_threshold,network_interference,70400004,Pretrained soft router,0.5469345592049377
interference_threshold,network_interference,70400004,Pretrained hard top-1,0.7267328606778882
interference_threshold,network_interference,70400004,Temperature-scaled router,0.5592295771818953
interference_threshold,network_interference,70400004,Uniform expert mean,0.5698492732380332
interference_threshold,network_interference,70400004,Median expert,0.7172647224599622
interference_threshold,network_interference,70400004,Best fixed expert,0.7267328606778882
interference_threshold,network_interference,70400004,Metadata-only selector,0.7267328606778882
interference_threshold,network_interference,70400004,Shallow risk selector,0.16994775401895268
interference_threshold,network_interference,70400004,Convex stack,0.3383618941967028
interference_threshold,network_interference,70400004,Expert: linear,0.7077965842420362
interference_threshold,network_interference,70400004,Expert: orthogonal,0.735407065027406
interference_threshold,network_interference,70400004,Expert: spline,0.3087220085924365
interference_threshold,network_interference,70400004,Expert: interaction,0.7267328606778882
interference_threshold,network_interference,70400004,Expert: piecewise,0.16994775401895268
interference_threshold,network_interference,70400004,Expert: design_or_null,1.387933384054353
interference_threshold,network_interference,70400004,Linear g-computation,0.7147512535616265
interference_threshold,network_interference,70400004,Random forest g-computation,0.2472489752503575
interference_threshold,network_interference,70400004,Spline g-computation,0.3087220085924365
interference_threshold,network_interference,70400004,Interaction g-computation,0.7267328606778882
interference_threshold,network_interference,70400004,Piecewise exposure-response,0.16994775401895268
interference_threshold,network_interference,70400004,Null shrinkage,1.387933384054353
interference_threshold,network_interference,70400005,Pretrained soft router,0.35508547578273664
interference_threshold,network_interference,70400005,Pretrained hard top-1,0.45792635700873596
interference_threshold,network_interference,70400005,Temperature-scaled router,0.4069453665619236
interference_threshold,network_interference,70400005,Uniform expert mean,0.2920559686598386
interference_threshold,network_interference,70400005,Median expert,0.403823995806496
interference_threshold,network_interference,70400005,Best fixed expert,0.45792635700873596
interference_threshold,network_interference,70400005,Metadata-only selector,0.45792635700873596
interference_threshold,network_interference,70400005,Shallow risk selector,0.05137095429726379
interference_threshold,network_interference,70400005,Convex stack,0.11980016198980015
interference_threshold,network_interference,70400005,Expert: linear,0.4633349420802997
interference_threshold,network_interference,70400005,Expert: orthogonal,0.349721634604256
interference_threshold,network_interference,70400005,Expert: spline,0.4405419585926129
interference_threshold,network_interference,70400005,Expert: interaction,0.45792635700873596
interference_threshold,network_interference,70400005,Expert: piecewise,0.05137095429726379
interference_threshold,network_interference,70400005,Expert: design_or_null,0.9732657911556171
interference_threshold,network_interference,70400005,Linear g-computation,0.46137707943773487
interference_threshold,network_interference,70400005,Random forest g-computation,0.4863367684313727
interference_threshold,network_interference,70400005,Spline g-computation,0.4405419585926129
interference_threshold,network_interference,70400005,Interaction g-computation,0.45792635700873596
interference_threshold,network_interference,70400005,Piecewise exposure-response,0.05137095429726379
interference_threshold,network_interference,70400005,Null shrinkage,0.9732657911556171
interference_threshold,network_interference,70400006,Pretrained soft router,0.2877087900825428
interference_threshold,network_interference,70400006,Pretrained hard top-1,0.29951598178006744
interference_threshold,network_interference,70400006,Temperature-scaled router,0.2798188161299673
interference_threshold,network_interference,70400006,Uniform expert mean,0.31659152041532135
interference_threshold,network_interference,70400006,Median expert,0.32762332688428497
interference_threshold,network_interference,70400006,Best fixed expert,0.29951598178006744
interference_threshold,network_interference,70400006,Metadata-only selector,0.29951598178006744
interference_threshold,network_interference,70400006,Shallow risk selector,0.048999745951667784
interference_threshold,network_interference,70400006,Convex stack,0.1480429907678673
interference_threshold,network_interference,70400006,Expert: linear,0.3557306719885025
interference_threshold,network_interference,70400006,Expert: orthogonal,0.36417134533979034
interference_threshold,network_interference,70400006,Expert: spline,0.13535593022249603
interference_threshold,network_interference,70400006,Expert: interaction,0.29951598178006744
interference_threshold,network_interference,70400006,Expert: piecewise,0.048999745951667784
interference_threshold,network_interference,70400006,Expert: design_or_null,0.966487307654396
interference_threshold,network_interference,70400006,Linear g-computation,0.3571281451775975
interference_threshold,network_interference,70400006,Random forest g-computation,0.1178833133097168
interference_threshold,network_interference,70400006,Spline g-computation,0.13535593022249603
interference_threshold,network_interference,70400006,Interaction g-computation,0.29951598178006744
interference_threshold,network_interference,70400006,Piecewise exposure-response,0.048999745951667784
interference_threshold,network_interference,70400006,Null shrinkage,0.966487307654396
interference_threshold,network_interference,70400007,Pretrained soft router,0.23197897465969136
interference_threshold,network_interference,70400007,Pretrained hard top-1,0.36897960007190705
interference_threshold,network_interference,70400007,Temperature-scaled router,0.25694911905221374
interference_threshold,network_interference,70400007,Uniform expert mean,0.2097984684010347
interference_threshold,network_interference,70400007,Median expert,0.324829288572073
interference_threshold,network_interference,70400007,Best fixed expert,0.345980142056942
interference_threshold,network_interference,70400007,Metadata-only selector,0.345980142056942
interference_threshold,network_interference,70400007,Shallow risk selector,0.36897960007190705
interference_threshold,network_interference,70400007,Convex stack,0.1339796507165954
interference_threshold,network_interference,70400007,Expert: linear,0.36897960007190705
interference_threshold,network_interference,70400007,Expert: orthogonal,0.303678435087204
interference_threshold,network_interference,70400007,Expert: spline,0.21222494840621947
interference_threshold,network_interference,70400007,Expert: interaction,0.345980142056942
interference_threshold,network_interference,70400007,Expert: piecewise,0.002377581596374523
interference_threshold,network_interference,70400007,Expert: design_or_null,0.45
interference_threshold,network_interference,70400007,Linear g-computation,0.3697374043517596
interference_threshold,network_interference,70400007,Random forest g-computation,0.38672087075962275
interference_threshold,network_interference,70400007,Spline g-computation,0.21222494840621947
interference_threshold,network_interference,70400007,Interaction g-computation,0.3459801495075226
interference_threshold,network_interference,70400007,Piecewise exposure-response,0.002377581596374523
interference_threshold,network_interference,70400007,Null shrinkage,0.45
interference_threshold,network_interference,70400008,Pretrained soft router,0.3264468228037978
interference_threshold,network_interference,70400008,Pretrained hard top-1,0.40257938698606877
interference_threshold,network_interference,70400008,Temperature-scaled router,0.3291302043623947
interference_threshold,network_interference,70400008,Uniform expert mean,0.3400196134614665
interference_threshold,network_interference,70400008,Median expert,0.3990196485884705
interference_threshold,network_interference,70400008,Best fixed expert,0.40257938698606877
interference_threshold,network_interference,70400008,Metadata-only selector,0.40257938698606877
interference_threshold,network_interference,70400008,Shallow risk selector,0.011984268867202719
interference_threshold,network_interference,70400008,Convex stack,0.16444009370825774
interference_threshold,network_interference,70400008,Expert: linear,0.39545991019087223
interference_threshold,network_interference,70400008,Expert: orthogonal,0.43018480137663273
interference_threshold,network_interference,70400008,Expert: spline,0.16022960349244686
interference_threshold,network_interference,70400008,Expert: interaction,0.40257938698606877
interference_threshold,network_interference,70400008,Expert: piecewise,0.011984268867202719
interference_threshold,network_interference,70400008,Expert: design_or_null,0.9841074545748749
interference_threshold,network_interference,70400008,Linear g-computation,0.3587792881297085
interference_threshold,network_interference,70400008,Random forest g-computation,0.6362199316200243
interference_threshold,network_interference,70400008,Spline g-computation,0.16022960349244686
interference_threshold,network_interference,70400008,Interaction g-computation,0.40257938698606877
interference_threshold,network_interference,70400008,Piecewise exposure-response,0.011984268867202719
interference_threshold,network_interference,70400008,Null shrinkage,0.9841074545748749
interference_threshold,network_interference,70400009,Pretrained soft router,0.27945696680228244
interference_threshold,network_interference,70400009,Pretrained hard top-1,0.2624983310699463
interference_threshold,network_interference,70400009,Temperature-scaled router,0.2738100079373763
interference_threshold,network_interference,70400009,Uniform expert mean,0.2864699569841226
interference_threshold,network_interference,70400009,Median expert,0.2746067613363266
interference_threshold,network_interference,70400009,Best fixed expert,0.2867151916027069
interference_threshold,network_interference,70400009,Metadata-only selector,0.2867151916027069
interference_threshold,network_interference,70400009,Shallow risk selector,0.2624983310699463
interference_threshold,network_interference,70400009,Convex stack,0.277039348470048
interference_threshold,network_interference,70400009,Expert: linear,0.2624983310699463
interference_threshold,network_interference,70400009,Expert: orthogonal,0.15714914798736573
interference_threshold,network_interference,70400009,Expert: spline,0.3715274676680565
interference_threshold,network_interference,70400009,Expert: interaction,0.2867151916027069
interference_threshold,network_interference,70400009,Expert: piecewise,0.19092960357666017
interference_threshold,network_interference,70400009,Expert: design_or_null,0.45
interference_threshold,network_interference,70400009,Linear g-computation,0.26490336006855913
interference_threshold,network_interference,70400009,Random forest g-computation,0.44510165087978343
interference_threshold,network_interference,70400009,Spline g-computation,0.3715274676680565
interference_threshold,network_interference,70400009,Interaction g-computation,0.2867151916027069
interference_threshold,network_interference,70400009,Piecewise exposure-response,0.19092960357666017
interference_threshold,network_interference,70400009,Null shrinkage,0.45
interference_threshold,network_interference,70400010,Pretrained soft router,0.35688211754864385
interference_threshold,network_interference,70400010,Pretrained hard top-1,0.4307905237915781
interference_threshold,network_interference,70400010,Temperature-scaled router,0.36401196575723954
interference_threshold,network_interference,70400010,Uniform expert mean,0.3547572370412615
interference_threshold,network_interference,70400010,Median expert,0.37959451487090856
interference_threshold,network_interference,70400010,Best fixed expert,0.4307905237915781
interference_threshold,network_interference,70400010,Metadata-only selector,0.4307905237915781
interference_threshold,network_interference,70400010,Shallow risk selector,0.3834510098936823
interference_threshold,network_interference,70400010,Convex stack,0.2779626919282556
interference_threshold,network_interference,70400010,Expert: linear,0.3757380198481348
interference_threshold,network_interference,70400010,Expert: orthogonal,0.3834510098936823
interference_threshold,network_interference,70400010,Expert: spline,0.10072326173808843
interference_threshold,network_interference,70400010,Expert: interaction,0.4307905237915781
interference_threshold,network_interference,70400010,Expert: piecewise,0.185029382610586
