scenario,task,seed,method,group,normalized_entropy,oracle_top_choice,weight_linear,candidate_linear,eligible_linear,weight_orthogonal,candidate_orthogonal,eligible_orthogonal,weight_spline,candidate_spline,eligible_spline,weight_interaction,candidate_interaction,eligible_interaction,weight_piecewise,candidate_piecewise,eligible_piecewise,weight_design_or_null,candidate_design_or_null,eligible_design_or_null
ate_linear,0,80000013,Untrained seed 1729,0:111110,0.9510080361709289,0,0.13657034933567047,-0.5590077638626099,True,0.1528405249118805,-0.6405901312828064,True,0.11889644712209702,-0.5325349569320679,True,0.27021801471710205,-0.6245506405830383,True,0.3214746415615082,-0.6768342852592468,True,0.0,-0.09942842274904251,False
ate_linear,0,80000014,Untrained seed 1729,0:111110,0.9472640016097574,0,0.14207717776298523,-0.8410192131996155,True,0.15665820240974426,-0.6415553092956543,True,0.10927990078926086,-0.8077026009559631,True,0.25497013330459595,-0.7588463425636292,True,0.3370146155357361,-0.8381484150886536,True,0.0,-0.3900620639324188,False
ate_linear,0,80000015,Untrained seed 1729,0:111110,0.9604584125582302,0,0.18154752254486084,-1.3122966289520264,True,0.1373184472322464,-1.4540653228759766,True,0.11730645596981049,-1.454172968864441,True,0.30492687225341797,-1.380801796913147,True,0.2589007318019867,-1.4320249557495117,True,0.0,-1.1622081995010376,False
ate_linear,0,80000016,Untrained seed 1729,0:111110,0.9508712309197918,0,0.1370002180337906,-0.380341112613678,True,0.17512045800685883,-0.3988487124443054,True,0.12104590982198715,-0.33379998803138733,True,0.21365442872047424,-0.32228097319602966,True,0.3531789183616638,-0.3450300693511963,True,0.0,-0.10307098180055618,False
ate_linear,0,80000017,Untrained seed 1729,0:111110,0.9509190053577904,0,0.17108319699764252,-0.8831611275672913,True,0.13175396621227264,-0.8493781089782715,True,0.10913703590631485,-0.9457502961158752,True,0.30237188935279846,-0.9299744367599487,True,0.28565385937690735,-0.7743251323699951,True,0.0,-0.83490389585495,False
ate_linear,0,80000018,Untrained seed 1729,0:111110,0.9702053608056036,0,0.17986387014389038,0.2124594897031784,True,0.16823402047157288,-0.050247449427843094,True,0.12741802632808685,0.2934204041957855,True,0.20758982002735138,0.22570087015628815,True,0.31689420342445374,0.28459885716438293,True,0.0,-0.8350380063056946,False
ate_linear,0,80000019,Untrained seed 1729,0:111110,0.9483734796047679,0,0.17313015460968018,-0.805536687374115,True,0.134469136595726,-0.7461610436439514,True,0.1019512414932251,-0.7102261781692505,True,0.3031778633594513,-0.6820452809333801,True,0.287271648645401,-0.7381554245948792,True,0.0,-0.989037275314331,False
ate_linear,0,80000020,Untrained seed 1729,0:111110,0.986328752182322,0,0.1660965085029602,0.7217333316802979,True,0.18571653962135315,0.5953352451324463,True,0.23081830143928528,0.8273413777351379,True,0.15163491666316986,0.8257259726524353,True,0.2657337188720703,0.8835163116455078,True,0.0,1.2666703462600708,False
ate_linear,0,80000021,Untrained seed 1729,0:111110,0.9464239862588386,0,0.16710706055164337,-0.9229874610900879,True,0.13217520713806152,-0.8100204467773438,True,0.10492084920406342,-0.9732902646064758,True,0.3175565302371979,-0.9640651941299438,True,0.2782403528690338,-1.0132532119750977,True,0.0,-0.8425042033195496,False
ate_linear,0,80000022,Untrained seed 1729,0:111110,0.984048985628585,1,0.16176314651966095,0.8955286741256714,True,0.21161581575870514,0.7650081515312195,True,0.22095924615859985,0.8681114912033081,True,0.13916397094726562,0.8876044750213623,True,0.26649782061576843,0.9482553005218506,True,0.0,1.1115741729736328,False
