scenario,task,seed,method,truth,estimate,answered,absolute_error
ate_nonlinear,0,80100222,Untrained seed 1730,-0.828012126404765,-1.0438529253005981,True,0.21584079889583319
ate_nonlinear,0,80100223,Untrained seed 1730,-0.5147973306739343,-0.46022486686706543,True,0.054572463806868865
ate_nonlinear,0,80100224,Untrained seed 1730,-1.4928813457039312,-1.706408977508545,True,0.21352763180461376
ate_nonlinear,0,80100225,Untrained seed 1730,-0.558950192265968,-0.3474315404891968,True,0.2115186517767712
ate_nonlinear,0,80100226,Untrained seed 1730,0.7703552444080413,0.48977771401405334,True,0.2805775303939879
ate_nonlinear,0,80100227,Untrained seed 1730,-0.7905478502264695,-0.5638765096664429,True,0.22667134056002658
ate_nonlinear,0,80100228,Untrained seed 1730,0.466584469705027,0.3435731530189514,True,0.12301131668607557
ate_nonlinear,0,80100229,Untrained seed 1730,-1.0230795512792892,-0.9095139503479004,True,0.11356560093138879
ate_nonlinear,0,80100230,Untrained seed 1730,-1.3210022479665218,-1.4838794469833374,True,0.16287719901681563
ate_nonlinear,0,80100231,Untrained seed 1730,0.634324307902073,0.4835517108440399,True,0.15077259705803303
ate_nonlinear,0,80100232,Untrained seed 1730,-0.4823803974848815,-0.7889466881752014,True,0.30656629069031993
ate_nonlinear,0,80100233,Untrained seed 1730,-0.32080174790740695,-0.4899473786354065,True,0.16914563072799954
ate_nonlinear,0,80100234,Untrained seed 1730,0.18437555058854824,0.37520918250083923,True,0.190833631912291
ate_nonlinear,0,80100235,Untrained seed 1730,1.4700692591937539,1.5287995338439941,True,0.05873027465024028
ate_nonlinear,0,80100236,Untrained seed 1730,-0.25428675948579704,-0.4247887134552002,True,0.17050195396940315
ate_nonlinear,0,80100237,Untrained seed 1730,0.09555481801421117,-0.08089278638362885,True,0.17644760439784002
ate_nonlinear,0,80100238,Untrained seed 1730,0.44371246171034257,0.5561817288398743,True,0.1124692671295317
ate_nonlinear,0,80100239,Untrained seed 1730,-0.07337229810539427,0.048198308795690536,True,0.1215706069010848
ate_nonlinear,0,80100240,Untrained seed 1730,-1.0580597126786537,-1.2027857303619385,True,0.14472601768328475
ate_nonlinear,0,80100241,Untrained seed 1730,0.6831474770536126,0.7198338508605957,True,0.03668637380698314
ate_nonlinear,0,80100242,Untrained seed 1730,0.5200331230271522,0.4281759262084961,True,0.09185719681865612
ate_nonlinear,0,80100243,Untrained seed 1730,0.505331513305605,0.5414381623268127,True,0.03610664902120775
ate_nonlinear,0,80100212,Untrained seed 1731,-0.7060262376729366,-0.7717612385749817,True,0.0657350009020451
ate_nonlinear,0,80100213,Untrained seed 1731,-0.23434357950533957,0.017863521352410316,True,0.2522071008577499
ate_nonlinear,0,80100214,Untrained seed 1731,-0.43177760799032217,-0.1738644689321518,True,0.25791313905817037
ate_nonlinear,0,80100215,Untrained seed 1731,1.1109541460590824,0.8401811718940735,True,0.2707729741650089
ate_nonlinear,0,80100216,Untrained seed 1731,0.7286893510732112,0.22355030477046967,True,0.5051390463027415
ate_nonlinear,0,80100217,Untrained seed 1731,-0.46084007777241137,-0.03327096998691559,True,0.4275691077854958
ate_nonlinear,0,80100218,Untrained seed 1731,-0.8293135364128285,-0.7619699239730835,True,0.06734361243974496
ate_nonlinear,0,80100219,Untrained seed 1731,0.356849897287746,0.6428002119064331,True,0.2859503146186871
ate_nonlinear,0,80100220,Untrained seed 1731,-0.13203327993829164,-0.36475908756256104,True,0.2327258076242694
ate_nonlinear,0,80100221,Untrained seed 1731,0.19059367096343105,0.48510342836380005,True,0.294509757400369
ate_nonlinear,0,80100222,Untrained seed 1731,-0.828012126404765,-1.0233938694000244,True,0.19538174299525946
ate_nonlinear,0,80100223,Untrained seed 1731,-0.5147973306739343,-0.46337372064590454,True,0.051423610028029754
ate_nonlinear,0,80100224,Untrained seed 1731,-1.4928813457039312,-1.6380305290222168,True,0.14514918331828564
ate_nonlinear,0,80100225,Untrained seed 1731,-0.558950192265968,-0.34172341227531433,True,0.21722677999065365
ate_nonlinear,0,80100226,Untrained seed 1731,0.7703552444080413,0.4657307267189026,True,0.3046245176891387
ate_nonlinear,0,80100227,Untrained seed 1731,-0.7905478502264695,-0.6019324660301208,True,0.1886153841963486
ate_nonlinear,0,80100228,Untrained seed 1731,0.466584469705027,0.30423328280448914,True,0.16235118690053785
ate_nonlinear,0,80100229,Untrained seed 1731,-1.0230795512792892,-0.9345390796661377,True,0.08854047161315148
ate_nonlinear,0,80100230,Untrained seed 1731,-1.3210022479665218,-1.4352537393569946,True,0.11425149139047286
ate_nonlinear,0,80100231,Untrained seed 1731,0.634324307902073,0.24620628356933594,True,0.388118024332737
ate_nonlinear,0,80100232,Untrained seed 1731,-0.4823803974848815,-0.7989420294761658,True,0.3165616319912843
ate_nonlinear,0,80100233,Untrained seed 1731,-0.32080174790740695,-0.5061848759651184,True,0.18538312805771145
ate_nonlinear,0,80100234,Untrained seed 1731,0.18437555058854824,0.516268253326416,True,0.33189270273786775
ate_nonlinear,0,80100235,Untrained seed 1731,1.4700692591937539,1.4628310203552246,True,0.007238238838529254
ate_nonlinear,0,80100236,Untrained seed 1731,-0.25428675948579704,-0.4672905206680298,True,0.21300376118223274
ate_nonlinear,0,80100237,Untrained seed 1731,0.09555481801421117,-0.09345449507236481,True,0.18900931308657598
ate_nonlinear,0,80100238,Untrained seed 1731,0.44371246171034257,0.5722037553787231,True,0.12849129366838058
ate_nonlinear,0,80100239,Untrained seed 1731,-0.07337229810539427,0.028737815096974373,True,0.10211011320236864
ate_nonlinear,0,80100240,Untrained seed 1731,-1.0580597126786537,-1.187617301940918,True,0.12955758926226424
ate_nonlinear,0,80100241,Untrained seed 1731,0.6831474770536126,0.7331051826477051,True,0.049957705594092516
ate_nonlinear,0,80100242,Untrained seed 1731,0.5200331230271522,0.28279241919517517,True,0.23724070383197704
ate_nonlinear,0,80100243,Untrained seed 1731,0.505331513305605,0.5765923261642456,True,0.07126081285864061
ate_nonlinear,0,80100212,Untrained seed 1732,-0.7060262376729366,-0.7726733088493347,True,0.06664707117639812
ate_nonlinear,0,80100213,Untrained seed 1732,-0.23434357950533957,-0.05403439328074455,True,0.18030918622459502
ate_nonlinear,0,80100214,Untrained seed 1732,-0.43177760799032217,-0.07169294357299805,True,0.3600846644173241
ate_nonlinear,0,80100215,Untrained seed 1732,1.1109541460590824,0.7600732445716858,True,0.3508809014873966
ate_nonlinear,0,80100216,Untrained seed 1732,0.7286893510732112,-0.26853442192077637,True,0.9972237729939876
ate_nonlinear,0,80100217,Untrained seed 1732,-0.46084007777241137,-0.04068363085389137,True,0.42015644691852
ate_nonlinear,0,80100218,Untrained seed 1732,-0.8293135364128285,-0.7819536924362183,True,0.047359843976610194
ate_nonlinear,0,80100219,Untrained seed 1732,0.356849897287746,0.5955408811569214,True,0.23869098386917537
ate_nonlinear,0,80100220,Untrained seed 1732,-0.13203327993829164,-0.3501600921154022,True,0.21812681217711058
ate_nonlinear,0,80100221,Untrained seed 1732,0.19059367096343105,0.3101347088813782,True,0.11954103791794712
ate_nonlinear,0,80100222,Untrained seed 1732,-0.828012126404765,-1.0733258724212646,True,0.2453137460164997
ate_nonlinear,0,80100223,Untrained seed 1732,-0.5147973306739343,-0.4681928753852844,True,0.04660445528864987
ate_nonlinear,0,80100224,Untrained seed 1732,-1.4928813457039312,-1.7335076332092285,True,0.24062628750529735
ate_nonlinear,0,80100225,Untrained seed 1732,-0.558950192265968,-0.3332878053188324,True,0.22566238694713558
ate_nonlinear,0,80100226,Untrained seed 1732,0.7703552444080413,0.49209460616111755,True,0.2782606382469237
ate_nonlinear,0,80100227,Untrained seed 1732,-0.7905478502264695,-0.5711235404014587,True,0.2194243098250107
ate_nonlinear,0,80100228,Untrained seed 1732,0.466584469705027,0.3317495882511139,True,0.1348348814539131
ate_nonlinear,0,80100229,Untrained seed 1732,-1.0230795512792892,-0.9378286600112915,True,0.08525089126799767
ate_nonlinear,0,80100230,Untrained seed 1732,-1.3210022479665218,-1.5840030908584595,True,0.2630008428919377
ate_nonlinear,0,80100231,Untrained seed 1732,0.634324307902073,0.30677530169487,True,0.32754900620720295
ate_nonlinear,0,80100232,Untrained seed 1732,-0.4823803974848815,-0.9218677878379822,True,0.4394873903531007
ate_nonlinear,0,80100233,Untrained seed 1732,-0.32080174790740695,-0.5020953416824341,True,0.18129359377502713
ate_nonlinear,0,80100234,Untrained seed 1732,0.18437555058854824,0.35673779249191284,True,0.1723622419033646
ate_nonlinear,0,80100235,Untrained seed 1732,1.4700692591937539,1.5041203498840332,True,0.03405109069027934
ate_nonlinear,0,80100236,Untrained seed 1732,-0.25428675948579704,-0.4570869505405426,True,0.20280019105474556
ate_nonlinear,0,80100237,Untrained seed 1732,0.09555481801421117,-0.07537972182035446,True,0.17093453983456564
ate_nonlinear,0,80100238,Untrained seed 1732,0.44371246171034257,0.5627312660217285,True,0.11901880431138595
ate_nonlinear,0,80100239,Untrained seed 1732,-0.07337229810539427,0.04147552326321602,True,0.11484782136861028
ate_nonlinear,0,80100240,Untrained seed 1732,-1.0580597126786537,-1.1912307739257812,True,0.13317106124712752
ate_nonlinear,0,80100241,Untrained seed 1732,0.6831474770536126,0.7195948958396912,True,0.0364474187860786
ate_nonlinear,0,80100242,Untrained seed 1732,0.5200331230271522,0.3153543472290039,True,0.2046787757981483
ate_nonlinear,0,80100243,Untrained seed 1732,0.505331513305605,0.5495677590370178,True,0.04423624573141283
ate_nonlinear,0,80100212,Untrained seed 1733,-0.7060262376729366,-0.7576550841331482,True,0.0516288464602116
ate_nonlinear,0,80100213,Untrained seed 1733,-0.23434357950533957,-0.04902185499668121,True,0.18532172450865836
ate_nonlinear,0,80100214,Untrained seed 1733,-0.43177760799032217,-0.19515910744667053,True,0.23661850054365163
ate_nonlinear,0,80100215,Untrained seed 1733,1.1109541460590824,0.7880837917327881,True,0.3228703543262943
ate_nonlinear,0,80100216,Untrained seed 1733,0.7286893510732112,0.2583622634410858,True,0.4703270876321254
ate_nonlinear,0,80100217,Untrained seed 1733,-0.46084007777241137,-0.04425513371825218,True,0.4165849440541592
ate_nonlinear,0,80100218,Untrained seed 1733,-0.8293135364128285,-0.7770147323608398,True,0.05229880405198861
ate_nonlinear,0,80100219,Untrained seed 1733,0.356849897287746,0.6149001717567444,True,0.25805027446899836
ate_nonlinear,0,80100220,Untrained seed 1733,-0.13203327993829164,-0.35228461027145386,True,0.22025133033316222
ate_nonlinear,0,80100221,Untrained seed 1733,0.19059367096343105,0.3779427707195282,True,0.18734909975609715
ate_nonlinear,0,80100222,Untrained seed 1733,-0.828012126404765,-1.0712025165557861,True,0.24319039015102117
ate_nonlinear,0,80100223,Untrained seed 1733,-0.5147973306739343,-0.4656589925289154,True,0.04913833814501889
ate_nonlinear,0,80100224,Untrained seed 1733,-1.4928813457039312,-1.7118440866470337,True,0.21896274094310253
ate_nonlinear,0,80100225,Untrained seed 1733,-0.558950192265968,-0.33414381742477417,True,0.2248063748411938
ate_nonlinear,0,80100226,Untrained seed 1733,0.7703552444080413,0.5338481664657593,True,0.23650707794228198
ate_nonlinear,0,80100227,Untrained seed 1733,-0.7905478502264695,-0.566032886505127,True,0.2245149637213425
ate_nonlinear,0,80100228,Untrained seed 1733,0.466584469705027,0.3092808723449707,True,0.15730359736005628
ate_nonlinear,0,80100229,Untrained seed 1733,-1.0230795512792892,-0.9321408271789551,True,0.0909387241003341
ate_nonlinear,0,80100230,Untrained seed 1733,-1.3210022479665218,-1.5341211557388306,True,0.2131189077723088
ate_nonlinear,0,80100231,Untrained seed 1733,0.634324307902073,0.36136624217033386,True,0.2729580657317391
ate_nonlinear,0,80100232,Untrained seed 1733,-0.4823803974848815,-0.8694605231285095,True,0.38708012564362804
ate_nonlinear,0,80100233,Untrained seed 1733,-0.32080174790740695,-0.5039395093917847,True,0.18313776148437771
ate_nonlinear,0,80100234,Untrained seed 1733,0.18437555058854824,0.3923584520816803,True,0.20798290149313206
ate_nonlinear,0,80100235,Untrained seed 1733,1.4700692591937539,1.4984447956085205,True,0.028375536414766644
ate_nonlinear,0,80100236,Untrained seed 1733,-0.25428675948579704,-0.44599398970603943,True,0.1917072302202424
ate_nonlinear,0,80100237,Untrained seed 1733,0.09555481801421117,-0.09896565228700638,True,0.19452047030121755
ate_nonlinear,0,80100238,Untrained seed 1733,0.44371246171034257,0.5534515976905823,True,0.10973913598023971
ate_nonlinear,0,80100239,Untrained seed 1733,-0.07337229810539427,0.04367932304739952,True,0.11705162115279379
ate_nonlinear,0,80100240,Untrained seed 1733,-1.0580597126786537,-1.2080848217010498,True,0.15002510902239607
ate_nonlinear,0,80100241,Untrained seed 1733,0.6831474770536126,0.7341449856758118,True,0.050997508622199206
ate_nonlinear,0,80100242,Untrained seed 1733,0.5200331230271522,0.3526918292045593,True,0.16734129382259288
ate_nonlinear,0,80100243,Untrained seed 1733,0.505331513305605,0.5437734127044678,True,0.03844189939886278
ate_nonlinear,0,80100212,Uniform,-0.7060262376729366,-0.7652784407138825,True,0.05925220304094592
ate_nonlinear,0,80100212,Mean pretrained weights,-0.7060262376729366,-0.8013992309570312,True,0.09537299328409465
ate_nonlinear,0,80100213,Uniform,-0.23434357950533957,-0.030858334898948663,True,0.20348524460639092
ate_nonlinear,0,80100213,Mean pretrained weights,-0.23434357950533957,-0.10942916572093964,True,0.12491441378439994
ate_nonlinear,0,80100214,Uniform,-0.43177760799032217,-0.11715986728668214,True,0.31461774070364
ate_nonlinear,0,80100214,Mean pretrained weights,-0.43177760799032217,-0.2393299639225006,True,0.19244764406782155
ate_nonlinear,0,80100215,Uniform,1.1109541460590824,0.7882888555526734,True,0.322665290506409
ate_nonlinear,0,80100215,Mean pretrained weights,1.1109541460590824,0.760342001914978,True,0.35061214414410435
ate_nonlinear,0,80100216,Uniform,0.7286893510732112,0.1727734684944153,True,0.5559158825787959
ate_nonlinear,0,80100216,Mean pretrained weights,0.7286893510732112,0.43055450916290283,True,0.29813484191030837
ate_nonlinear,0,80100217,Uniform,-0.46084007777241137,-0.04295345097780228,True,0.4178866267946091
ate_nonlinear,0,80100217,Mean pretrained weights,-0.46084007777241137,-0.0730997771024704,True,0.387740300669941
ate_nonlinear,0,80100218,Uniform,-0.8293135364128285,-0.7672534584999084,True,0.06206007791292001
ate_nonlinear,0,80100218,Mean pretrained weights,-0.8293135364128285,-0.7383350133895874,True,0.09097852302324105
ate_nonlinear,0,80100219,Uniform,0.356849897287746,0.6146960973739625,True,0.25784620008621645
ate_nonlinear,0,80100219,Mean pretrained weights,0.356849897287746,0.5995839238166809,True,0.2427340265289349
ate_nonlinear,0,80100220,Uniform,-0.13203327993829164,-0.3590684115886688,True,0.22703513165037717
ate_nonlinear,0,80100220,Mean pretrained weights,-0.13203327993829164,-0.36098164319992065,True,0.228948363261629
ate_nonlinear,0,80100221,Uniform,0.19059367096343105,0.381578440964222,True,0.19098477000079095
ate_nonlinear,0,80100221,Mean pretrained weights,0.19059367096343105,0.31991147994995117,True,0.12931780898652012
ate_nonlinear,0,80100222,Uniform,-0.828012126404765,-1.0487736225128175,True,0.2207614961080525
ate_nonlinear,0,80100222,Mean pretrained weights,-0.828012126404765,-0.9980878233909607,True,0.17007569698619573
ate_nonlinear,0,80100223,Uniform,-0.5147973306739343,-0.4559678554534912,True,0.05882947522044307
ate_nonlinear,0,80100223,Mean pretrained weights,-0.5147973306739343,-0.44359517097473145,True,0.07120215969920285
ate_nonlinear,0,80100224,Uniform,-1.4928813457039312,-1.7021175146102907,True,0.20923616890635954
ate_nonlinear,0,80100224,Mean pretrained weights,-1.4928813457039312,-1.6487483978271484,True,0.15586705212321728
ate_nonlinear,0,80100225,Uniform,-0.558950192265968,-0.34057810902595526,True,0.21837208324001273
ate_nonlinear,0,80100225,Mean pretrained weights,-0.558950192265968,-0.3209673762321472,True,0.23798281603382077
ate_nonlinear,0,80100226,Uniform,0.7703552444080413,0.5145838558673859,True,0.2557713885406554
ate_nonlinear,0,80100226,Mean pretrained weights,0.7703552444080413,0.5375321507453918,True,0.23282309366264942
ate_nonlinear,0,80100227,Uniform,-0.7905478502264695,-0.5780658245086671,True,0.2124820257178024
ate_nonlinear,0,80100227,Mean pretrained weights,-0.7905478502264695,-0.6267614960670471,True,0.16378635415942233
ate_nonlinear,0,80100228,Uniform,0.466584469705027,0.31517328321933746,True,0.15141118648568952
ate_nonlinear,0,80100228,Mean pretrained weights,0.466584469705027,0.3267230987548828,True,0.13986137095014417
ate_nonlinear,0,80100229,Uniform,-1.0230795512792892,-0.9325267076492311,True,0.09055284363005811
ate_nonlinear,0,80100229,Mean pretrained weights,-1.0230795512792892,-0.9007646441459656,True,0.1223149071333236
ate_nonlinear,0,80100230,Uniform,-1.3210022479665218,-1.5153910636901855,True,0.19438881572366373
ate_nonlinear,0,80100230,Mean pretrained weights,-1.3210022479665218,-1.4265769720077515,True,0.1055747240412297
ate_nonlinear,0,80100231,Uniform,0.634324307902073,0.34395710825920106,True,0.2903671996428719
ate_nonlinear,0,80100231,Mean pretrained weights,0.634324307902073,0.4326629638671875,True,0.20166134403488545
ate_nonlinear,0,80100232,Uniform,-0.4823803974848815,-0.8572306871414185,True,0.374850289656537
ate_nonlinear,0,80100232,Mean pretrained weights,-0.4823803974848815,-0.7794623374938965,True,0.297081940009015
ate_nonlinear,0,80100233,Uniform,-0.32080174790740695,-0.5059896290302277,True,0.18518788112282075
ate_nonlinear,0,80100233,Mean pretrained weights,-0.32080174790740695,-0.5150191783905029,True,0.19421743048309598
ate_nonlinear,0,80100234,Uniform,0.18437555058854824,0.41547247171401974,True,0.2310969211254715
ate_nonlinear,0,80100234,Mean pretrained weights,0.18437555058854824,0.3512536287307739,True,0.1668780781422257
ate_nonlinear,0,80100235,Uniform,1.4700692591937539,1.497022795677185,True,0.02695353648343124
ate_nonlinear,0,80100235,Mean pretrained weights,1.4700692591937539,1.5177173614501953,True,0.04764810225644145
ate_nonlinear,0,80100236,Uniform,-0.25428675948579704,-0.4502251550555229,True,0.19593839556972587
ate_nonlinear,0,80100236,Mean pretrained weights,-0.25428675948579704,-0.4886683523654938,True,0.23438159287969673
ate_nonlinear,0,80100237,Uniform,0.09555481801421117,-0.08626834154129029,True,0.18182315955550146
ate_nonlinear,0,80100237,Mean pretrained weights,0.09555481801421117,-0.11037002503871918,True,0.20592484305293035
ate_nonlinear,0,80100238,Uniform,0.44371246171034257,0.5608195900917053,True,0.11710712838136278
ate_nonlinear,0,80100238,Mean pretrained weights,0.44371246171034257,0.5499479174613953,True,0.1062354557510527
ate_nonlinear,0,80100239,Uniform,-0.07337229810539427,0.05738845765590668,True,0.13076075576130095
ate_nonlinear,0,80100239,Mean pretrained weights,-0.07337229810539427,0.046094898134469986,True,0.11946719623986425
ate_nonlinear,0,80100240,Uniform,-1.0580597126786537,-1.1933231115341187,True,0.135263398855465
ate_nonlinear,0,80100240,Mean pretrained weights,-1.0580597126786537,-1.178818702697754,True,0.12075899001910018
ate_nonlinear,0,80100241,Uniform,0.6831474770536126,0.7285925030708313,True,0.04544502601721878
ate_nonlinear,0,80100241,Mean pretrained weights,0.6831474770536126,0.7299122214317322,True,0.046764744378119616
ate_nonlinear,0,80100242,Uniform,0.5200331230271522,0.3484263762831688,True,0.1716067467439834
ate_nonlinear,0,80100242,Mean pretrained weights,0.5200331230271522,0.39732688665390015,True,0.12270623637325206
ate_nonlinear,0,80100243,Uniform,0.505331513305605,0.5527179539203645,True,0.047386440614759495
ate_nonlinear,0,80100243,Mean pretrained weights,0.505331513305605,0.5374441146850586,True,0.0321126013794536
ate_nonlinear,0,80100244,Pretrained,1.405646052802437,1.3146870136260986,True,0.09095903917633841
ate_nonlinear,0,80100245,Pretrained,-0.7794802219266156,-0.8985700011253357,True,0.1190897791987201
ate_nonlinear,0,80100246,Pretrained,-0.2851307302655609,-0.2595995366573334,True,0.02553119360822753
ate_nonlinear,0,80100247,Pretrained,0.41458118380724746,0.3049887716770172,True,0.10959241213023024
ate_nonlinear,0,80100248,Pretrained,-0.9714003146922409,-0.9368091821670532,True,0.03459113252518764
ate_nonlinear,0,80100249,Pretrained,0.15138501577410068,-0.2384083867073059,True,0.3897934024814066
ate_nonlinear,0,80100250,Pretrained,0.28340846871954867,0.3329283893108368,True,0.049519920591288125
ate_nonlinear,0,80100251,Pretrained,0.03773710586495624,0.17449937760829926,True,0.13676227174334302
ate_nonlinear,0,80100252,Pretrained,-0.0889390421748239,-0.28023403882980347,True,0.19129499665497957
ate_nonlinear,0,80100253,Pretrained,0.7600126931599579,1.1492136716842651,True,0.38920097852430724
ate_nonlinear,0,80100254,Pretrained,0.9955435353199024,1.0085197687149048,True,0.012976233395002423
ate_nonlinear,0,80100255,Pretrained,1.0149382349065608,0.9965320229530334,True,0.01840621195352732
ate_nonlinear,0,80100256,Pretrained,-0.8838026689073653,-0.7091132402420044,True,0.17468942866536086
ate_nonlinear,0,80100257,Pretrained,1.1489901998696463,1.118802785873413,True,0.03018741399623326
ate_nonlinear,0,80100258,Pretrained,-0.8279602931167013,-0.6712859869003296,True,0.15667430621637168
ate_nonlinear,0,80100259,Pretrained,-0.09646105500202569,-0.3443865478038788,True,0.2479254928018531
ate_nonlinear,0,80100260,Pretrained,0.11527420325221156,0.177452951669693,True,0.06217874841748143
ate_nonlinear,0,80100261,Pretrained,0.7252505458477906,0.8109090328216553,True,0.08565848697386469
ate_nonlinear,0,80100262,Pretrained,-0.3368628516611208,-0.2451605200767517,True,0.09170233158436908
ate_nonlinear,0,80100263,Pretrained,-0.8746992464709026,-0.5512667298316956,True,0.323432516639207
ate_nonlinear,0,80100264,Pretrained,-0.5245835224453095,-0.027641072869300842,True,0.49694244957600864
ate_nonlinear,0,80100265,Pretrained,-0.6562798692904819,-0.894890546798706,True,0.23861067750822418
ate_nonlinear,0,80100266,Pretrained,-0.6603928832359273,-0.6674194931983948,True,0.007026609962467512
ate_nonlinear,0,80100267,Pretrained,-0.9803452368754081,-0.8594270944595337,True,0.1209181424158744
ate_nonlinear,0,80100268,Pretrained,-1.038692616209074,-1.472681999206543,True,0.43398938299746903
ate_nonlinear,0,80100269,Pretrained,0.1465011762942908,-0.07285910844802856,True,0.21936028474231936
ate_nonlinear,0,80100270,Pretrained,1.3990172132619234,0.9524655342102051,True,0.44655167905171833
ate_nonlinear,0,80100271,Pretrained,-1.0131489620610339,-1.242958903312683,True,0.22980994125164922
ate_nonlinear,0,80100272,Pretrained,-1.2987420894054427,-0.9874802827835083,True,0.31126180662193437
ate_nonlinear,0,80100273,Pretrained,1.2659893288141542,1.1855387687683105,True,0.08045056004584361
ate_nonlinear,0,80100274,Pretrained,-0.33750977199906557,0.4501492977142334,True,0.787659069713299
ate_nonlinear,0,80100275,Pretrained,0.9986779175533848,1.2281397581100464,True,0.22946184055666163
ate_nonlinear,0,80100244,Untrained seed 1729,1.405646052802437,1.3136125802993774,True,0.0920334725030596
ate_nonlinear,0,80100245,Untrained seed 1729,-0.7794802219266156,-0.9319109916687012,True,0.15243076974208558
ate_nonlinear,0,80100246,Untrained seed 1729,-0.2851307302655609,-0.19760969281196594,True,0.08752103745359496
ate_nonlinear,0,80100247,Untrained seed 1729,0.41458118380724746,0.2831506133079529,True,0.13143057049929457
ate_nonlinear,0,80100248,Untrained seed 1729,-0.9714003146922409,-0.9319072365760803,True,0.03949307811616054
ate_nonlinear,0,80100249,Untrained seed 1729,0.15138501577410068,-0.2221374362707138,True,0.3735224520448145
ate_nonlinear,0,80100250,Untrained seed 1729,0.28340846871954867,0.35249239206314087,True,0.0690839233435922
ate_nonlinear,0,80100251,Untrained seed 1729,0.03773710586495624,0.20360837876796722,True,0.16587127290301099
ate_nonlinear,0,80100252,Untrained seed 1729,-0.0889390421748239,-0.2941778600215912,True,0.20523881784676729
ate_nonlinear,0,80100253,Untrained seed 1729,0.7600126931599579,1.094730019569397,True,0.3347173264094391
ate_nonlinear,0,80100254,Untrained seed 1729,0.9955435353199024,1.0627589225769043,True,0.06721538725700194
ate_nonlinear,0,80100255,Untrained seed 1729,1.0149382349065608,1.0093642473220825,True,0.005573987584478246
ate_nonlinear,0,80100256,Untrained seed 1729,-0.8838026689073653,-0.6888114213943481,True,0.1949912475130171
ate_nonlinear,0,80100257,Untrained seed 1729,1.1489901998696463,1.18932044506073,True,0.040330245191083636
ate_nonlinear,0,80100258,Untrained seed 1729,-0.8279602931167013,-0.684638261795044,True,0.14332203132165733
ate_nonlinear,0,80100259,Untrained seed 1729,-0.09646105500202569,-0.3868875205516815,True,0.29042646554965584
ate_nonlinear,0,80100260,Untrained seed 1729,0.11527420325221156,0.1883070468902588,True,0.07303284363804723
ate_nonlinear,0,80100261,Untrained seed 1729,0.7252505458477906,0.6428545713424683,True,0.08239597450532232
ate_nonlinear,0,80100262,Untrained seed 1729,-0.3368628516611208,-0.26639413833618164,True,0.07046871332493915
ate_nonlinear,0,80100263,Untrained seed 1729,-0.8746992464709026,-0.5392651557922363,True,0.33543409067866625
ate_nonlinear,0,80100264,Untrained seed 1729,-0.5245835224453095,-0.038858551532030106,True,0.4857249709132794
ate_nonlinear,0,80100265,Untrained seed 1729,-0.6562798692904819,-0.9315933585166931,True,0.27531348922621124
ate_nonlinear,0,80100266,Untrained seed 1729,-0.6603928832359273,-0.6554171442985535,True,0.004975738937373797
ate_nonlinear,0,80100267,Untrained seed 1729,-0.9803452368754081,-0.866762638092041,True,0.11358259878336707
ate_nonlinear,0,80100268,Untrained seed 1729,-1.038692616209074,-1.6126399040222168,True,0.5739472878131429
ate_nonlinear,0,80100269,Untrained seed 1729,0.1465011762942908,-0.06590038537979126,True,0.21240156167408206
ate_nonlinear,0,80100270,Untrained seed 1729,1.3990172132619234,0.9421855807304382,True,0.4568316325314852
ate_nonlinear,0,80100271,Untrained seed 1729,-1.0131489620610339,-1.2696563005447388,True,0.2565073384837049
ate_nonlinear,0,80100272,Untrained seed 1729,-1.2987420894054427,-1.003212571144104,True,0.29552951826133866
ate_nonlinear,0,80100273,Untrained seed 1729,1.2659893288141542,1.121062994003296,True,0.14492633481085826
ate_nonlinear,0,80100274,Untrained seed 1729,-0.33750977199906557,0.4577370584011078,True,0.7952468304001734
ate_nonlinear,0,80100275,Untrained seed 1729,0.9986779175533848,1.2656358480453491,True,0.26695793049196437
ate_nonlinear,0,80100244,Untrained seed 1730,1.405646052802437,1.3045345544815063,True,0.10111149832093069
ate_nonlinear,0,80100245,Untrained seed 1730,-0.7794802219266156,-0.8923423886299133,True,0.11286216670329774
ate_nonlinear,0,80100246,Untrained seed 1730,-0.2851307302655609,-0.2642083168029785,True,0.02092241346258239
ate_nonlinear,0,80100247,Untrained seed 1730,0.41458118380724746,0.3415948450565338,True,0.07298633875071364
ate_nonlinear,0,80100248,Untrained seed 1730,-0.9714003146922409,-0.9450811147689819,True,0.02631919992325893
ate_nonlinear,0,80100249,Untrained seed 1730,0.15138501577410068,-0.17247144877910614,True,0.3238564645532068
ate_nonlinear,0,80100250,Untrained seed 1730,0.28340846871954867,0.2947983741760254,True,0.011389905456476723
ate_nonlinear,0,80100251,Untrained seed 1730,0.03773710586495624,0.21718557178974152,True,0.17944846592478528
ate_nonlinear,0,80100252,Untrained seed 1730,-0.0889390421748239,-0.29188036918640137,True,0.20294132701157747
ate_nonlinear,0,80100253,Untrained seed 1730,0.7600126931599579,1.2047196626663208,True,0.4447069695063629
ate_nonlinear,0,80100254,Untrained seed 1730,0.9955435353199024,1.0037049055099487,True,0.008161370190046369
ate_nonlinear,0,80100255,Untrained seed 1730,1.0149382349065608,1.0051367282867432,True,0.009801506619817602
ate_nonlinear,0,80100256,Untrained seed 1730,-0.8838026689073653,-0.5569400787353516,True,0.3268625901720137
ate_nonlinear,0,80100257,Untrained seed 1730,1.1489901998696463,1.1319819688796997,True,0.017008230989946638
