scenario,seed,Mean pretrained weights,Pretrained,Uniform,Untrained seed 1729,Untrained seed 1730,Untrained seed 1731,Untrained seed 1732,Untrained seed 1733,Untrained mean
ate_nonlinear,80100042,0.12852616559613095,0.1243068720017706,0.12511112939465385,0.11631603490460263,0.1007930780564581,0.13559634935009823,0.11737127553570614,0.14433260213482724,0.12288186799633846
ate_nonlinear,80100043,0.07326250024004022,0.06767086930437127,0.09458680100603145,0.07428311057252923,0.04906396813554803,0.11464767403764764,0.07746349520845452,0.08213602252168695,0.07951885409517327
ate_nonlinear,80100044,0.22187287327971394,0.2224477004739278,0.2567715835305684,0.22915668008055623,0.2832656573983663,0.2167397212716573,0.2879740667077535,0.2843974303933614,0.26030671117033893
ate_nonlinear,80100045,0.14470574058452768,0.15095326103130502,0.15825180210033574,0.18544867433468026,0.1322760859862916,0.15407064355770272,0.17092421449581308,0.15897789396206063,0.16033950246730966
ate_nonlinear,80100046,0.06885622023595939,0.08693788527502189,0.16008452056898242,0.1802964317704595,0.015265207281247473,0.2921494352723516,0.20284454106344352,0.12837288855566154,0.16378570078863272
ate_nonlinear,80100047,0.21318956840898817,0.2181827687111122,0.2313708760228378,0.2161577307071907,0.2246510647621376,0.2567478381481392,0.25286510218050307,0.23719513047602003,0.2375233732547981
ate_nonlinear,80100048,0.1267846687838452,0.12791811070889403,0.17685085378140386,0.18006967149228026,0.1437756880328076,0.23928545556515624,0.13463287196606566,0.1423427923724072,0.16802129588574338
ate_nonlinear,80100049,0.20792058726633855,0.20682028552378484,0.18711429854716144,0.22253421565378972,0.15818492194498845,0.2285113694318659,0.17621401568735906,0.1820941331037409,0.1935077311643488
ate_nonlinear,80100050,0.08249438720570856,0.0850463898740893,0.08942910748349486,0.06617162543164545,0.07770046013222986,0.0616716237627154,0.07197425680981928,0.08744231778012568,0.07299205678330714
ate_nonlinear,80100051,0.11764852471088116,0.11548928684924786,0.15000184244846038,0.11824528641437237,0.16222779221271222,0.11861888832782452,0.1607598490211839,0.16732637352679913,0.14543563790057842
ate_nonlinear,80100052,0.06610465637108187,0.062011247786487145,0.10757930866142595,0.08321071258446078,0.15119070402046542,0.09924615016838412,0.10740757575889925,0.11832106700798373,0.11187524190803866
ate_nonlinear,80100053,0.1264296005039215,0.12561158635902403,0.10806203582572949,0.13452486493873594,0.09295074441719053,0.13626460531044005,0.09624664285469053,0.10504095056343077,0.11300556161689757
ate_nonlinear,80100054,0.13831355267853007,0.07551260882705912,0.32887409621567,0.138416936934893,0.7581634133467124,0.3002559154638694,0.2417194157251762,0.2798876374372886,0.34368866378158797
ate_nonlinear,80100055,0.26581744489103326,0.2768508606854058,0.22227015432744995,0.2711124235096551,0.1620268040600396,0.25316117343336114,0.2202902251186944,0.20992020902067193,0.22330216702848443
ate_nonlinear,80100056,0.01669283990583903,0.0074620771857309975,0.0388758036943484,0.04552158002577311,0.07157769088469035,0.06504737620077616,0.06476373259745127,0.032292686745743815,0.055840613290886944
ate_nonlinear,80100057,0.24512474783363392,0.2357546592563634,0.3096520090908056,0.3093975091785436,0.24309962042274524,0.3954444433063512,0.24939255960884144,0.2810333276599889,0.295673492035294
ate_nonlinear,80100058,0.6564148921341624,0.65998922621915,0.6088459413320746,0.6377259414465155,0.6862942307078268,0.6374951448113646,0.5555752400130953,0.6114510852665629,0.625708328449073
ate_nonlinear,80100059,0.13438869698405775,0.1361230133330873,0.09159147127032796,0.1403957126891664,0.07474620325923476,0.1200363753593019,0.0772599099433473,0.06840337498546156,0.09616831524730238
ate_nonlinear,80100060,0.6037510108957632,0.6057099771509512,0.6274356392035826,0.6198723685751303,0.6276196312914236,0.6409707438955649,0.6307792735109671,0.632974303961788,0.6304432642469748
ate_nonlinear,80100061,0.3599951211395267,0.35259423591518435,0.3632799726011756,0.33088290877962145,0.34040701575899157,0.39473516680622134,0.3784698639097217,0.378527769822121,0.3646045450153354
ate_nonlinear,80100062,0.017098804721050298,0.027676125773601568,0.04472931980211259,0.006280323275737798,0.12970421670991894,0.009662369480915034,0.04768619894105908,0.06150827764589306,0.05096827721070478
ate_nonlinear,80100063,0.00947628950174284,0.018882900127811908,0.0870751436560912,0.014669865021152972,0.08059329574401808,0.049348682513789655,0.10002540831859541,0.08197212999160719,0.06532187631783266
ate_nonlinear,80100064,0.33375458798793534,0.35653154931453446,0.531511545995748,0.45677523694423416,0.4285858162441609,0.28543405614284256,0.7587445267238973,0.5551560410061238,0.49693913541225176
ate_nonlinear,80100065,0.059657829603458556,0.06022013982226959,0.08620542844226475,0.05608608086993805,0.1056474622099649,0.029794233640934142,0.11646177133014313,0.11193801721027008,0.08398551305225006
ate_nonlinear,80100066,0.16355153549831059,0.11779835451762821,0.29188708294551513,0.17594530810039188,0.460084494244267,0.23873912919681217,0.29947301376979496,0.25914087523143436,0.2866765641085401
ate_nonlinear,80100067,0.14856760784111414,0.15016685540846977,0.14348651397101078,0.16136003340959162,0.1293953351961771,0.1324916325794855,0.1419519868033329,0.13504982854298744,0.1400497633063149
ate_nonlinear,80100068,0.01499831553398756,0.020836054047934094,0.003506480416647473,0.0031436073392548947,0.010346292218557873,0.006041587629922351,0.006938277444235363,0.00014930840431837122,0.005323814607257771
ate_nonlinear,80100069,0.07672409149195601,0.07570043759729315,0.04787976373295833,0.05971166812192251,0.05764867872308542,0.003246165399145587,0.011904836113858716,0.03392148431699325,0.033286566535001096
ate_nonlinear,80100070,0.236852662983827,0.23321874660580577,0.2794587246808332,0.27351220172970714,0.20512522977917613,0.3301893047723097,0.2716516427430433,0.26019026559918346,0.26813372892468396
ate_nonlinear,80100071,0.4215000847746679,0.4062822441031286,0.5171960333754368,0.5031273344923803,0.4976290444304296,0.6183963993956396,0.47892772950428214,0.44234394826191153,0.5080848912169287
ate_nonlinear,80100072,0.1474391085039651,0.14785964907517787,0.034890441311505996,0.053823911858705234,0.2540214967857873,0.09651187182774897,0.09477515398153906,0.06953001887908335,0.11373249066657279
ate_nonlinear,80100073,0.07703572262716152,0.0839562391180978,0.14140381564092497,0.10987138499212123,0.11415612448644497,0.09881937254857875,0.2095387553114877,0.1488157485861764,0.13624027718496182
ate_nonlinear,80100074,0.4865803837642376,0.501210403429002,0.6041723728046123,0.617028605924577,0.42478920219990657,0.6731932580337231,0.7009105503425305,0.5545695543155377,0.594098234163255
ate_nonlinear,80100075,0.011228264074021332,0.013008774022751801,0.009181297521287046,0.013610542516404145,0.028163970212632172,0.004558145304030425,0.01120656798332309,0.0002674467369851996,0.011561334550675007
ate_nonlinear,80100076,0.08760810147539522,0.08385694276110078,0.054034080612815893,0.08163666974321748,0.06409293662325288,0.09091800700441743,0.03166884433046724,0.04309106122270967,0.06228150378481294
ate_nonlinear,80100077,0.392546543922314,0.3923330400847285,0.3823437546156733,0.3892908190153926,0.3742233012579768,0.38532216295231275,0.3821247909926265,0.37537343248356275,0.3812669013403743
ate_nonlinear,80100078,0.45867463615889487,0.4548508491849416,0.47802428570742544,0.4516114261483663,0.4131977823113912,0.4969513383244985,0.46828508046622214,0.49235927728171286,0.4644809809064382
ate_nonlinear,80100079,0.15575907331821656,0.15344680053112245,0.17807130318996647,0.1653233240258429,0.19404263001796937,0.1722902725350592,0.18182981711742616,0.17044321400043702,0.17678585153934695
ate_nonlinear,80100080,0.11773333548566622,0.11468634604474826,0.16863927840253634,0.162813162794321,0.13871917723676486,0.2473602056410007,0.1356506109144382,0.11823782919904513,0.16055619715711397
ate_nonlinear,80100081,0.12703259773878267,0.12652452774671724,0.16072768755582983,0.15819888301519563,0.1295463342252176,0.14933316894201448,0.1835617322507303,0.1586753625455301,0.15586309619573763
ate_nonlinear,80100082,0.12295313669772368,0.12667753292651396,0.13428659035296664,0.14410193754763823,0.1347032983455203,0.14625914885134916,0.14055337502093534,0.12399127079577665,0.13792180611224394
ate_nonlinear,80100083,0.27799630545080234,0.27375334881246616,0.300637248978024,0.3196739592403226,0.2724375762790494,0.3160741367191129,0.31147039316595126,0.29629761360586215,0.3031907358020597
ate_nonlinear,80100084,0.0806559311154098,0.020289837003013567,0.1986742960217207,0.1166889654400558,0.16996455061461635,0.25219273436095424,0.1477994905712814,0.07604592907454677,0.15253833401229092
ate_nonlinear,80100085,0.0920762649260124,0.10487433583360517,0.13418496758561937,0.11509432704072797,0.13059457451921308,0.12151976735215986,0.15810116440873945,0.14318754584413373,0.13369947583299482
ate_nonlinear,80100086,0.18035036063178794,0.17316102719291465,0.2354242775438669,0.23485529160484092,0.21631937956794517,0.2836643431185128,0.22024237847312705,0.19438963866218345,0.2298942062853219
ate_nonlinear,80100087,0.3593322510312573,0.3597416008304135,0.36473970659480254,0.3655276546667592,0.3640530879090802,0.3752554307173268,0.3694393733929173,0.36502851792082947,0.3678608129213826
ate_nonlinear,80100088,0.025803370679570004,0.026136709655476376,0.017871388139975797,0.02657054523115082,0.021625475679682926,0.006848977600382999,0.012815906013203426,0.02407775660867767,0.018387732226619567
ate_nonlinear,80100089,0.05128128103824303,0.06125278048129723,0.17407815031619722,0.10523528627963707,0.1417437272510116,0.044720478578526235,0.29073721937747643,0.2119646745166366,0.1588802772006576
ate_nonlinear,80100090,0.3849558979655179,0.389403477349368,0.3682437330866726,0.37929619852551544,0.3688788563395413,0.3515764624262723,0.3782075792933377,0.35365726057538116,0.3663232714320096
ate_nonlinear,80100091,0.38885275452719326,0.38100639908896083,0.3751162740527212,0.4030730518637716,0.3849861416159689,0.4054195675192892,0.35951636164770717,0.36990527241812343,0.38458007901297203
ate_nonlinear,80100092,0.09449027159079781,0.09689984896048776,0.047807609819023544,0.08129207470282784,0.12846617081031075,0.028276252962501136,0.064694982551186,0.07598133065566293,0.07574216233649773
ate_nonlinear,80100093,0.1421387635624507,0.13905326952100783,0.1736286364948847,0.17575852502943068,0.12353961099744826,0.21236078371168166,0.1456177674687007,0.1653725348866084,0.16452984441877394
ate_nonlinear,80100094,0.16108574046708707,0.1345901347599185,0.24458886085964804,0.16111515535928372,0.23715323283292417,0.3041145212850726,0.16401806547261838,0.21194142176725034,0.21566847934342986
ate_nonlinear,80100095,0.017377729879797688,0.030477817522467365,0.06382784412998088,0.050373847948492756,0.004753644930304279,0.05037563608783602,0.0916545646061313,0.06563683913844942,0.05255890654224275
ate_nonlinear,80100096,0.08565206633929538,0.05201717274312305,0.040856393109519024,0.042709233294684415,0.1737691740882807,0.10052077664013577,0.18732775194521617,0.028704108725745206,0.10660620893881245
ate_nonlinear,80100097,0.05251291375931663,0.058407038267220684,0.08919533174809377,0.05822333675202293,0.05835017543610496,0.06954416614350242,0.10165685396965904,0.0938570497589962,0.07632631641205712
ate_nonlinear,80100098,0.07097036384496991,0.07090634845648114,0.07973968528662034,0.07700604938421551,0.0659030153647453,0.10210699581060712,0.06901962303076092,0.0737012102499992,0.07754737876806561
ate_nonlinear,80100099,0.14212503823886552,0.14380785617480912,0.17663844990978878,0.1549865284884993,0.1764903346026961,0.19152220878253617,0.17225095424304643,0.18102833423267045,0.17525567206988968
ate_nonlinear,80100100,0.3730758240739087,0.3734534791032056,0.37756202726757326,0.383932571701167,0.3657250216523389,0.361607771209834,0.3727958014527539,0.3780058434525708,0.37241340189373295
ate_nonlinear,80100101,0.3070351962134079,0.29727118053881685,0.36629476585833587,0.3140692595526413,0.427205431847258,0.339503753571196,0.366398501782103,0.3768371824309067,0.364802825836821
ate_nonlinear,80100102,0.05398720782959199,0.05348623079025483,0.006970611035463592,0.03186875861847138,0.03465789276397491,0.010384622037050484,0.015538814484712837,0.00907003599441314,0.02030402477972455
ate_nonlinear,80100103,0.2818594109689453,0.27396388169877317,0.3903929721986512,0.340391410556958,0.2777445447122314,0.28176261302583006,0.5785953533326843,0.3881037366067627,0.3733195316468933
ate_nonlinear,80100104,0.430141431434908,0.43051700030163775,0.442900985821047,0.44879416857556353,0.44930200014904986,0.45475451384381305,0.45108948384121905,0.4519521418650533,0.4511784616549398
ate_nonlinear,80100105,0.02606256211581015,0.021662785657069916,0.024287607319972704,0.02937967980685019,0.035984708912990326,0.0353933116275289,0.035626127370021576,0.032601668484828705,0.03379709924044394
ate_nonlinear,80100106,0.04848106950973552,0.04364051670288127,0.04715307206367536,0.013943605129471237,0.004760168497314865,0.04270615429138225,0.01699029654716533,0.06595262140487712,0.02887056917404216
ate_nonlinear,80100107,0.07831973751140187,0.0825979204948003,0.07740939577174744,0.10083986242366383,0.10403091629100392,0.07655639370036671,0.10442698915553639,0.06601859052730152,0.09037455041957447
ate_nonlinear,80100108,0.02294175248808681,0.022943969035814395,0.030860595556269292,0.02861775379843532,0.039945698494384875,0.047645620221565356,0.04013834070629894,0.021202798152635684,0.03551004227466403
ate_nonlinear,80100109,0.09586545828016249,0.09367647770078627,0.084494739801006,0.07683721187742201,0.10770356658132521,0.09372371438177077,0.08920443061025587,0.09197479489477126,0.09188874366910901
ate_nonlinear,80100110,0.00784987732389919,0.010356550659928243,0.006070501361098324,0.02045274301985256,0.05326998754957668,0.058595234904494364,0.027650719132218282,0.013073737178053935,0.034608484356839164
ate_nonlinear,80100111,0.0992063977381088,0.09770331760848538,0.0740662642380096,0.07738182922805326,0.12346137544120328,0.06341142436469571,0.0456085600515701,0.07367790719474332,0.07670821925605313
ate_nonlinear,80100112,0.5500921692634074,0.5496466394448726,0.5859638508344142,0.5505883928323237,0.5834151145005672,0.6032312747025935,0.5885071244025676,0.5988927494669406,0.5849269311809986
ate_nonlinear,80100113,0.299815771463913,0.30788696307281876,0.27504126328567885,0.27810954052547837,0.2437282663915577,0.259841264519495,0.25983270007709885,0.2915449117455902,0.266611336651844
ate_nonlinear,80100114,0.11921722686381142,0.1181469658622245,0.0952791789779166,0.09935827052683632,0.12998736894221108,0.045160839916179585,0.12012810504526894,0.10473902022928994,0.09987472093195718
ate_nonlinear,80100115,0.04724180584472537,0.038134573750914336,0.14109877830070372,0.05614894514602542,0.23734310155433536,0.17953672891181827,0.09922331457656741,0.15046220903915286,0.14454285984557985
ate_nonlinear,80100116,0.022334948371289354,0.023575559447644334,0.014484229873059418,0.03242959101044951,0.004397407363293748,0.013694063018200975,0.01805140096986113,0.01008321363770781,0.015731135199902636
ate_nonlinear,80100117,0.1340585390474469,0.16606438554784364,0.26056039728185243,0.2967104951288373,0.05247861541768617,0.3992645929004819,0.37891669966241426,0.22140309609433717,0.26975469984075134
ate_nonlinear,80100118,0.1894221717705482,0.18946008032462536,0.18923973387381965,0.19010464495322643,0.1917764360298866,0.18766085451743542,0.19378141707084118,0.18990115469596325,0.19064490145347057
ate_nonlinear,80100119,0.19019204403008527,0.1988567712410838,0.22419188643540455,0.23364144588555402,0.18411844993676252,0.2755917313202769,0.19879353071297712,0.198563754807368,0.2181417825325877
ate_nonlinear,80100120,0.08504553012356131,0.08605368308529227,0.049569942278712587,0.051271273417323515,0.12191314868435232,0.013534830289036348,0.09686477355465262,0.06428809337124197,0.06957442386332136
ate_nonlinear,80100121,0.014175639607749313,0.043218390204749435,0.08652197613493406,0.02730519964472261,0.06994764401689973,0.11425612761751619,0.044471665165581376,0.04047410084978548,0.05929094745890108
ate_nonlinear,80100122,0.10427984218760211,0.09938928108378131,0.15158609371348097,0.10870655994578082,0.1857516429917403,0.1144792697922774,0.15752729396982867,0.16823812942667682,0.1469405792252608
ate_nonlinear,80100123,0.2226991901008783,0.21722256632730347,0.24631233977362496,0.24765204878732544,0.25792075189039093,0.25769686194345337,0.2589264014570413,0.23088713975831848,0.25061664076730594
ate_nonlinear,80100124,0.07394918810564594,0.07494959246355609,0.051139617077890276,0.07004997145372943,0.10239401470858173,0.02908197056490497,0.06745597731310443,0.0437882245703371,0.06255403172213153
ate_nonlinear,80100125,0.020938487081642476,0.03310808661472353,0.08086526867855048,0.06936243054378477,0.03584065911281553,0.1959928559969708,0.017566113443259868,0.005706520109291402,0.06489371584122447
ate_nonlinear,80100126,0.030741490001957583,0.03702697860745685,0.07698216545132874,0.04600510704068439,0.04879615413693683,0.03379420148877399,0.10675070392636554,0.088448263283055,0.06475888597516315
ate_nonlinear,80100127,0.18930183767349806,0.19037668823273268,0.18661776899368843,0.18628369688065138,0.19490938304932204,0.19425593732864943,0.18988608240158644,0.1826431047824153,0.18959564088852493
ate_nonlinear,80100128,0.18024497495387537,0.19270323978160364,0.297130303246722,0.31210755573008997,0.07477038369868738,0.2642263399193142,0.41555520163272364,0.2705503331253384,0.2674419628212307
ate_nonlinear,80100129,0.023467784190377095,0.010687296652993061,0.1069904645921792,0.026276414656838276,0.16701669003983388,0.05279958751221547,0.11413604524155507,0.13499171044846425,0.09904408957978139
ate_nonlinear,80100130,0.2909908397773111,0.28829253750832917,0.2652755005935037,0.3021705253699625,0.2419866426566446,0.30068809824975373,0.2442960842231119,0.2526474102118814,0.2683577521422708
ate_nonlinear,80100131,0.22306322055849948,0.22096531587634005,0.19971525865588102,0.1974106927493564,0.20063351589236178,0.14480524259600558,0.19615720706972994,0.22433697181734957,0.19266872602496066
ate_nonlinear,80100132,0.36889386848539346,0.36913389638990396,0.38670864180654524,0.3766481049451255,0.370341456690731,0.3807382352742576,0.39888200835317605,0.38744420484632486,0.382810802021923
ate_nonlinear,80100133,0.19187010122285275,0.19590140176759152,0.22566942764268294,0.22587669683442502,0.14292908502564816,0.24733508420930295,0.19565499616609006,0.22408629251466183,0.2071764309500256
ate_nonlinear,80100134,0.4683505920515091,0.46267533579922027,0.5447998551473648,0.5062149194822342,0.520997944270137,0.4903683094129593,0.6604653624639542,0.551604690943721,0.5459302453146011
ate_nonlinear,80100135,0.18040960485397078,0.1640816872781346,0.11540435383377767,0.1423722898429463,0.21490586752353408,0.157496685332639,0.052014181560857076,0.10301006788669326,0.13395981842933394
ate_nonlinear,80100136,0.18258123271706872,0.18751208656075768,0.22159973256829546,0.21599231832269006,0.25072913043740563,0.2415458428168612,0.22721354835274987,0.23390399091485314,0.23387696616891196
ate_nonlinear,80100137,0.3982197838483939,0.38760174537288045,0.5122198736874948,0.46277359599458073,0.3959127786217818,0.4641762870012412,0.7198102521358618,0.4671878563820014,0.5019721540270934
ate_nonlinear,80100138,0.3789596389162142,0.3966893981325228,0.3268749545442662,0.3568484614717562,0.3115075658189852,0.3116022179948885,0.34194825395222495,0.3056518863069613,0.3255116771089632
ate_nonlinear,80100139,0.14678748889346427,0.1444034223117382,0.21199855847735716,0.1840902809657604,0.17028298421283072,0.1260027532138378,0.2953477148570568,0.20229365868945426,0.195603478387788
ate_nonlinear,80100140,0.1868759436071572,0.188548628753489,0.24874304360753868,0.23475015587217185,0.20472112721807334,0.3443762106359658,0.1910646302164254,0.22631407207853171,0.24024523920423363
ate_nonlinear,80100141,0.008056120306116937,0.0401979995070523,0.09458239184519893,0.007374926179783942,0.11843970295800507,0.11907788988961518,0.04238331195725739,0.04906980571164429,0.06726912733926119
ate_nonlinear,80100142,0.2778690960480034,0.2779280450416863,0.3214632060600579,0.31092535520327685,0.27632789874804614,0.306061079747802,0.3566391375137627,0.3315005805565178,0.3162908103538811
ate_nonlinear,80100143,0.20573460809864041,0.20465385667957303,0.19474267713703153,0.19901239626087186,0.1884270881859207,0.1543490862099075,0.19924151651538846,0.21479129545368192,0.19116427652515408
ate_nonlinear,80100144,0.1559203656503969,0.15418104996178683,0.14331493453327948,0.15069212933276233,0.17109066416714724,0.1389758603761011,0.12889450957272586,0.1407875659057909,0.1460881458709055
ate_nonlinear,80100145,0.2634308047719863,0.22871026472529443,0.4508381910749343,0.3939952559896377,0.40896686987360986,0.7164891667791274,0.2694636292882827,0.2873876996465591,0.41526052431544336
ate_nonlinear,80100146,0.3246086441317351,0.34008459247292594,0.34995275906862333,0.35301056936027125,0.29938618339242057,0.33594843618215636,0.32336301695199327,0.33886980697156505,0.33011560257168127
ate_nonlinear,80100147,0.7975649935532093,0.7860961956310749,0.7124476773071766,0.7230298769999027,0.8143824142742634,0.6682387990284443,0.6349969608116627,0.7091955048370838,0.7099687111902714
ate_nonlinear,80100148,0.20731810341270934,0.1914660395184375,0.3296530307331897,0.24331154535206329,0.43054691190513145,0.42683322216065894,0.24865264306458007,0.3116211951771594,0.33219310353191867
ate_nonlinear,80100149,0.09141033702627599,0.08969020658270299,0.0910082440926212,0.09060227685705602,0.07857459598318517,0.07997536474005162,0.08526110463873326,0.09569912963644445,0.0860224943710941
ate_nonlinear,80100150,0.06703577643222661,0.07960817670411915,0.09486486321277471,0.0934712894815907,0.017396380062769362,0.06808974301404805,0.08277871167249531,0.08570371275729985,0.06948796739764065
ate_nonlinear,80100151,0.24744550410561905,0.25186739388757096,0.28728757623486856,0.2875680727129494,0.29315231267266617,0.3116882247095619,0.2841495079165016,0.30273435536675797,0.29585849467568737
ate_nonlinear,80100152,0.32494454924050165,0.31795411650124383,0.3608707958835682,0.3523933226245959,0.3129820162433703,0.4098443323749621,0.3293568426746447,0.3402201468128283,0.34895933214608027
ate_nonlinear,80100153,0.22120355441172726,0.21790014578898556,0.23975305071969635,0.1904622949560464,0.2654220946033777,0.2631492204864801,0.26527367903788696,0.2678857929905237,0.250438616414863
ate_nonlinear,80100154,0.11827886937415855,0.11438644765174644,0.13469789860999826,0.11809004185951011,0.06588817475593345,0.182465442402723,0.12022686837470786,0.14902997849738853,0.12714010117805258
ate_nonlinear,80100155,0.2233037540700412,0.25231697056555513,0.10017407033705474,0.2116508821036792,0.06026962380743264,0.07146446053051711,0.1507273653533435,0.15777586791777373,0.13037763994254925
ate_nonlinear,80100156,0.5254252244221487,0.4700370122181691,0.6803662900316036,0.5390059937226095,0.7587023664700308,0.7633200277077474,0.5694080580460348,0.617079376100234,0.6495031644093313
ate_nonlinear,80100157,0.2689645165621407,0.2914984101473458,0.18010406438700033,0.2606320256411202,0.04948233310571981,0.260908591192878,0.1603364819704659,0.18598149959436727,0.18346818630091025
ate_nonlinear,80100158,0.14910920565269503,0.15813245480201754,0.10680795316837344,0.17106398050926241,0.0694925398125461,0.157180449415665,0.09544458096168551,0.08834972088478121,0.11630625431678805
ate_nonlinear,80100159,0.23684437067159858,0.24929250270971504,0.38033394605764603,0.3496455648625776,0.26703573257574287,0.24624813587316718,0.6269974806989118,0.37075145036825385,0.3721356728757307
ate_nonlinear,80100160,0.1414168813538692,0.1456416585755489,0.1315035560441158,0.12368199613810993,0.1326491573166988,0.11651561048747516,0.13432512071849323,0.12326190260173298,0.12608675745250203
ate_nonlinear,80100161,0.4539187128787885,0.44843586041983463,0.49825174763258795,0.477414983058537,0.3748835499530683,0.5129503782039533,0.4863908465152631,0.49907799317892887,0.47014355018195014
ate_nonlinear,80100162,0.27282133679651244,0.2781437931563757,0.29575539212488167,0.25824847798608763,0.30152526479028685,0.25682643037103636,0.3213097153212927,0.29470625500940306,0.2865232286956213
ate_nonlinear,80100163,0.22219970624486973,0.21594992082159092,0.2728630344156462,0.26885357301275303,0.19910266797582676,0.35183301370183995,0.2093777934793668,0.24978723924200108,0.2557908574823575
ate_nonlinear,80100164,0.0053797848160058725,0.005866456740596937,0.00986584495852294,0.018600333445766615,0.0013829357559472788,0.0056367404396325815,0.01947336267779176,0.006296444648006605,0.010277963393428968
ate_nonlinear,80100165,0.0483505446082203,0.048407288230046475,0.062498285210713544,0.06405392471609994,0.0671675521498768,0.07115385118781015,0.07058593813239022,0.06521246019659921,0.06763474527655526
ate_nonlinear,80100166,0.05770913231727964,0.054751251820300884,0.02322594392654792,0.0616583572661627,0.0017973827159155076,0.019624327305530376,0.017044966105197734,0.007474993351672954,0.021520005348895855
ate_nonlinear,80100167,0.3695356803295805,0.3664085822460844,0.2887921111939148,0.2811214881298735,0.40474509767272016,0.1916257100460722,0.3119442420361235,0.34280943444945355,0.3064491944668486
ate_nonlinear,80100168,0.4219042165462509,0.4227171940986648,0.41551405622406157,0.4225415988151565,0.39457116557998806,0.4129489166919723,0.41995845271988064,0.4207425518219009,0.41415253712577965
ate_nonlinear,80100169,0.13148359362637074,0.1273476273254064,0.1557940394118933,0.13663188521420033,0.15933660571133168,0.14321271483456166,0.16334954802547963,0.15895465914761098,0.15229708258663685
ate_nonlinear,80100170,0.2448234836742469,0.235709575860221,0.18016913339348517,0.22159722253533087,0.16148474618645392,0.22295453950615607,0.13116767808647833,0.16379168435784064,0.18019917413445197
ate_nonlinear,80100171,0.13868047236595385,0.13922788142357104,0.15634525730405086,0.13169169365558855,0.16658784388694994,0.21509787379894488,0.16339893578682177,0.1589897715965294,0.1671532237449669
ate_nonlinear,80100172,0.20959398195575474,0.2194662992699027,0.25210778162311315,0.2682936941130042,0.2161710862858176,0.2976934914333701,0.26303482100795506,0.23212707087825535,0.25546403274368046
ate_nonlinear,80100173,0.27393659330662745,0.27123358227070826,0.17283506966885587,0.23668231941517848,0.2583655355101492,0.29892852283772486,0.0143767235403921,0.14428844429310816,0.19052830911931057
ate_nonlinear,80100174,0.19819838843319676,0.20169702461931965,0.21688579387042783,0.21237122557137272,0.1819960876462247,0.20634955457422993,0.2156816973445203,0.21526474050257466,0.20633266112778448
ate_nonlinear,80100175,0.25322257169354356,0.25303559192288316,0.25870498307812606,0.2554517258034984,0.2600683439599315,0.2537766564713756,0.2643445003854076,0.26012365707028307,0.25875297673809927
ate_nonlinear,80100176,0.09063216052336465,0.09663375220579873,0.08353031478209272,0.0807230075387455,0.08604594073576699,0.09095891318602334,0.07127078376097451,0.09248801074309121,0.08429733119292031
ate_nonlinear,80100177,0.3196591243912715,0.3196930096318263,0.3596317873169917,0.339931677358343,0.3519592688252467,0.34277145125169933,0.3980907604863185,0.3505276248623866,0.35665615655679883
ate_nonlinear,80100178,0.04854338158655214,0.05408935536432313,0.028033149137974278,0.05044238556909608,0.0754926680474286,0.022278201684474475,0.04166303862619447,0.033848273649693006,0.04474491351537733
ate_nonlinear,80100179,0.13675841862831783,0.133219929286582,0.17394170338783954,0.15603313023720455,0.17337688977394772,0.1673240380970068,0.1793331819263525,0.18849858815346432,0.17291316563759518
ate_nonlinear,80100180,0.38386339776558986,0.38321799867196193,0.5018968068842422,0.441693373847438,0.49868435494942775,0.3846332513575088,0.6089846574549209,0.5151125871424209,0.4898216449503433
ate_nonlinear,80100181,0.40671715936130015,0.45198998650973765,0.667298080534396,0.6409154911941859,0.4531838675445887,0.407145239920077,1.0831118603653285,0.692692377180514,0.6554097672409388
ate_nonlinear,80100182,0.27493620609103786,0.2721624443417703,0.27484889720737105,0.27813649867831813,0.25732351039706813,0.2900617191678201,0.2698503801709329,0.2717413971310769,0.2734227011090432
ate_nonlinear,80100183,0.23448846731045858,0.23868075255015508,0.2733633445546927,0.26835727933505193,0.23108465093830244,0.31662296000579015,0.2515291484043898,0.2809204008401336,0.26970288790473357
ate_nonlinear,80100184,0.15492614827048068,0.15596243462454562,0.16469286999594468,0.16136082730185275,0.16186412892233615,0.20077797493826632,0.17285296044241671,0.15720006546866183,0.17081119141470674
ate_nonlinear,80100185,0.06226880935481266,0.05663456109812931,0.09582246331027228,0.09220351365855411,0.043721155202896156,0.10542507556727604,0.06796516565135197,0.08771564153483585,0.07940611032298282
ate_nonlinear,80100186,0.35998810352274213,0.31507779182382856,0.5474655491251592,0.4809439283747319,0.43929768623300824,0.7799167734522465,0.31446314872690473,0.39732171119638715,0.48238864959665567
ate_nonlinear,80100187,0.04601887881117317,0.04878894507246467,0.04669716774778809,0.056652645462326734,0.05522654473143074,0.038950900429062574,0.05671087920027229,0.04169313132124397,0.04984682022886726
ate_nonlinear,80100188,0.012896279494787666,0.01838097969772956,0.020970924694512783,0.009618063766931084,0.048294345538641426,0.05278809865233758,0.03389583031418464,0.015429874260400323,0.03200524250649901
ate_nonlinear,80100189,0.4616055732388953,0.452936792912052,0.44933416897253786,0.47734179550604616,0.41085054928259646,0.5050808435101966,0.4383472448010901,0.4346362596173743,0.45325133854346067
